,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.721 [0.682 - 0.757],0.649 [0.645 - 0.653],0.648 [0.578 - 0.711],0.649 [0.645 - 0.653],0.007 [0.006 - 0.008],0.297 [0.227 - 0.361],0.014 [0.012 - 0.016]
Demographic,0.680 [0.645 - 0.711],0.625 [0.621 - 0.629],0.626 [0.555 - 0.686],0.625 [0.621 - 0.629],0.006 [0.005 - 0.007],0.251 [0.181 - 0.312],0.013 [0.011 - 0.015]
Protein+Demographic,0.754 [0.718 - 0.787],0.682 [0.677 - 0.685],0.682 [0.614 - 0.748],0.682 [0.677 - 0.685],0.008 [0.007 - 0.009],0.363 [0.297 - 0.429],0.016 [0.014 - 0.019]
