,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.772 [0.746 - 0.795],0.693 [0.689 - 0.697],0.693 [0.648 - 0.739],0.693 [0.689 - 0.697],0.018 [0.016 - 0.020],0.386 [0.341 - 0.431],0.035 [0.032 - 0.039]
Demographic,0.640 [0.614 - 0.665],0.613 [0.609 - 0.617],0.613 [0.560 - 0.658],0.613 [0.609 - 0.617],0.013 [0.011 - 0.014],0.226 [0.173 - 0.272],0.025 [0.022 - 0.028]
Protein+Demographic,0.781 [0.756 - 0.803],0.704 [0.700 - 0.708],0.702 [0.661 - 0.743],0.704 [0.700 - 0.708],0.019 [0.017 - 0.021],0.406 [0.364 - 0.446],0.037 [0.033 - 0.041]
