Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter I Certain infectious and parasitic diseases,Other septicaemia,42842,133,0.79 [0.65-0.97],0.0209646638159242
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,43692,122,0.82 [0.67-1.00],0.0499138321153547
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,43572,122,0.77 [0.63-0.95],0.0141578211125339
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",40852,2003,0.94 [0.90-1.00],0.0367743941772533
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter IX Diseases of the circulatory system,Angina pectoris,40044,1195,0.93 [0.86-0.99],0.0250974973804983
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,40398,1581,0.94 [0.88-0.99],0.0332496723416688
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter IX Diseases of the circulatory system,Secondary right heart disease,43175,172,0.79 [0.67-0.94],0.0083612253761956
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,43177,174,0.80 [0.67-0.95],0.0099440613811738
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",29613,165,0.82 [0.69-0.98],0.0299898262908698
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,25252,759,0.88 [0.81-0.96],0.0053136078037299
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,37199,165,0.69 [0.58-0.83],5.600289521841892e-05
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter IX Diseases of the circulatory system,Varicose veins,42696,832,0.92 [0.85-0.99],0.0359131756908194
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,33840,290,0.84 [0.73-0.96],0.0096495523859367
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XI Diseases of the digestive system,Diseases of liver,43231,210,0.75 [0.64-0.87],0.0003005046734696
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XI Diseases of the digestive system,Other diseases of liver,43135,114,0.76 [0.61-0.94],0.0128527400151463
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,39199,2692,0.95 [0.91-0.99],0.0220212552838547
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,32930,1985,1.06 [1.01-1.12],0.0262940068770139
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",37398,1985,1.06 [1.01-1.12],0.0299058615970642
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,31860,915,1.10 [1.02-1.19],0.0151067210784283
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,39064,527,0.89 [0.80-0.98],0.0195517587386717
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,40158,1621,0.94 [0.89-1.00],0.0348331569628494
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,41353,304,0.85 [0.75-0.97],0.0170393369849437
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,41722,673,0.90 [0.82-0.98],0.0146536913369187
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XIV Diseases of the genitourinary system,Urethral stricture,39247,198,0.84 [0.71-0.98],0.0298510928375711
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,18086,88,1.29 [1.02-1.64],0.0306885587330883
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter XIV Diseases of the genitourinary system,Irregular menses,24054,408,1.12 [1.01-1.25],0.0353366057957754
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,"Chapter XV Pregnancy, childbirth and the puerperium",Pregnancy with abortive outcome,24142,395,1.14 [1.01-1.28],0.0271115643542311
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,"Chapter XV Pregnancy, childbirth and the puerperium",Other abnormal products of conception,23858,111,1.36 [1.10-1.68],0.0042096713620963
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,"Chapter XV Pregnancy, childbirth and the puerperium",Medical abortion,23887,140,1.28 [1.05-1.55],0.0127341779446982
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,"Chapter XV Pregnancy, childbirth and the puerperium",Perineal laceration during delivery,23696,562,1.13 [1.02-1.25],0.0202820751372073
TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,Chapter VI Diseases of the nervous system,Falls/tendency to fall,40323,1020,0.92 [0.86-0.99],0.0196804839923903
