Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GLP1R,Glucagon-like peptide 1 receptor,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",19595,564,0.67 [0.52-0.87],0.0021039667094628
GLP1R,Glucagon-like peptide 1 receptor,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,43242,191,0.62 [0.40-0.97],0.0354520679928822
GLP1R,Glucagon-like peptide 1 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",33354,211,0.59 [0.38-0.90],0.0153647266783387
GLP1R,Glucagon-like peptide 1 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",33275,132,1.41 [1.00-1.99],0.0469077762337658
GLP1R,Glucagon-like peptide 1 receptor,Chapter V Mental and behavioural disorders,Other anxiety disorders,40859,111,0.51 [0.28-0.93],0.0291039630105709
GLP1R,Glucagon-like peptide 1 receptor,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual disturbances,42402,170,0.60 [0.37-0.97],0.0374306147286457
GLP1R,Glucagon-like peptide 1 receptor,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,42276,117,1.61 [1.16-2.24],0.0045544172457014
GLP1R,Glucagon-like peptide 1 receptor,Chapter IX Diseases of the circulatory system,"Hypertension, essential",32284,3719,0.89 [0.81-0.98],0.0209626556337088
GLP1R,Glucagon-like peptide 1 receptor,Chapter IX Diseases of the circulatory system,Hypertension,32323,3758,0.89 [0.81-0.98],0.0225069541149801
GLP1R,Glucagon-like peptide 1 receptor,Chapter XI Diseases of the digestive system,Diseases of appendix,43047,216,0.64 [0.42-0.96],0.0325416452402497
GLP1R,Glucagon-like peptide 1 receptor,Chapter XI Diseases of the digestive system,Acute pancreatitis,40072,110,1.47 [1.02-2.14],0.0400597556465518
GLP1R,Glucagon-like peptide 1 receptor,Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),43008,110,1.48 [1.02-2.15],0.0379608443447006
GLP1R,Glucagon-like peptide 1 receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,31928,1922,1.15 [1.02-1.29],0.0210513446131808
GLP1R,Glucagon-like peptide 1 receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",36278,1922,1.15 [1.03-1.29],0.0141616836536933
GLP1R,Glucagon-like peptide 1 receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,30888,882,1.19 [1.01-1.40],0.0345551948995728
GLP1R,Glucagon-like peptide 1 receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other enthesopathies,37114,109,1.45 [1.00-2.10],0.0481445974489981
GLP1R,Glucagon-like peptide 1 receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,39936,93,1.50 [1.01-2.24],0.0465507791596062
GLP1R,Glucagon-like peptide 1 receptor,Chapter XIV Diseases of the genitourinary system,Inflammatory disease of cervix uteri,22733,117,1.45 [1.03-2.06],0.0354569775664248
