Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
RBP1,Retinol-binding protein 1,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,43396,690,1.27 [1.18-1.38],2.0791536449613634e-09
RBP1,Retinol-binding protein 1,Chapter XI Diseases of the digestive system,Coeliac disease,40875,198,1.71 [1.57-1.87],3.8206165263131246e-32
RBP1,Retinol-binding protein 1,Chapter XI Diseases of the digestive system,Intestinal malabsorption,40914,237,1.64 [1.50-1.79],2.430544739678463e-28
