Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22661,1745,1.57 [1.39-1.78],7.809758463610003e-13
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22186,4207,1.44 [1.33-1.57],1.5291203083720866e-17
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),22127,4283,1.84 [1.70-1.99],4.5624319080167467e-51
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,22650,1411,1.80 [1.57-2.06],1.5275624915134237e-17
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20140,1300,1.97 [1.71-2.27],1.5106240585105618e-20
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19421,1575,2.32 [2.05-2.62],1.6979444825292914e-41
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,18925,341,2.65 [2.05-3.43],8.541067295352e-14
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,14915,2730,1.82 [1.65-2.02],3.3580644490957856e-32
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,18862,490,2.63 [2.12-3.26],1.3235384245474285e-18
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,22921,1682,1.75 [1.54-1.98],8.973123780089358e-19
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22152,1236,1.68 [1.46-1.95],1.8248063355266626e-12
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,22965,1434,1.70 [1.49-1.94],6.433472696324592e-15
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22784,1253,1.71 [1.48-1.97],1.7220477966633994e-13
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,21417,501,1.84 [1.48-2.30],5.3302823533491894e-08
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,20781,162,9.33 [7.50-11.61],2.005054557794279e-89
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,22329,3503,1.67 [1.52-1.83],7.515211911132704e-28
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22580,1961,1.81 [1.61-2.04],8.392875689955186e-23
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22579,1960,1.81 [1.61-2.04],8.584285873217388e-23
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,22730,1442,1.61 [1.40-1.84],1.1024625360690249e-11
