Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,CAMSAP1,Calmodulin-regulated spectrin-associated protein 1,9992,81,1.44 [1.20-1.73],0.0001062054052798
Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,CGA,Glycoprotein hormones alpha chain,11527,93,1.32 [1.14-1.52],0.0001559935733586
Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,CLEC4M,C-type lectin domain family 4 member M,9968,79,0.47 [0.30-0.73],0.0006829417757911
Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,DBN1,Drebrin,9716,78,1.83 [1.34-2.50],0.0001552186623488
Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,DLL4,Delta-like protein 4,9722,77,1.29 [1.14-1.47],9.437585922645433e-05
Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,DNAJB14,DnaJ homolog subfamily B member 14,9962,81,1.56 [1.20-2.03],0.000825562804884
Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,ENSA,Alpha-endosulfine,9949,81,1.76 [1.30-2.38],0.000265244820476
Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,FSHB,Follitropin subunit beta,9722,77,1.78 [1.33-2.39],0.0001253074900685
Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,LAP3,Cytosol aminopeptidase,11316,90,1.65 [1.23-2.22],0.0009514296693857
Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,MTSS1,Protein MTSS 1,9962,81,1.42 [1.17-1.72],0.000399237376093
Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,NFX1,Transcriptional repressor NF-X1,9676,79,1.75 [1.39-2.19],1.3272885063669842e-06
Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,NPTX2,Neuronal pentraxin-2,9989,80,0.36 [0.20-0.66],0.0008662436016682
Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,SELP,P-selectin,11557,94,1.69 [1.26-2.27],0.0005259808004928
Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,SEZ6L2,Seizure 6-like protein 2,11487,92,0.25 [0.12-0.55],0.0004458579863909
Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,STAT2,Signal transducer and activator of transcription 2,9716,78,1.56 [1.20-2.03],0.000928574629727
Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,VEGFA,Vascular endothelial growth factor A,11621,93,1.76 [1.33-2.31],6.048352789226901e-05
