Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,BRME1,Break repair meiotic recombinase recruitment factor 1,23798,34,1.73 [1.28-2.35],0.0004047338252046
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CHGA,Chromogranin-A,24569,35,2.11 [1.70-2.62],1.9129148029917764e-11
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,FGF23,Fibroblast growth factor 23,28493,38,1.67 [1.24-2.26],0.0007840247542212
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,GAST,Gastrin,24506,34,1.65 [1.39-1.96],1.7826977476696128e-08
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,LIPF,Gastric triacylglycerol lipase,23899,32,2.13 [1.46-3.12],8.737519891001076e-05
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,NFIC,Nuclear factor 1 C-type,24542,34,1.87 [1.34-2.60],0.0002026168051731
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,PGA4,Pepsin A-4,24603,35,2.45 [1.67-3.61],5.245376101049253e-06
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,RYR1,Ryanodine receptor 1,23798,33,2.13 [1.37-3.31],0.000737577028907
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,SCT,Secretin,23895,34,0.22 [0.10-0.48],0.0001660275740608
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,SEL1L,Protein sel-1 homolog 1,23899,32,2.21 [1.58-3.09],3.4568656927770303e-06
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,SH3GL3,Endophilin-A3,23975,33,0.63 [0.49-0.82],0.000452173946589
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,VSIG2,V-set and immunoglobulin domain-containing protein 2,24462,34,2.68 [1.86-3.87],1.4033362996060788e-07
