Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAMTSL2,ADAMTS-like protein 2,19046,272,1.75 [1.28-2.39],0.0004872022814525
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AMBP,Protein AMBP,22115,307,3.51 [2.09-5.91],2.304762428208873e-06
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AMOT,Angiomotin,18620,272,1.59 [1.23-2.04],0.0003866075446116
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ANXA10,Annexin A10,21443,289,1.26 [1.11-1.42],0.0002250708127062
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,APOD,Apolipoprotein D,18225,266,0.54 [0.37-0.78],0.0009588318203142
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ASGR1,Asialoglycoprotein receptor 1,21800,302,2.67 [1.96-3.64],4.670523269439603e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",19050,274,1.74 [1.26-2.40],0.0008087883608686
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BPIFB2,BPI fold-containing family B member 2,19017,272,1.31 [1.12-1.53],0.0006162576191225
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BTN2A1,Butyrophilin subfamily 2 member A1,22010,312,2.00 [1.36-2.93],0.0003845384720473
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,C1RL,Complement C1r subcomponent-like protein,19051,276,3.88 [2.15-7.01],7.066161064240012e-06
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CA6,Carbonic anhydrase 6,21864,307,0.75 [0.64-0.87],0.000144350491111
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL16,C-C motif chemokine 16,22224,308,1.54 [1.26-1.89],3.0504926384220875e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCN3,CCN family member 3,22183,305,1.66 [1.24-2.22],0.0005897128287923
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD274,Programmed cell death 1 ligand 1,21800,302,1.75 [1.34-2.30],4.863435091939002e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD300A,CMRF35-like molecule 8,18620,272,2.02 [1.38-2.96],0.0003177585794633
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD300C,CMRF35-like molecule 6,22163,305,1.91 [1.43-2.56],1.3439119836891329e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD300E,CMRF35-like molecule 2,22077,307,1.61 [1.26-2.04],0.0001260077256021
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD4,T-cell surface glycoprotein CD4,21891,310,1.70 [1.30-2.23],0.0001184652335689
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD5,T-cell surface glycoprotein CD5,22115,307,1.66 [1.25-2.20],0.0003957680410057
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD72,B-cell differentiation antigen CD72,18620,272,1.74 [1.35-2.25],2.18441914198986e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD79B,B-cell antigen receptor complex-associated protein beta chain,22203,310,1.61 [1.30-2.01],2.069026793354305e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD80,T-lymphocyte activation antigen CD80,19050,274,1.93 [1.43-2.61],2.0661086998745906e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD83,CD83 antigen,21924,310,1.85 [1.40-2.45],1.6457613453834082e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CDCP1,CUB domain-containing protein 1,21800,302,1.56 [1.30-1.86],1.1353213177629451e-06
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CEMIP2,Cell surface hyaluronidase,18520,269,1.65 [1.32-2.06],8.304989451592894e-06
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CES1,Liver carboxylesterase 1,21994,304,1.21 [1.09-1.36],0.0006057714736035
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CFB,Complement factor B,18716,275,1.88 [1.32-2.67],0.0005101919990803
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CFC1,Cryptic protein,21407,296,1.39 [1.16-1.65],0.0002637150854534
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CFH,Complement factor H,17961,260,3.53 [2.16-5.77],4.928443125838162e-07
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CFI,Complement factor I,19084,276,2.79 [1.59-4.92],0.0003782911416229
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CFP,Properdin,19084,276,1.75 [1.27-2.41],0.0005594324029379
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CHGA,Chromogranin-A,19046,272,1.44 [1.29-1.62],1.844651105901313e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CHI3L1,Chitinase-3-like protein 1,21432,303,1.28 [1.14-1.45],5.196161617040701e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CKAP4,Cytoskeleton-associated protein 4,22086,307,1.92 [1.35-2.71],0.0002462759960761
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CLEC4D,C-type lectin domain family 4 member D,21924,310,1.35 [1.16-1.59],0.0001776382651935
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CLEC6A,C-type lectin domain family 6 member A,21407,296,1.52 [1.23-1.87],9.829965885782038e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,COL18A1,Collagen alpha-1(XVIII) chain,22032,307,2.25 [1.45-3.50],0.0003200853398878
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,COL6A3,Collagen alpha-3(VI) chain,22224,308,1.86 [1.39-2.47],2.4507942889680864e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,COLEC12,Collectin-12,21899,309,2.01 [1.36-2.97],0.0004386116039324
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CPM,Carboxypeptidase M,22066,304,1.69 [1.28-2.23],0.0002373948386713
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CRHBP,Corticotropin-releasing factor-binding protein,21899,309,1.85 [1.28-2.67],0.0009562109697695
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CSF1,Macrophage colony-stimulating factor 1,22010,312,2.24 [1.57-3.19],8.743987757844566e-06
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CSTB,Cystatin-B,21645,302,1.53 [1.22-1.91],0.0001968941041262
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CTSO,Cathepsin O,22203,310,1.70 [1.24-2.32],0.0008495252389745
