Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ADA2,Adenosine deaminase 2,26414,47,2.52 [1.47-4.33],0.0008065946167851
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22422,36,1.81 [1.35-2.44],7.559624479450853e-05
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,AGRN,Agrin,26697,47,2.70 [1.51-4.80],0.0007451396318326
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ALCAM,CD166 antigen,26916,46,7.30 [2.67-19.99],0.0001080883693997
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,AMOT,Angiomotin,22545,37,3.13 [1.83-5.36],3.081606864158383e-05
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ANG,Angiogenin,26493,47,2.57 [1.51-4.38],0.0005365495654795
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ANGPTL3,Angiopoietin-related protein 3,26586,47,3.61 [1.87-6.97],0.0001268139087158
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ANGPTL4,Angiopoietin-related protein 4,26655,46,2.60 [1.51-4.47],0.000539630921197
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ANPEP,Aminopeptidase N,26613,47,4.11 [2.09-8.08],4.2556039919756415e-05
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,AREG,Amphiregulin,26472,45,2.10 [1.43-3.07],0.0001523753529803
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ASGR1,Asialoglycoprotein receptor 1,26412,47,3.19 [1.62-6.31],0.0008361188351601
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,B4GALT1,"Beta-1,4-galactosyltransferase 1",26697,47,4.05 [1.86-8.83],0.0004423194411214
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,BABAM1,BRISC and BRCA1-A complex member 1,22422,36,2.59 [1.49-4.52],0.0007829707854383
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,BST2,Bone marrow stromal antigen 2,26843,47,2.47 [1.96-3.12],1.8499208361957212e-14
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,C7,Complement component C7,22541,37,4.78 [2.18-10.48],9.61835666246776e-05
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CALB1,Calbindin,26472,45,2.90 [1.80-4.67],1.1107655395741303e-05
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CCN3,CCN family member 3,26873,46,2.69 [1.56-4.63],0.0003684125340105
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CD14,Monocyte differentiation antigen CD14,25995,44,3.16 [1.99-5.02],1.0538878357303768e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CD27,CD27 antigen,26645,46,3.06 [1.89-4.98],6.169494206926183e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CD276,CD276 antigen,26561,46,4.17 [2.11-8.26],4.156096539485815e-05
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CD300C,CMRF35-like molecule 6,26843,47,4.03 [2.19-7.41],7.84720075167641e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CD300E,CMRF35-like molecule 2,26746,45,2.95 [1.73-5.01],6.54781900643801e-05
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CGB3_CGB5_CGB8,Choriogonadotropin subunit beta 3,23085,37,1.42 [1.16-1.73],0.0005989532169237
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CHRDL1,Chordin-like protein 1,26655,46,3.83 [1.81-8.10],0.0004508359186636
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CKAP4,Cytoskeleton-associated protein 4,26765,47,4.09 [2.17-7.70],1.323000163379247e-05
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CLMP,CXADR-like membrane protein,26825,45,4.94 [1.98-12.30],0.000600510874131
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,COL6A3,Collagen alpha-3(VI) chain,26916,46,3.75 [2.21-6.36],9.019302527043796e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,COLEC12,Collectin-12,26561,46,5.22 [2.30-11.88],8.035343722090813e-05
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CRISP2,Cysteine-rich secretory protein 2,26825,45,0.47 [0.34-0.65],4.956432821811063e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CSF1,Macrophage colony-stimulating factor 1,26697,47,8.62 [4.26-17.42],2.0519924460021588e-09
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CST3,Cystatin-C,26614,47,3.99 [2.01-7.89],7.224798883225111e-05
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CTSO,Cathepsin O,26901,47,4.77 [2.51-9.04],1.7324483606214854e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CTSZ,Cathepsin Z,26560,47,3.72 [1.80-7.70],0.0003937761997531
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CXADR,Coxsackievirus and adenovirus receptor,26572,45,2.44 [1.65-3.59],6.922240442603432e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CXCL13,C-X-C motif chemokine 13,26843,47,1.60 [1.30-1.97],1.0912195974128896e-05
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CXCL16,C-X-C motif chemokine 16,26864,46,6.57 [2.72-15.88],2.9139047237277827e-05
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,DEFA1_DEFA1B,Neutrophil defensin 1,26015,43,1.81 [1.31-2.51],0.0003433201999133
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,DLL1,Delta-like protein 1,26645,46,4.30 [2.04-9.07],0.0001243612666326
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,DSC2,Desmocollin-2,26254,45,2.67 [1.59-4.48],0.0002022069254091
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,EBI3_IL27,Interleukin-27,26790,45,2.80 [1.63-4.81],0.0001829131880797
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,26610,47,4.30 [2.22-8.34],1.6223063659724028e-05
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,EFNA1,Ephrin-A1,26523,46,5.48 [2.86-10.51],3.097779294849545e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,EFNA4,Ephrin-A4,26363,47,4.12 [2.31-7.34],1.6144728910772142e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ENPP2,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2,26916,46,3.03 [1.59-5.76],0.000746729807856
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,F7,Coagulation factor VII,26619,47,5.47 [2.58-11.61],9.519109406061696e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,FABP1,"Fatty acid-binding protein, liver",26561,46,1.51 [1.20-1.92],0.0005433027554987
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,FETUB,Fetuin-B,26631,47,6.86 [3.40-13.81],7.159167304516402e-08
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,FGL1,Fibrinogen-like protein 1,23085,37,2.08 [1.36-3.19],0.0008030842759951
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,FOLR1,Folate receptor alpha,26517,45,3.64 [1.84-7.22],0.0002131958006715
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,FSTL3,Follistatin-related protein 3,26523,45,4.08 [2.22-7.49],5.950086336273583e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,GDF15,Growth/differentiation factor 15,26916,46,2.30 [1.85-2.86],4.9249784698123744e-14
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,GFRA1,GDNF family receptor alpha-1,26790,45,6.85 [3.30-14.21],2.392943884842488e-07
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,GGH,Gamma-glutamyl hydrolase,26097,46,2.46 [1.50-4.02],0.0003535521619144
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,GRN,Progranulin,26442,46,4.04 [1.95-8.36],0.00017024769348
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,GUCY2C,Heat-stable enterotoxin receptor,22647,37,1.52 [1.22-1.91],0.0002186617638436
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,HAVCR2,Hepatitis A virus cellular receptor 2,26573,46,3.46 [1.98-6.07],1.454780004223438e-05
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,IGFBP4,Insulin-like growth factor-binding protein 4,26237,44,2.94 [2.02-4.28],1.685411537615551e-08
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,IGSF3,Immunoglobulin superfamily member 3,26472,45,2.07 [1.41-3.04],0.0002018756993281
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,IL18BP,Interleukin-18-binding protein,26661,47,3.52 [1.89-6.56],7.688077350364066e-05
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,IL6,Interleukin-6,26472,45,1.57 [1.31-1.88],1.1609334798146462e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,IZUMO1,Izumo sperm-egg fusion protein 1,22272,36,1.74 [1.29-2.35],0.000321952553149
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,KRT19,"Keratin, type I cytoskeletal 19",26537,45,1.73 [1.26-2.39],0.0007566648439073
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,26561,46,2.03 [1.34-3.09],0.0009159768865884
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,LAYN,Layilin,26363,46,3.58 [2.01-6.37],1.4280327930780757e-05
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,LGALS4,Galectin-4,26561,46,2.08 [1.38-3.13],0.0004555201471899
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,LGALS9,Galectin-9,26563,46,3.34 [1.70-6.58],0.000474448132613
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,LTBP3,Latent-transforming growth factor beta-binding protein 3,25947,43,1.64 [1.22-2.21],0.000956209495542
