Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Umbilical hernia,ACE2,Angiotensin-converting enzyme 2,24030,120,1.73 [1.39-2.17],1.2845894321470603e-06
Chapter XI Diseases of the digestive system,Umbilical hernia,ACP5,Tartrate-resistant acid phosphatase type 5,24551,122,2.01 [1.33-3.05],0.0009800050870653
Chapter XI Diseases of the digestive system,Umbilical hernia,ACRV1,Acrosomal protein SP-10,20659,99,1.35 [1.16-1.56],6.937488668274184e-05
Chapter XI Diseases of the digestive system,Umbilical hernia,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,24525,121,0.53 [0.38-0.74],0.000225815695872
Chapter XI Diseases of the digestive system,Umbilical hernia,ADGRG2,Adhesion G-protein coupled receptor G2,24464,121,0.46 [0.30-0.72],0.0006302366970377
Chapter XI Diseases of the digestive system,Umbilical hernia,ALCAM,CD166 antigen,24762,123,0.25 [0.12-0.55],0.000478670723065
Chapter XI Diseases of the digestive system,Umbilical hernia,ANG,Angiogenin,24376,121,2.26 [1.54-3.30],2.837623398470162e-05
Chapter XI Diseases of the digestive system,Umbilical hernia,APCS,Serum amyloid P-component,21084,101,3.14 [1.80-5.48],5.49605597305617e-05
Chapter XI Diseases of the digestive system,Umbilical hernia,APLP1,Amyloid-like protein 1,24464,121,0.58 [0.43-0.80],0.0008721122686828
Chapter XI Diseases of the digestive system,Umbilical hernia,BCAN,Brevican core protein,24303,121,0.41 [0.26-0.65],0.0001305367079368
Chapter XI Diseases of the digestive system,Umbilical hernia,CALCA,Calcitonin,24259,121,1.44 [1.21-1.72],5.8221350406955314e-05
Chapter XI Diseases of the digestive system,Umbilical hernia,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,20667,101,0.59 [0.43-0.81],0.0009513122182875
Chapter XI Diseases of the digestive system,Umbilical hernia,CCL16,C-C motif chemokine 16,24762,123,1.90 [1.43-2.52],7.714978826494077e-06
Chapter XI Diseases of the digestive system,Umbilical hernia,CD1C,T-cell surface glycoprotein CD1c,24525,121,0.37 [0.22-0.65],0.0004680036641663
Chapter XI Diseases of the digestive system,Umbilical hernia,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,24367,120,2.17 [1.45-3.24],0.0001715453174056
Chapter XI Diseases of the digestive system,Umbilical hernia,CDH15,Cadherin-15,24653,123,1.38 [1.15-1.66],0.0005573134979643
Chapter XI Diseases of the digestive system,Umbilical hernia,CDHR2,Cadherin-related family member 2,24367,120,1.42 [1.17-1.73],0.0004294337418029
Chapter XI Diseases of the digestive system,Umbilical hernia,CGA,Glycoprotein hormones alpha chain,24447,122,0.75 [0.64-0.88],0.0003342467173392
Chapter XI Diseases of the digestive system,Umbilical hernia,CNTN1,Contactin-1,24762,123,0.36 [0.21-0.64],0.0003745418923761
Chapter XI Diseases of the digestive system,Umbilical hernia,CNTN5,Contactin-5,24538,123,0.30 [0.19-0.46],5.27734680292128e-08
Chapter XI Diseases of the digestive system,Umbilical hernia,CRISP2,Cysteine-rich secretory protein 2,24689,123,1.64 [1.27-2.12],0.0001742579404059
Chapter XI Diseases of the digestive system,Umbilical hernia,CTSD,Cathepsin D,22825,115,1.96 [1.47-2.61],5.06027016630199e-06
Chapter XI Diseases of the digestive system,Umbilical hernia,CTSZ,Cathepsin Z,24439,121,2.34 [1.44-3.78],0.0005456155936259
Chapter XI Diseases of the digestive system,Umbilical hernia,DEFB103A_DEFB103B,Beta-defensin 103,20514,98,1.75 [1.32-2.33],0.0001021921426229
