Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ATRAID,All-trans retinoic acid-induced differentiation factor,19602,61,1.70 [1.24-2.32],0.0008607303871281
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CALCB,Calcitonin gene-related peptide 2,19622,59,1.92 [1.34-2.76],0.0003827621364451
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CHGA,Chromogranin-A,19671,58,2.25 [1.86-2.72],6.520344655143671e-17
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CIT,Citron Rho-interacting kinase,19117,57,2.09 [1.47-2.96],3.42879405545599e-05
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,DTNB,Dystrobrevin beta,19545,61,2.06 [1.43-2.96],9.855398153101092e-05
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,GAST,Gastrin,19622,59,1.73 [1.51-1.99],5.7603590054007916e-15
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,GDF15,Growth/differentiation factor 15,22924,66,1.70 [1.29-2.25],0.0002001710434682
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,GPR101,Probable G-protein coupled receptor 101,19054,59,1.47 [1.17-1.84],0.0008301729546726
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,KIF1C,Kinesin-like protein KIF1C,19048,57,1.90 [1.34-2.67],0.0002759742399839
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,KLK15,Kallikrein-15,19547,61,1.91 [1.33-2.73],0.0004258837625596
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,MZB1,Marginal zone B- and B1-cell-specific protein,22687,62,2.08 [1.41-3.08],0.0002294669755553
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,19602,61,2.91 [1.74-4.85],4.361598123059064e-05
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,NT5C1A,Cytosolic 5'-nucleotidase 1A,19622,59,2.19 [1.47-3.24],0.0001067221316434
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,NXPE4,NXPE family member 4,19048,57,1.96 [1.39-2.78],0.0001417245716318
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,OCLN,Occludin,19643,60,2.38 [1.57-3.63],5.061912108617511e-05
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,PENK,Proenkephalin-A,19220,60,2.53 [1.53-4.17],0.0002833071976801
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,PFDN4,Prefoldin subunit 4,18985,59,1.61 [1.25-2.07],0.0002001478339135
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,PGA4,Pepsin A-4,19688,60,3.37 [2.47-4.59],1.343235718702456e-14
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,PRSS22,Brain-specific serine protease 4,19124,60,2.12 [1.41-3.19],0.0003194712351163
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,RALY,RNA-binding protein Raly,19577,61,1.62 [1.23-2.13],0.0005856672012876
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,RNASE1,Ribonuclease pancreatic,19688,60,4.07 [2.18-7.60],1.0029977988803595e-05
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,RNASE6,Ribonuclease K6,19556,60,2.54 [1.72-3.74],2.4417448460966538e-06
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,SDC1,Syndecan-1,22624,64,1.91 [1.31-2.78],0.000807599697998
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,SEPTIN8,Septin-8,19579,59,3.03 [1.82-5.05],1.987456903584842e-05
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,STAM,Signal transducing adapter molecule 1,19577,61,2.10 [1.39-3.18],0.0004529822327223
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,TIGIT,T-cell immunoreceptor with Ig and ITIM domains,19305,61,1.93 [1.35-2.76],0.0003155893730772
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,VSIG2,V-set and immunoglobulin domain-containing protein 2,19577,61,3.31 [2.49-4.40],1.2299060453870288e-16
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,YAP1,Transcriptional coactivator YAP1,19622,59,3.39 [1.81-6.33],0.0001300136166491
