Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vulva and perineum,ANXA1,Annexin A1,9715,62,2.00 [1.51-2.66],1.5164230675511558e-06
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vulva and perineum,AXL,Tyrosine-protein kinase receptor UFO,11536,73,0.29 [0.14-0.60],0.0009729105676291
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vulva and perineum,BOC,Brother of CDO,11300,74,0.22 [0.09-0.51],0.000422134936621
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vulva and perineum,BTD,Biotinidase,10003,62,0.12 [0.04-0.31],1.5591875929324564e-05
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vulva and perineum,COMP,Cartilage oligomeric matrix protein,11353,70,0.35 [0.19-0.64],0.0005878141266725
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vulva and perineum,GPNMB,Transmembrane glycoprotein NMB,11207,71,0.31 [0.17-0.54],5.6406407383270864e-05
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vulva and perineum,MAPK13,Mitogen-activated protein kinase 13,9642,60,1.75 [1.29-2.38],0.0003045560299074
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vulva and perineum,NTRK2,BDNF/NT-3 growth factors receptor,11511,73,0.26 [0.12-0.58],0.0009651280721791
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vulva and perineum,PGLYRP2,N-acetylmuramoyl-L-alanine amidase,9877,61,0.30 [0.15-0.61],0.0006931484571636
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vulva and perineum,PRKCQ,Protein kinase C theta type,11301,75,1.70 [1.26-2.28],0.0004632122816139
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vulva and perineum,SMOC2,SPARC-related modular calcium-binding protein 2,11578,77,0.35 [0.20-0.61],0.0002268443250679
