Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,CA4,Carbonic anhydrase 4,15676,233,0.40 [0.24-0.66],0.00038840182756
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,CD8A,T-cell surface glycoprotein CD8 alpha chain,15623,234,1.52 [1.20-1.91],0.0004418254638372
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,CDON,Cell adhesion molecule-related/down-regulated by oncogenes,15515,230,0.46 [0.30-0.71],0.0004392624306854
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,COL1A1,Collagen alpha-1(I) chain,15676,233,0.36 [0.22-0.60],6.301247232914212e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,CRTAM,Cytotoxic and regulatory T-cell molecule,15372,231,1.93 [1.53-2.44],3.395952752029544e-08
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,CTHRC1,Collagen triple helix repeat-containing protein 1,13431,203,0.37 [0.23-0.61],8.581861664133983e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,DNER,Delta and Notch-like epidermal growth factor-related receptor,15462,230,0.42 [0.26-0.68],0.000469823199668
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,GFRA3,GDNF family receptor alpha-3,15325,230,0.45 [0.29-0.69],0.0002629722723471
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,GUCA2A,Guanylin,15405,228,0.52 [0.35-0.75],0.0005982002434417
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,HEG1,Protein HEG homolog 1,13155,196,0.32 [0.18-0.54],3.455132245210828e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,IGDCC4,Immunoglobulin superfamily DCC subclass member 4,13431,203,0.35 [0.21-0.59],5.513977577542897e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,KLRD1,Natural killer cells antigen CD94,15658,233,1.57 [1.22-2.01],0.0004841049556128
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,MZB1,Marginal zone B- and B1-cell-specific protein,15540,230,1.56 [1.23-1.98],0.0002573898394057
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,PAEP,Glycodelin,15372,231,1.14 [1.06-1.22],0.0001727388047951
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,PDGFRB,Platelet-derived growth factor receptor beta,15676,233,0.57 [0.41-0.79],0.0006050766102136
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,PRL,Prolactin,15623,234,0.74 [0.63-0.86],9.172651347812442e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,PTPRZ1,Receptor-type tyrosine-protein phosphatase zeta,13449,206,0.44 [0.29-0.68],0.0001810368817566
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,SORBS1,Sorbin and SH3 domain-containing protein 1,13432,205,1.57 [1.24-1.99],0.0001775949642429
"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for other conditions predominantly related to pregnancy,TIGIT,T-cell immunoreceptor with Ig and ITIM domains,13176,201,1.58 [1.22-2.05],0.0005761289714276
