Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Other neurological diseases,ADGRG2,Adhesion G-protein coupled receptor G2,27895,126,0.40 [0.26-0.62],3.712688899205551e-05
Chapter VI Diseases of the nervous system,Other neurological diseases,AMBP,Protein AMBP,28106,127,4.03 [1.91-8.53],0.000259948763868
Chapter VI Diseases of the nervous system,Other neurological diseases,ANXA10,Annexin A10,27221,124,1.34 [1.13-1.59],0.000841952913181
Chapter VI Diseases of the nervous system,Other neurological diseases,B4GALT1,"Beta-1,4-galactosyltransferase 1",28015,126,2.71 [1.61-4.57],0.0001765404321886
Chapter VI Diseases of the nervous system,Other neurological diseases,BCAN,Brevican core protein,27702,124,0.46 [0.29-0.73],0.0007759717081942
Chapter VI Diseases of the nervous system,Other neurological diseases,CCL19,C-C motif chemokine 19,28158,127,1.21 [1.09-1.33],0.0001789264510363
Chapter VI Diseases of the nervous system,Other neurological diseases,CD209,CD209 antigen,27956,126,0.42 [0.28-0.64],5.068178386953476e-05
Chapter VI Diseases of the nervous system,Other neurological diseases,CD276,CD276 antigen,27871,126,2.16 [1.38-3.37],0.0007202470296127
Chapter VI Diseases of the nervous system,Other neurological diseases,CD302,CD302 antigen,27777,126,2.89 [1.92-4.34],3.666781217684379e-07
Chapter VI Diseases of the nervous system,Other neurological diseases,CD72,B-cell differentiation antigen CD72,23692,105,1.91 [1.30-2.80],0.0009994178253471
Chapter VI Diseases of the nervous system,Other neurological diseases,CFH,Complement factor H,22862,106,3.60 [1.72-7.54],0.0006906589895417
Chapter VI Diseases of the nervous system,Other neurological diseases,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",24162,109,1.85 [1.31-2.59],0.0004183033359114
Chapter VI Diseases of the nervous system,Other neurological diseases,CHGA,Chromogranin-A,24223,108,1.47 [1.24-1.74],1.1473295200201084e-05
Chapter VI Diseases of the nervous system,Other neurological diseases,CLEC4A,C-type lectin domain family 4 member A,27874,121,0.51 [0.34-0.75],0.0007054584637228
Chapter VI Diseases of the nervous system,Other neurological diseases,CLEC4M,C-type lectin domain family 4 member M,24182,107,0.52 [0.36-0.74],0.0003541009347483
Chapter VI Diseases of the nervous system,Other neurological diseases,CNDP1,Beta-Ala-His dipeptidase,27974,127,0.59 [0.44-0.80],0.0005485314226021
Chapter VI Diseases of the nervous system,Other neurological diseases,COL6A3,Collagen alpha-3(VI) chain,28241,127,2.34 [1.59-3.45],1.693064020125938e-05
Chapter VI Diseases of the nervous system,Other neurological diseases,COLEC12,Collectin-12,27871,126,3.05 [1.76-5.29],6.922420428770531e-05
Chapter VI Diseases of the nervous system,Other neurological diseases,CPXM2,Inactive carboxypeptidase-like protein X2,24232,107,3.26 [1.89-5.64],2.3227198954523866e-05
Chapter VI Diseases of the nervous system,Other neurological diseases,CSF1,Macrophage colony-stimulating factor 1,28015,126,2.67 [1.58-4.49],0.0002327235060058
Chapter VI Diseases of the nervous system,Other neurological diseases,CXADR,Coxsackievirus and adenovirus receptor,27874,121,1.61 [1.23-2.11],0.0004671333581633
Chapter VI Diseases of the nervous system,Other neurological diseases,CYTL1,Cytokine-like protein 1,24223,108,3.51 [1.82-6.75],0.0001705742982673
Chapter VI Diseases of the nervous system,Other neurological diseases,DLL1,Delta-like protein 1,27961,126,2.35 [1.44-3.86],0.0006893708224016
Chapter VI Diseases of the nervous system,Other neurological diseases,DNAJA1,DnaJ homolog subfamily A member 1,23376,106,0.41 [0.24-0.69],0.0008993460195701
Chapter VI Diseases of the nervous system,Other neurological diseases,DSC2,Desmocollin-2,27540,124,1.98 [1.34-2.91],0.0005727739107777
