Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Chronic gastritis,ANXA10,Annexin A10,22145,97,1.40 [1.15-1.70],0.0008803086936761
Chapter XI Diseases of the digestive system,Chronic gastritis,CBLIF,Cobalamin binding intrinsic factor,22636,100,1.54 [1.19-1.99],0.0009055586354745
Chapter XI Diseases of the digestive system,Chronic gastritis,CGA,Glycoprotein hormones alpha chain,22680,102,1.34 [1.16-1.56],0.0001285329097662
Chapter XI Diseases of the digestive system,Chronic gastritis,CHGA,Chromogranin-A,19710,97,1.99 [1.69-2.34],8.385101492475591e-17
Chapter XI Diseases of the digestive system,Chronic gastritis,DSG3,Desmoglein-3,22806,103,0.43 [0.26-0.70],0.0007314697919086
Chapter XI Diseases of the digestive system,Chronic gastritis,ENPP5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,22768,101,0.59 [0.46-0.78],0.0001343284902239
Chapter XI Diseases of the digestive system,Chronic gastritis,GALNT2,Polypeptide N-acetylgalactosaminyltransferase 2,22880,104,0.33 [0.18-0.62],0.0005659627871015
Chapter XI Diseases of the digestive system,Chronic gastritis,GAST,Gastrin,19658,95,1.71 [1.53-1.91],7.430754006372891e-21
Chapter XI Diseases of the digestive system,Chronic gastritis,GDF15,Growth/differentiation factor 15,22960,102,1.61 [1.23-2.11],0.0004602458126204
Chapter XI Diseases of the digestive system,Chronic gastritis,HPGDS,Hematopoietic prostaglandin D synthase,22136,101,0.44 [0.28-0.71],0.0008366025966408
Chapter XI Diseases of the digestive system,Chronic gastritis,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,19193,94,2.50 [1.66-3.76],1.0987538014347136e-05
Chapter XI Diseases of the digestive system,Chronic gastritis,PGA4,Pepsin A-4,19726,98,2.30 [1.73-3.05],8.553702600223529e-09
Chapter XI Diseases of the digestive system,Chronic gastritis,RGMB,RGM domain family member B,22897,103,0.32 [0.16-0.62],0.0008635729776358
Chapter XI Diseases of the digestive system,Chronic gastritis,STC2,Stanniocalcin-2,22647,102,0.38 [0.23-0.65],0.0004062389705659
Chapter XI Diseases of the digestive system,Chronic gastritis,VSIG2,V-set and immunoglobulin domain-containing protein 2,19611,95,3.04 [2.36-3.90],3.044680377728369e-18
