Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,RNASET2,Ribonuclease T2,25213,293,1.90 [1.32-2.73],0.0005476810836267
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,SCARB2,Lysosome membrane protein 2,24383,277,1.88 [1.35-2.64],0.0002148846917732
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,SCGN,Secretagogin,24565,285,1.47 [1.17-1.85],0.000975281557542
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,SMPD1,Sphingomyelin phosphodiesterase,25156,293,1.51 [1.24-1.83],3.940009021762896e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,SPINK4,Serine protease inhibitor Kazal-type 4,25016,286,1.37 [1.18-1.60],6.190662531953331e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,SPON1,Spondin-1,25064,289,1.68 [1.25-2.26],0.0006612329943557
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,ST6GAL1,"Beta-galactoside alpha-2,6-sialyltransferase 1",25345,294,1.77 [1.27-2.49],0.0008914154642038
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,TFF1,Trefoil factor 1,24909,287,1.25 [1.10-1.41],0.0004933912532107
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,24869,285,1.84 [1.41-2.39],6.3837895965475015e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,25328,293,1.60 [1.22-2.09],0.0006259864502892
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,25017,288,2.01 [1.47-2.75],1.2620658152929752e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,25095,291,1.59 [1.21-2.10],0.000993676948721
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,25023,288,1.94 [1.38-2.73],0.0001511082605676
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,25023,288,1.67 [1.39-2.01],3.7332506420190283e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,24869,285,1.38 [1.16-1.63],0.0002503986213466
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,TREM2,Triggering receptor expressed on myeloid cells 2,25017,288,1.42 [1.18-1.72],0.0001961465860831
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,VMO1,Vitelline membrane outer layer protein 1 homolog,24937,288,1.33 [1.12-1.57],0.0008415554347485
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,VSIG2,V-set and immunoglobulin domain-containing protein 2,21614,246,1.51 [1.24-1.83],4.823001199857854e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,VWC2,Brorin,24779,285,1.64 [1.26-2.12],0.0002084649848785
