Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of peritoneum,ADM,Pro-adrenomedullin,51783,968,2.17 [1.74-2.71],4.9597270343444815e-12
Chapter XI Diseases of the digestive system,Diseases of peritoneum,AGRN,Agrin,51568,965,1.68 [1.44-1.94],1.0063907893625083e-11
Chapter XI Diseases of the digestive system,Diseases of peritoneum,AREG,Amphiregulin,51110,953,1.53 [1.37-1.71],4.145876279246559e-14
Chapter XI Diseases of the digestive system,Diseases of peritoneum,ASGR1,Asialoglycoprotein receptor 1,50947,948,1.99 [1.67-2.37],1.99358162821192e-14
Chapter XI Diseases of the digestive system,Diseases of peritoneum,ATRAID,All-trans retinoic acid-induced differentiation factor,44445,822,1.52 [1.34-1.73],1.2369071042087544e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,B4GALT1,"Beta-1,4-galactosyltransferase 1",51568,965,2.11 [1.73-2.56],6.898129512149306e-14
Chapter XI Diseases of the digestive system,Diseases of peritoneum,BTN2A1,Butyrophilin subfamily 2 member A1,51568,965,2.07 [1.70-2.53],4.0961223474493834e-13
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CD27,CD27 antigen,51505,965,1.62 [1.43-1.84],8.656823146034488e-14
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CD274,Programmed cell death 1 ligand 1,50947,948,1.64 [1.42-1.90],3.437842531389908e-11
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CD300E,CMRF35-like molecule 2,51616,966,1.64 [1.44-1.87],9.548682244549629e-14
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CD302,CD302 antigen,51110,953,1.77 [1.49-2.10],7.144257078075288e-11
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CD74,HLA class II histocompatibility antigen gamma chain,51794,964,1.75 [1.50-2.04],1.0105323906453604e-12
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CD79B,B-cell antigen receptor complex-associated protein beta chain,51910,965,1.52 [1.35-1.70],9.92074780535595e-13
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",44528,822,1.62 [1.41-1.87],1.4509483946294602e-11
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CHGA,Chromogranin-A,44643,829,1.22 [1.14-1.30],8.60419254378729e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CKAP4,Cytoskeleton-associated protein 4,51659,958,2.04 [1.72-2.43],3.692594750632015e-16
Chapter XI Diseases of the digestive system,Diseases of peritoneum,COL18A1,Collagen alpha-1(XVIII) chain,51563,955,2.29 [1.80-2.91],1.1122181960301315e-11
Chapter XI Diseases of the digestive system,Diseases of peritoneum,COL6A3,Collagen alpha-3(VI) chain,51981,964,1.74 [1.49-2.01],4.463404852937186e-13
Chapter XI Diseases of the digestive system,Diseases of peritoneum,COLEC12,Collectin-12,51314,963,2.02 [1.64-2.48],2.263664548086726e-11
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CSF1,Macrophage colony-stimulating factor 1,51568,965,2.49 [2.05-3.02],1.6328413653637634e-20
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CXCL13,C-X-C motif chemokine 13,51794,964,1.25 [1.16-1.34],5.61016137210245e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,DLL1,Delta-like protein 1,51505,965,1.86 [1.55-2.22],1.7450769981184692e-11
Chapter XI Diseases of the digestive system,Diseases of peritoneum,EFNA1,Ephrin-A1,51272,959,1.99 [1.65-2.40],4.471078615511128e-13
Chapter XI Diseases of the digestive system,Diseases of peritoneum,EFNA4,Ephrin-A4,50862,946,1.88 [1.59-2.22],8.18677244503878e-14
Chapter XI Diseases of the digestive system,Diseases of peritoneum,FABP1,"Fatty acid-binding protein, liver",51314,963,1.20 [1.14-1.28],2.0676492107013208e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,FGF23,Fibroblast growth factor 23,51698,966,1.32 [1.22-1.43],5.381396940794485e-12
Chapter XI Diseases of the digestive system,Diseases of peritoneum,FGFR2,Fibroblast growth factor receptor 2,51505,965,2.21 [1.74-2.80],7.584533558703893e-11
Chapter XI Diseases of the digestive system,Diseases of peritoneum,FSTL3,Follistatin-related protein 3,51234,959,2.12 [1.80-2.49],4.6392714888703184e-20
Chapter XI Diseases of the digestive system,Diseases of peritoneum,GAST,Gastrin,44528,822,1.16 [1.11-1.21],2.5894702483210852e-11
Chapter XI Diseases of the digestive system,Diseases of peritoneum,GDF15,Growth/differentiation factor 15,51981,964,1.51 [1.37-1.67],5.4265718518476e-16
Chapter XI Diseases of the digestive system,Diseases of peritoneum,GFRA1,GDNF family receptor alpha-1,51706,967,1.92 [1.59-2.32],1.6811178603904483e-11
Chapter XI Diseases of the digestive system,Diseases of peritoneum,HAVCR1,Hepatitis A virus cellular receptor 1,51709,966,1.31 [1.21-1.43],2.809810909935813e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,HAVCR2,Hepatitis A virus cellular receptor 2,51357,961,1.72 [1.48-2.01],3.463320964829809e-12
Chapter XI Diseases of the digestive system,Diseases of peritoneum,HGF,Hepatocyte growth factor,51910,965,1.65 [1.42-1.93],1.2484702847731512e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,IGFBP4,Insulin-like growth factor-binding protein 4,50700,949,1.63 [1.45-1.82],1.9614812735006112e-16
Chapter XI Diseases of the digestive system,Diseases of peritoneum,IGFBP7,Insulin-like growth factor-binding protein 7,51981,964,1.63 [1.40-1.91],7.172370497390454e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,IGFBPL1,Insulin-like growth factor-binding protein-like 1,51352,958,1.77 [1.52-2.07],2.17027433592344e-13
Chapter XI Diseases of the digestive system,Diseases of peritoneum,IL10RB,Interleukin-10 receptor subunit beta,51568,965,1.81 [1.53-2.14],5.3025526386224536e-12
Chapter XI Diseases of the digestive system,Diseases of peritoneum,IL4R,Interleukin-4 receptor subunit alpha,51275,957,1.64 [1.42-1.89],8.576060777586049e-12
Chapter XI Diseases of the digestive system,Diseases of peritoneum,IL6,Interleukin-6,51110,953,1.23 [1.15-1.30],1.1774178299639135e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,INHBB,Inhibin beta B chain,43670,817,1.48 [1.31-1.68],2.42941098836714e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,51314,963,1.61 [1.43-1.82],1.7796477379030393e-14
Chapter XI Diseases of the digestive system,Diseases of peritoneum,LGALS9,Galectin-9,51316,957,1.96 [1.66-2.31],3.5402832760569445e-15
Chapter XI Diseases of the digestive system,Diseases of peritoneum,LTBR,Tumor necrosis factor receptor superfamily member 3,51062,957,2.07 [1.73-2.48],2.422467373587608e-15
Chapter XI Diseases of the digestive system,Diseases of peritoneum,MZB1,Marginal zone B- and B1-cell-specific protein,51483,965,1.42 [1.28-1.58],4.179337341457066e-11
Chapter XI Diseases of the digestive system,Diseases of peritoneum,NBL1,Neuroblastoma suppressor of tumorigenicity 1,51505,965,1.93 [1.57-2.37],2.396714189536532e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,NECTIN2,Nectin-2,51276,956,2.05 [1.72-2.45],1.7161524045021945e-15
Chapter XI Diseases of the digestive system,Diseases of peritoneum,NPDC1,Neural proliferation differentiation and control protein 1,51352,958,1.65 [1.41-1.94],7.194999017129623e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,NT5C1A,Cytosolic 5'-nucleotidase 1A,44528,822,1.65 [1.44-1.90],2.8816107433432764e-12
Chapter XI Diseases of the digestive system,Diseases of peritoneum,OCLN,Occludin,44554,823,1.56 [1.36-1.80],2.6741540777896724e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,PALM2,Paralemmin-2,44528,822,1.74 [1.50-2.02],5.953225709324694e-13
Chapter XI Diseases of the digestive system,Diseases of peritoneum,PGF,Placenta growth factor,51910,965,1.92 [1.65-2.24],7.116365038449839e-17
Chapter XI Diseases of the digestive system,Diseases of peritoneum,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,51357,961,1.86 [1.54-2.24],1.391521798650786e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,PLA2G15,Phospholipase A2 group XV,51505,965,2.18 [1.78-2.67],2.83388925066878e-14
Chapter XI Diseases of the digestive system,Diseases of peritoneum,PLAUR,Urokinase plasminogen activator surface receptor,50978,955,1.97 [1.62-2.40],2.2430760822923905e-11
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RBFOX3,RNA binding protein fox-1 homolog 3,44554,823,1.58 [1.38-1.80],1.0036608834238287e-11
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RBP5,Retinol-binding protein 5,51110,953,1.37 [1.24-1.50],5.532361678786804e-11
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RELT,Tumor necrosis factor receptor superfamily member 19L,51357,961,1.88 [1.56-2.26],2.987046636810606e-11
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RNASE1,Ribonuclease pancreatic,44672,827,2.05 [1.69-2.48],3.031297171065742e-13
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RNASE4,Ribonuclease 4,43189,799,1.95 [1.59-2.39],1.6856766452270092e-10
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RNASE6,Ribonuclease K6,44352,825,1.73 [1.51-1.98],1.0340624642727e-15
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RNASET2,Ribonuclease T2,51736,960,1.86 [1.54-2.24],8.977062409384022e-11
