Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,ACE2,Angiotensin-converting enzyme 2,44578,1063,1.42 [1.30-1.55],1.8231877788990762e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,AREG,Amphiregulin,45228,1075,1.52 [1.36-1.69],3.898765978600296e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,CD276,CD276 antigen,45428,1090,1.63 [1.40-1.90],3.680648069362575e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,CDCP1,CUB domain-containing protein 1,45098,1069,1.42 [1.29-1.56],2.739389895948269e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",39443,906,1.62 [1.42-1.85],1.2452170464480484e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,CHGA,Chromogranin-A,39523,911,1.26 [1.19-1.33],8.371638310043462e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,COL4A1,Collagen alpha-1(IV) chain,45440,1094,1.52 [1.33-1.73],3.1269818379165037e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,COL6A3,Collagen alpha-3(VI) chain,45998,1098,1.57 [1.37-1.82],4.09653986956276e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,COL9A1,Collagen alpha-1(IX) chain,45378,1083,1.50 [1.35-1.66],9.911294831064316e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,DCN,Decorin,44578,1063,3.11 [2.51-3.86],3.9262368226180917e-25
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,DTNB,Dystrobrevin beta,39266,901,1.59 [1.40-1.81],1.3718439839220489e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,EDA2R,Tumor necrosis factor receptor superfamily member 27,45833,1094,1.76 [1.55-2.00],3.7729459404364095e-18
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,EPHA2,Ephrin type-A receptor 2,43789,1047,1.63 [1.40-1.91],7.497787663122524e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,FABP3,"Fatty acid-binding protein, heart",39507,913,1.53 [1.38-1.71],5.0910645434078084e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,GAST,Gastrin,39443,906,1.17 [1.13-1.22],1.0762719071362291e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,GDF15,Growth/differentiation factor 15,45998,1098,1.58 [1.43-1.74],5.1439517399337364e-20
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,HSPB6,Heat shock protein beta-6,45833,1094,1.80 [1.59-2.04],3.614474142617346e-20
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MB,Myoglobin,45998,1098,1.38 [1.26-1.51],2.652366619101837e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MERTK,Tyrosine-protein kinase Mer,45939,1096,1.91 [1.56-2.33],3.6145280454676046e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MMP12,Macrophage metalloelastase,45483,1080,1.41 [1.28-1.55],2.576328198790386e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYBPC1,"Myosin-binding protein C, slow-type",39507,913,1.36 [1.26-1.47],2.2249592918616944e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYL3,Myosin light chain 3,38471,884,1.41 [1.29-1.53],8.975281774920135e-16
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYOM3,Myomesin-3,38652,887,1.35 [1.26-1.44],9.268056029715832e-19
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,NCS1,Neuronal calcium sensor 1,45833,1094,2.16 [1.81-2.59],6.362920804184498e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,NEFL,Neurofilament light polypeptide,44241,1058,1.69 [1.52-1.87],4.554357180128507e-22
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,NOS1,"Nitric oxide synthase, brain",44389,1060,1.40 [1.28-1.54],6.702442644086112e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,PGA4,Pepsin A-4,39543,915,1.30 [1.20-1.42],9.56213676173959e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,PLAUR,Urokinase plasminogen activator surface receptor,45121,1089,1.86 [1.54-2.24],7.728146888098209e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,PRELP,Prolargin,45428,1090,2.35 [1.86-2.97],1.092827790158579e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,RBFOX3,RNA binding protein fox-1 homolog 3,39452,902,1.64 [1.46-1.85],7.904691037727797e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,SCRG1,Scrapie-responsive protein 1,39507,913,1.85 [1.54-2.22],6.494516660707339e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,TFF2,Trefoil factor 2,45576,1093,1.35 [1.24-1.47],9.764105926186755e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,45098,1069,1.64 [1.43-1.88],3.4351573131952568e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,TREM2,Triggering receptor expressed on myeloid cells 2,45428,1090,1.40 [1.27-1.54],2.3182933982412487e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,VSIG2,V-set and immunoglobulin domain-containing protein 2,39339,903,1.49 [1.36-1.62],8.199663094536916e-19
