Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of tongue,ABCA2,ATP-binding cassette sub-family A member 2,22879,107,1.97 [1.37-2.84],0.000268370618432
Chapter XI Diseases of the digestive system,Diseases of tongue,ACVRL1,Serine/threonine-protein kinase receptor R3,26963,123,2.83 [1.55-5.15],0.0006732109851762
Chapter XI Diseases of the digestive system,Diseases of tongue,CD59,CD59 glycoprotein,26176,122,2.68 [1.56-4.58],0.0003425431674468
Chapter XI Diseases of the digestive system,Diseases of tongue,CDH6,Cadherin-6,27195,124,2.01 [1.36-2.95],0.0004068340904422
Chapter XI Diseases of the digestive system,Diseases of tongue,COL6A3,Collagen alpha-3(VI) chain,27520,128,2.21 [1.47-3.33],0.0001416509527046
Chapter XI Diseases of the digestive system,Diseases of tongue,FCRLB,Fc receptor-like B,26536,123,1.56 [1.29-1.88],3.4357653213373763e-06
Chapter XI Diseases of the digestive system,Diseases of tongue,GFRA1,GDNF family receptor alpha-1,27395,125,2.56 [1.50-4.37],0.0005721318495831
Chapter XI Diseases of the digestive system,Diseases of tongue,IGFBP4,Insulin-like growth factor-binding protein 4,26829,123,1.76 [1.26-2.44],0.0008566477115456
Chapter XI Diseases of the digestive system,Diseases of tongue,IL10RB,Interleukin-10 receptor subunit beta,27300,125,2.25 [1.50-3.37],8.621019054998775e-05
Chapter XI Diseases of the digestive system,Diseases of tongue,MMP7,Matrilysin,26670,122,1.94 [1.37-2.75],0.00017356606069
Chapter XI Diseases of the digestive system,Diseases of tongue,NPDC1,Neural proliferation differentiation and control protein 1,27195,124,2.15 [1.45-3.20],0.0001486473785593
Chapter XI Diseases of the digestive system,Diseases of tongue,PGF,Placenta growth factor,27518,126,1.91 [1.32-2.77],0.0005653285996615
Chapter XI Diseases of the digestive system,Diseases of tongue,PSPN,Persephin,27179,120,1.36 [1.15-1.60],0.0002879269325153
Chapter XI Diseases of the digestive system,Diseases of tongue,SEMA3F,Semaphorin-3F,27195,124,2.79 [1.56-5.00],0.0005338801780697
Chapter XI Diseases of the digestive system,Diseases of tongue,SNCG,Gamma-synuclein,27011,123,1.54 [1.20-1.98],0.0006387072133562
Chapter XI Diseases of the digestive system,Diseases of tongue,SPON2,Spondin-2,27062,124,2.21 [1.42-3.43],0.0004362552594401
Chapter XI Diseases of the digestive system,Diseases of tongue,THBD,Thrombomodulin,27195,124,2.69 [1.59-4.55],0.0002270601132536
Chapter XI Diseases of the digestive system,Diseases of tongue,TPRKB,EKC/KEOPS complex subunit TPRKB,22793,105,1.37 [1.16-1.63],0.000328741169886
Chapter XI Diseases of the digestive system,Diseases of tongue,VSIG2,V-set and immunoglobulin domain-containing protein 2,23509,109,1.65 [1.25-2.16],0.0003300643961542
