Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter V Mental and behavioural disorders,Vascular dementia,ACTA2,"Actin, aortic smooth muscle",27719,20,2.07 [1.34-3.19],0.0009616914242119
Chapter V Mental and behavioural disorders,Vascular dementia,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,28096,21,5.67 [2.44-13.17],5.554502208437806e-05
Chapter V Mental and behavioural disorders,Vascular dementia,ADM,Pro-adrenomedullin,28475,22,22.31 [5.91-84.15],4.568075288182714e-06
Chapter V Mental and behavioural disorders,Vascular dementia,AGRN,Agrin,28347,22,3.38 [1.73-6.57],0.0003445345579421
Chapter V Mental and behavioural disorders,Vascular dementia,AMBP,Protein AMBP,28438,22,22.36 [5.01-99.85],4.69075342568828e-05
Chapter V Mental and behavioural disorders,Vascular dementia,BAMBI,BMP and activin membrane-bound inhibitor homolog,27535,21,3.13 [1.79-5.44],5.6491608902952655e-05
Chapter V Mental and behavioural disorders,Vascular dementia,BSG,Basigin,28511,21,14.70 [4.23-51.01],2.3082990935122617e-05
Chapter V Mental and behavioural disorders,Vascular dementia,BTN2A1,Butyrophilin subfamily 2 member A1,28347,22,5.72 [2.19-14.95],0.0003719098033067
Chapter V Mental and behavioural disorders,Vascular dementia,BTN3A2,Butyrophilin subfamily 3 member A2,28204,22,2.76 [1.53-5.00],0.0007918623968619
Chapter V Mental and behavioural disorders,Vascular dementia,CALB1,Calbindin,28096,21,3.32 [1.77-6.22],0.0001768615349909
Chapter V Mental and behavioural disorders,Vascular dementia,CCDC80,Coiled-coil domain-containing protein 80,28224,22,4.11 [2.11-8.00],3.177119171132143e-05
Chapter V Mental and behavioural disorders,Vascular dementia,CCL15,C-C motif chemokine 15,28573,22,3.44 [1.88-6.32],6.654929799016899e-05
Chapter V Mental and behavioural disorders,Vascular dementia,CCN3,CCN family member 3,28527,22,4.18 [2.03-8.61],0.0001030396979533
Chapter V Mental and behavioural disorders,Vascular dementia,CD14,Monocyte differentiation antigen CD14,27602,21,3.53 [1.91-6.55],6.05514349215257e-05
Chapter V Mental and behavioural disorders,Vascular dementia,CD207,C-type lectin domain family 4 member K,27621,20,4.92 [2.05-11.78],0.0003480979030579
Chapter V Mental and behavioural disorders,Vascular dementia,CD27,CD27 antigen,28287,21,3.42 [1.82-6.44],0.0001336877297689
Chapter V Mental and behavioural disorders,Vascular dementia,CD300E,CMRF35-like molecule 2,28385,22,4.17 [2.06-8.46],7.598435426478344e-05
Chapter V Mental and behavioural disorders,Vascular dementia,CD302,CD302 antigen,28096,21,6.19 [3.13-12.22],1.5438956778078688e-07
Chapter V Mental and behavioural disorders,Vascular dementia,CD59,CD59 glycoprotein,27170,21,5.90 [2.81-12.43],2.927360673093448e-06
