Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABL1,Tyrosine-protein kinase ABL1,24032,2489,1.09 [1.04-1.14],0.0008578828869501
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",23550,2439,1.13 [1.08-1.18],1.4380584114245224e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACAN,Aggrecan core protein,23924,2483,0.78 [0.68-0.88],0.0001062080873247
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACE2,Angiotensin-converting enzyme 2,23720,2459,1.17 [1.09-1.25],6.01737414874436e-06
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACHE,Acetylcholinesterase,20487,2139,0.77 [0.67-0.87],4.418134169316223e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACP5,Tartrate-resistant acid phosphatase type 5,24239,2509,1.22 [1.09-1.35],0.0003141293927181
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACY1,Aminoacylase-1,24140,2506,1.14 [1.07-1.20],5.933231216113205e-06
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,24032,2489,1.18 [1.08-1.28],0.0001821161333846
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,24198,2505,0.85 [0.79-0.92],6.50970897060676e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADGRG2,Adhesion G-protein coupled receptor G2,24140,2506,0.76 [0.67-0.86],2.623509660792885e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,23720,2459,1.08 [1.04-1.13],0.0002990585091822
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADIPOQ,Adiponectin,20990,2182,0.90 [0.85-0.96],0.0006840102484163
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADM,Pro-adrenomedullin,24355,2521,1.61 [1.40-1.85],1.0201185740602351e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AGR2,Anterior gradient protein 2 homolog,23398,2407,1.10 [1.06-1.14],1.0435702311528405e-06
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AGR3,Anterior gradient protein 3,23517,2432,1.11 [1.04-1.17],0.0008576713262608
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AGRN,Agrin,24223,2525,1.22 [1.09-1.35],0.0002878419586783
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",23986,2487,1.06 [1.02-1.10],0.0006427039684212
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ALPP,"Alkaline phosphatase, placental type",24032,2489,1.06 [1.03-1.10],0.0002203777206042
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AMBP,Protein AMBP,24324,2516,1.78 [1.48-2.14],7.361109295214445e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ANGPTL4,Angiopoietin-related protein 4,24188,2522,1.22 [1.12-1.31],1.015991705796646e-06
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ANXA10,Annexin A10,23586,2432,1.13 [1.08-1.18],3.9269485921531465e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AOC3,Membrane primary amine oxidase,24210,2516,0.80 [0.71-0.90],0.0001706115334092
