Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACP5,Tartrate-resistant acid phosphatase type 5,26724,87,2.39 [1.53-3.72],0.000115977247291
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,23024,77,49.38 [16.56-147.25],2.6329270824436284e-12
Chapter XI Diseases of the digestive system,Other diseases of pancreas,AGR2,Anterior gradient protein 2 homolog,25787,79,1.51 [1.26-1.80],6.216820179314824e-06
Chapter XI Diseases of the digestive system,Other diseases of pancreas,AREG,Amphiregulin,26513,86,2.17 [1.59-2.95],9.489292689800535e-07
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ASGR1,Asialoglycoprotein receptor 1,26450,85,2.95 [1.74-5.01],6.209609971716811e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,BCL7B,B-cell CLL/lymphoma 7 protein family member B,23003,76,14.37 [9.38-22.03],2.0141815883929033e-34
Chapter XI Diseases of the digestive system,Other diseases of pancreas,BSG,Basigin,26898,88,4.74 [1.99-11.29],0.0004455810143345
Chapter XI Diseases of the digestive system,Other diseases of pancreas,BST2,Bone marrow stromal antigen 2,26882,86,1.88 [1.51-2.33],1.5159187694625138e-08
Chapter XI Diseases of the digestive system,Other diseases of pancreas,C9orf40,Uncharacterized protein C9orf40,23024,77,4.57 [3.52-5.94],5.056011411798905e-30
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CA5A,"Carbonic anhydrase 5A, mitochondrial",26156,84,1.39 [1.15-1.67],0.0004661919793325
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CCL21,C-C motif chemokine 21,26739,89,1.83 [1.38-2.44],3.230222981790378e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD101,Immunoglobulin superfamily member 2,23024,77,5.27 [4.19-6.63],1.557759709063225e-45
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD163,Scavenger receptor cysteine-rich type 1 protein M130,26702,88,2.21 [1.51-3.23],4.230962551799411e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD27,CD27 antigen,26687,88,2.20 [1.46-3.31],0.0001476685500166
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD28,T-cell-specific surface glycoprotein CD28,25984,80,2.26 [1.45-3.52],0.0003150697749239
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD300C,CMRF35-like molecule 6,26882,86,2.46 [1.49-4.06],0.0004359307879939
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD300E,CMRF35-like molecule 2,26788,87,2.25 [1.47-3.44],0.0001785476260891
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD302,CD302 antigen,26513,86,2.69 [1.58-4.58],0.000268983471664
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD83,CD83 antigen,26612,85,2.51 [1.56-4.03],0.0001425090356565
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD86,T-lymphocyte activation antigen CD86,23024,77,7.85 [4.28-14.39],2.8071715795624222e-11
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CDC42BPB,Serine/threonine-protein kinase MRCK beta,23024,77,3.56 [2.16-5.86],6.589924373271897e-07
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CDCP1,CUB domain-containing protein 1,26450,85,1.88 [1.38-2.56],5.717374750798944e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,25632,78,1.96 [1.49-2.56],1.139733663448857e-06
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CETN3,Centrin-3,23024,77,0.48 [0.34-0.67],1.7669224529313026e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CKAP4,Cytoskeleton-associated protein 4,26805,87,3.07 [1.95-4.86],1.4660921194449269e-06
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CSF1,Macrophage colony-stimulating factor 1,26739,89,3.24 [1.73-6.04],0.0002272809084188
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CST3,Cystatin-C,26655,88,3.09 [1.74-5.48],0.0001140818751555
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CST5,Cystatin-D,26140,84,0.51 [0.34-0.75],0.0005517754219705
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CTSZ,Cathepsin Z,26601,88,2.95 [1.70-5.10],0.0001097306243432
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CWC15,Spliceosome-associated protein CWC15 homolog,22902,77,3.15 [2.19-4.52],4.931195300744913e-10
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CXADR,Coxsackievirus and adenovirus receptor,26612,85,2.17 [1.62-2.91],2.468404229569318e-07
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CXCL9,C-X-C motif chemokine 9,26739,89,1.53 [1.23-1.89],0.0001069495180684
Chapter XI Diseases of the digestive system,Other diseases of pancreas,DDR1,Epithelial discoidin domain-containing receptor 1,26882,86,4.40 [2.51-7.72],2.441118029484476e-07
Chapter XI Diseases of the digestive system,Other diseases of pancreas,DNAJC9,DnaJ homolog subfamily C member 9,23024,77,10.63 [3.48-32.50],3.369658029449218e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,EDA2R,Tumor necrosis factor receptor superfamily member 27,26867,87,2.38 [1.49-3.81],0.0003089461606447
Chapter XI Diseases of the digestive system,Other diseases of pancreas,EFNA1,Ephrin-A1,26564,87,2.89 [1.58-5.29],0.0005842785291695
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ENTPD2,Ectonucleoside triphosphate diphosphohydrolase 2,25984,80,1.92 [1.31-2.80],0.0007807206910344
Chapter XI Diseases of the digestive system,Other diseases of pancreas,EPHA2,Ephrin type-A receptor 2,25663,83,2.68 [1.58-4.55],0.0002478379773402
Chapter XI Diseases of the digestive system,Other diseases of pancreas,FGFR2,Fibroblast growth factor receptor 2,26687,88,3.74 [1.81-7.73],0.0003549843878544
Chapter XI Diseases of the digestive system,Other diseases of pancreas,FSTL3,Follistatin-related protein 3,26566,88,2.70 [1.58-4.63],0.0002924562055767
Chapter XI Diseases of the digestive system,Other diseases of pancreas,FUOM,Fucose mutarotase,22580,72,1.72 [1.27-2.34],0.0005342388659496
Chapter XI Diseases of the digestive system,Other diseases of pancreas,GAST,Gastrin,23042,76,1.32 [1.15-1.52],0.0001171970088272
Chapter XI Diseases of the digestive system,Other diseases of pancreas,GCNT1,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",26513,86,2.36 [1.42-3.93],0.0009875683983407
Chapter XI Diseases of the digestive system,Other diseases of pancreas,GDF15,Growth/differentiation factor 15,26958,88,2.04 [1.61-2.58],2.3404437544961383e-09
Chapter XI Diseases of the digestive system,Other diseases of pancreas,GFRA1,GDNF family receptor alpha-1,26832,87,5.53 [3.08-9.93],1.06421268946963e-08
Chapter XI Diseases of the digestive system,Other diseases of pancreas,GGT1,Glutathione hydrolase 1 proenzyme,26564,87,1.98 [1.48-2.66],5.611396771724931e-06
Chapter XI Diseases of the digestive system,Other diseases of pancreas,GOLM2,Protein GOLM2,26882,86,3.46 [1.70-7.06],0.0006227614031002
Chapter XI Diseases of the digestive system,Other diseases of pancreas,GPD1,Glycerol-3-phosphate dehydrogenase,23003,76,3.55 [2.76-4.57],4.805923651537517e-23
Chapter XI Diseases of the digestive system,Other diseases of pancreas,GPHA2,Glycoprotein hormone alpha-2,23024,77,8.28 [4.49-15.25],1.2080605720145308e-11
Chapter XI Diseases of the digestive system,Other diseases of pancreas,GPIHBP1,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1,23024,77,6.58 [3.31-13.11],8.130755848094492e-08
Chapter XI Diseases of the digestive system,Other diseases of pancreas,GPR15L,Protein GPR15L,23024,77,2.05 [1.54-2.72],6.548191391654535e-07
Chapter XI Diseases of the digestive system,Other diseases of pancreas,GRN,Progranulin,26480,84,3.80 [2.10-6.90],1.0837171422646971e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,GRPEL1,"GrpE protein homolog 1, mitochondrial",26513,86,1.63 [1.27-2.08],0.0001049180855267
Chapter XI Diseases of the digestive system,Other diseases of pancreas,HAO1,Hydroxyacid oxidase 1,26867,87,1.28 [1.12-1.46],0.0002845855157074
Chapter XI Diseases of the digestive system,Other diseases of pancreas,HAVCR1,Hepatitis A virus cellular receptor 1,26835,87,2.27 [1.80-2.85],1.914638819111857e-12
Chapter XI Diseases of the digestive system,Other diseases of pancreas,HAVCR2,Hepatitis A virus cellular receptor 2,26614,87,3.00 [1.92-4.70],1.5599121069895058e-06
Chapter XI Diseases of the digestive system,Other diseases of pancreas,HGF,Hepatocyte growth factor,26942,88,2.42 [1.53-3.82],0.0001569669753426
Chapter XI Diseases of the digestive system,Other diseases of pancreas,HPGDS,Hematopoietic prostaglandin D synthase,25984,80,0.31 [0.18-0.52],1.0947876199683255e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,22482,75,2.38 [1.54-3.70],0.0001077476133109
Chapter XI Diseases of the digestive system,Other diseases of pancreas,IGF2R,Cation-independent mannose-6-phosphate receptor,26614,87,4.22 [2.00-8.91],0.0001566460384782
Chapter XI Diseases of the digestive system,Other diseases of pancreas,IGFBP4,Insulin-like growth factor-binding protein 4,26280,87,2.15 [1.50-3.08],2.770694686829065e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,IGFBPL1,Insulin-like growth factor-binding protein-like 1,26635,86,2.68 [1.66-4.33],5.628175545258339e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,IGSF3,Immunoglobulin superfamily member 3,26513,86,2.04 [1.48-2.82],1.4662675390879013e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,IL18BP,Interleukin-18-binding protein,26702,88,2.47 [1.46-4.18],0.0007382035658254
Chapter XI Diseases of the digestive system,Other diseases of pancreas,IL4R,Interleukin-4 receptor subunit alpha,26612,85,2.62 [1.74-3.94],3.677750221056252e-06
