Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",25402,166,1.35 [1.15-1.58],0.0002298613656718
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,BST2,Bone marrow stromal antigen 2,25695,164,1.56 [1.29-1.87],3.234193424337353e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,C8B,Complement component C8 beta chain,22095,146,0.42 [0.26-0.69],0.0005835032326955
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CAPG,Macrophage-capping protein,25293,161,1.47 [1.19-1.81],0.0003727599400256
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CDCP1,CUB domain-containing protein 1,25282,160,1.60 [1.26-2.04],0.0001269949740856
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CEACAM19,Carcinoembryonic antigen-related cell adhesion molecule 19,21996,141,0.51 [0.35-0.75],0.0004977317833852
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CHI3L1,Chitinase-3-like protein 1,24827,162,1.47 [1.26-1.71],1.360281586793528e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,CSTB,Cystatin-B,25095,165,1.68 [1.25-2.24],0.0004868370121582
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,DGCR6,Protein DGCR6,21380,143,1.53 [1.23-1.89],0.0001180607623839
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,EPHA2,Ephrin type-A receptor 2,24517,161,2.08 [1.40-3.09],0.000293712202202
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,ESAM,Endothelial cell-selective adhesion molecule,25756,166,2.05 [1.39-3.02],0.000305642520399
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,F11,Coagulation factor XI,21757,145,0.38 [0.21-0.66],0.0007310642982689
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,FSTL1,Follistatin-related protein 1,21461,139,3.12 [1.74-5.59],0.0001340195419654
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,GDF15,Growth/differentiation factor 15,25756,166,1.54 [1.24-1.90],6.968344514540735e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,HAVCR2,Hepatitis A virus cellular receptor 2,25435,161,2.24 [1.57-3.20],9.734461552574311e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,IGFBP7,Insulin-like growth factor-binding protein 7,25756,166,1.87 [1.29-2.72],0.0009189082866565
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,IL10RB,Interleukin-10 receptor subunit beta,25556,166,1.99 [1.35-2.93],0.0005213489525344
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,IL4R,Interleukin-4 receptor subunit alpha,25437,166,1.98 [1.40-2.79],9.94120254214118e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,25425,166,1.71 [1.34-2.18],1.6242440260048373e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,MFAP3,Microfibril-associated glycoprotein 3,24978,164,1.45 [1.18-1.77],0.0003456209676744
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,MSR1,Macrophage scavenger receptor types I and II,25695,164,1.82 [1.36-2.42],4.897476937049512e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,OGFR,Opioid growth factor receptor,25329,165,2.05 [1.40-3.01],0.0002539836485952
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,OSCAR,Osteoclast-associated immunoglobulin-like receptor,25468,166,2.02 [1.33-3.05],0.0009036691756507
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,PDCD1LG2,Programmed cell death 1 ligand 2,25329,165,2.05 [1.38-3.05],0.0003561813966173
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,PLAUR,Urokinase plasminogen activator surface receptor,25250,166,2.24 [1.39-3.59],0.0008562592421988
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,POLR2F,"DNA-directed RNA polymerases I, II, and III subunit RPABC2",25329,165,1.60 [1.22-2.10],0.0007228722718859
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,SCARF1,Scavenger receptor class F member 1,25756,166,1.67 [1.23-2.25],0.0008574437112088
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,SIGLEC1,Sialoadhesin,25556,166,1.79 [1.33-2.40],0.0001231825773311
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,SIRPB1,Signal-regulatory protein beta-1,25374,166,1.70 [1.26-2.29],0.0005647684676711
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,SPP1,Osteopontin,25709,166,1.74 [1.30-2.32],0.000165779277012
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,25507,165,1.70 [1.26-2.30],0.0005897519400506
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,25282,160,1.82 [1.29-2.55],0.0006207887114149
