Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Trigeminal neuralgia,ACE2,Angiotensin-converting enzyme 2,26117,32,2.15 [1.39-3.34],0.0005987373007564
Chapter VI Diseases of the nervous system,Trigeminal neuralgia,AGRN,Agrin,26714,33,3.71 [2.01-6.86],2.8200328423513616e-05
Chapter VI Diseases of the nervous system,Trigeminal neuralgia,ALCAM,CD166 antigen,26920,33,12.66 [3.67-43.70],5.8996924698138734e-05
Chapter VI Diseases of the nervous system,Trigeminal neuralgia,BSG,Basigin,26860,33,14.84 [4.82-45.73],2.609726171439853e-06
Chapter VI Diseases of the nervous system,Trigeminal neuralgia,BTN2A1,Butyrophilin subfamily 2 member A1,26714,33,6.29 [2.69-14.74],2.294926299038497e-05
Chapter VI Diseases of the nervous system,Trigeminal neuralgia,CCL25,C-C motif chemokine 25,26908,33,3.00 [1.72-5.21],0.0001008227011562
Chapter VI Diseases of the nervous system,Trigeminal neuralgia,CCN3,CCN family member 3,26877,33,3.87 [2.33-6.43],1.7226821140309926e-07
Chapter VI Diseases of the nervous system,Trigeminal neuralgia,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,26480,33,4.41 [2.29-8.51],9.51896935935045e-06
Chapter VI Diseases of the nervous system,Trigeminal neuralgia,CD59,CD59 glycoprotein,25605,32,4.12 [1.89-8.94],0.0003497619844298
Chapter VI Diseases of the nervous system,Trigeminal neuralgia,CD79B,B-cell antigen receptor complex-associated protein beta chain,26908,33,2.58 [1.67-3.98],2.052176643580376e-05
Chapter VI Diseases of the nervous system,Trigeminal neuralgia,CD83,CD83 antigen,26579,33,3.89 [2.09-7.22],1.7261442000989804e-05
Chapter VI Diseases of the nervous system,Trigeminal neuralgia,CGREF1,Cell growth regulator with EF hand domain protein 1,26594,32,3.69 [1.98-6.86],3.846430674646462e-05
Chapter VI Diseases of the nervous system,Trigeminal neuralgia,CKAP4,Cytoskeleton-associated protein 4,26766,33,4.54 [2.36-8.72],5.696315244555284e-06
Chapter VI Diseases of the nervous system,Trigeminal neuralgia,CLEC7A,C-type lectin domain family 7 member A,26908,33,3.56 [1.90-6.67],7.253214930292175e-05
Chapter VI Diseases of the nervous system,Trigeminal neuralgia,COL6A3,Collagen alpha-3(VI) chain,26920,33,4.55 [2.49-8.33],8.727381441636257e-07
Chapter VI Diseases of the nervous system,Trigeminal neuralgia,CPXM2,Inactive carboxypeptidase-like protein X2,23096,27,4.45 [2.07-9.57],0.0001369943905853
Chapter VI Diseases of the nervous system,Trigeminal neuralgia,EDA2R,Tumor necrosis factor receptor superfamily member 27,26841,33,4.77 [2.80-8.13],9.006103956358e-09
