Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,DIPK2B,Divergent protein kinase domain 2B,23412,50,2.48 [1.60-3.83],4.436348937443299e-05
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,ELN,Elastin,23958,49,3.37 [1.66-6.86],0.000808287254684
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,LACRT,Extracellular glycoprotein lacritin,23798,50,1.75 [1.27-2.41],0.0005782040671667
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,LYPD8,Ly6/PLAUR domain-containing protein 8,26919,53,0.35 [0.21-0.59],6.715836696136429e-05
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,NCLN,Nicalin,27075,56,1.58 [1.25-1.99],0.0001242246329748
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,NTproBNP,N-terminal prohormone of brain natriuretic peptide,27586,55,1.49 [1.21-1.84],0.0001610360440996
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,NUDT15,Nucleotide triphosphate diphosphatase NUDT15,23190,49,1.56 [1.22-2.00],0.0003669399438792
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,RNASE1,Ribonuclease pancreatic,23978,50,3.14 [1.64-6.03],0.0005646049375627
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,SAG,S-arrestin,23186,49,1.68 [1.25-2.27],0.0006454258581529
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,ST3GAL1,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1",27461,57,1.95 [1.38-2.74],0.0001276505092606
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,SUSD5,Sushi domain-containing protein 5,23286,50,4.09 [1.88-8.91],0.0003857364761484
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,TNNI3,"Troponin I, cardiac muscle",27094,56,1.60 [1.22-2.10],0.0007332924725504
Chapter IX Diseases of the circulatory system,Thoracic aortic aneurysm,TRAF3IP2,E3 ubiquitin ligase TRAF3IP2,23190,49,1.65 [1.23-2.21],0.0008921433167809
