Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Restless leg syndrome,ACE2,Angiotensin-converting enzyme 2,27834,44,2.08 [1.43-3.02],0.0001309330198543
Chapter VI Diseases of the nervous system,Restless leg syndrome,ADA2,Adenosine deaminase 2,28155,46,2.52 [1.47-4.32],0.000825992082627
Chapter VI Diseases of the nervous system,Restless leg syndrome,ADH1B,All-trans-retinol dehydrogenase,24074,32,1.97 [1.43-2.72],4.006904573606457e-05
Chapter VI Diseases of the nervous system,Restless leg syndrome,AGRN,Agrin,28465,45,2.63 [1.54-4.48],0.0003955810275298
Chapter VI Diseases of the nervous system,Restless leg syndrome,AKR7L,Aflatoxin B1 aldehyde reductase member 4,23924,33,1.70 [1.27-2.27],0.0003575426312088
Chapter VI Diseases of the nervous system,Restless leg syndrome,AMBP,Protein AMBP,28557,47,14.25 [4.81-42.21],1.635248186776782e-06
Chapter VI Diseases of the nervous system,Restless leg syndrome,ASGR1,Asialoglycoprotein receptor 1,28146,48,3.29 [1.66-6.53],0.0006708387595401
Chapter VI Diseases of the nervous system,Restless leg syndrome,B4GALT1,"Beta-1,4-galactosyltransferase 1",28465,45,4.35 [2.16-8.78],3.993395088833125e-05
Chapter VI Diseases of the nervous system,Restless leg syndrome,CA5A,"Carbonic anhydrase 5A, mitochondrial",27834,44,1.49 [1.17-1.88],0.0009872492489436
Chapter VI Diseases of the nervous system,Restless leg syndrome,CANT1,Soluble calcium-activated nucleotidase 1,28265,47,8.28 [2.49-27.45],0.0005523352065768
Chapter VI Diseases of the nervous system,Restless leg syndrome,CCDC80,Coiled-coil domain-containing protein 80,28340,47,3.37 [2.04-5.57],1.94983360597998e-06
Chapter VI Diseases of the nervous system,Restless leg syndrome,CCL18,C-C motif chemokine 18,27939,45,1.47 [1.18-1.83],0.0004706847017565
Chapter VI Diseases of the nervous system,Restless leg syndrome,CCN5,CCN family member 5,28328,47,2.73 [1.53-4.87],0.000677994698364
Chapter VI Diseases of the nervous system,Restless leg syndrome,CD74,HLA class II histocompatibility antigen gamma chain,28608,48,3.51 [1.91-6.45],5.158314573099165e-05
Chapter VI Diseases of the nervous system,Restless leg syndrome,CD79B,B-cell antigen receptor complex-associated protein beta chain,28678,48,2.46 [1.64-3.71],1.6033502777267238e-05
Chapter VI Diseases of the nervous system,Restless leg syndrome,CD80,T-lymphocyte activation antigen CD80,24625,34,3.21 [1.63-6.32],0.000743487403953
Chapter VI Diseases of the nervous system,Restless leg syndrome,CD83,CD83 antigen,28322,46,3.09 [1.66-5.74],0.0003748636464792
Chapter VI Diseases of the nervous system,Restless leg syndrome,CDCP1,CUB domain-containing protein 1,28146,48,2.10 [1.41-3.13],0.0002798513725215
Chapter VI Diseases of the nervous system,Restless leg syndrome,CHRDL1,Chordin-like protein 1,28422,45,4.13 [1.99-8.54],0.0001351775937111
Chapter VI Diseases of the nervous system,Restless leg syndrome,CKAP4,Cytoskeleton-associated protein 4,28527,47,3.17 [1.61-6.24],0.0008439728039242
Chapter VI Diseases of the nervous system,Restless leg syndrome,COL18A1,Collagen alpha-1(XVIII) chain,28436,46,6.70 [2.40-18.69],0.0002775693070579
Chapter VI Diseases of the nervous system,Restless leg syndrome,COL6A3,Collagen alpha-3(VI) chain,28690,48,2.85 [1.59-5.11],0.0004358605729697
Chapter VI Diseases of the nervous system,Restless leg syndrome,CPA4,Carboxypeptidase A4,23592,31,3.73 [1.76-7.90],0.0005778364127271
Chapter VI Diseases of the nervous system,Restless leg syndrome,CST3,Cystatin-C,28374,47,4.08 [2.08-8.01],4.3187133801092125e-05
Chapter VI Diseases of the nervous system,Restless leg syndrome,DSC2,Desmocollin-2,27988,46,2.59 [1.57-4.26],0.0001966769243751
Chapter VI Diseases of the nervous system,Restless leg syndrome,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,28368,47,3.48 [1.68-7.18],0.00076569957488
Chapter VI Diseases of the nervous system,Restless leg syndrome,EFNA1,Ephrin-A1,28277,47,4.40 [2.18-8.90],3.667186453752826e-05
Chapter VI Diseases of the nervous system,Restless leg syndrome,EFNA4,Ephrin-A4,28097,48,3.22 [1.64-6.29],0.0006409422590433
Chapter VI Diseases of the nervous system,Restless leg syndrome,F7,Coagulation factor VII,28375,46,5.27 [2.46-11.30],1.9034971725392583e-05
Chapter VI Diseases of the nervous system,Restless leg syndrome,FABP1,"Fatty acid-binding protein, liver",28320,45,1.56 [1.24-1.96],0.0001684397265795
Chapter VI Diseases of the nervous system,Restless leg syndrome,FABP9,Fatty acid-binding protein 9,28322,46,1.91 [1.35-2.71],0.0002483072461417
