Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACOT13,Acyl-coenzyme A thioesterase 13,23221,135,1.32 [1.14-1.52],0.0001399084545421
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACRBP,Acrosin-binding protein,23203,134,1.96 [1.50-2.55],7.327208881378419e-07
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27043,152,2.25 [1.45-3.50],0.0002898541686828
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADGRF5,Adhesion G protein-coupled receptor F5,23311,135,3.20 [1.89-5.40],1.3705893348940958e-05
Chapter XI Diseases of the digestive system,Ulcerative colitis,AGR2,Anterior gradient protein 2 homolog,25983,148,1.30 [1.13-1.49],0.0002853701823294
Chapter XI Diseases of the digestive system,Ulcerative colitis,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",26656,149,1.29 [1.13-1.47],0.000143726420628
Chapter XI Diseases of the digestive system,Ulcerative colitis,AK2,"Adenylate kinase 2, mitochondrial",23243,135,1.30 [1.11-1.51],0.0007732449918638
Chapter XI Diseases of the digestive system,Ulcerative colitis,AKT2,RAC-beta serine/threonine-protein kinase,23279,134,1.28 [1.12-1.46],0.0002217685565215
Chapter XI Diseases of the digestive system,Ulcerative colitis,ANGPTL4,Angiopoietin-related protein 4,26895,151,1.94 [1.43-2.64],2.133267573420752e-05
Chapter XI Diseases of the digestive system,Ulcerative colitis,ANXA4,Annexin A4,26692,153,1.39 [1.16-1.67],0.0003420181116346
Chapter XI Diseases of the digestive system,Ulcerative colitis,AP1G2,AP-1 complex subunit gamma-like 2,23203,134,1.39 [1.15-1.67],0.0007073627369435
Chapter XI Diseases of the digestive system,Ulcerative colitis,AP3B1,AP-3 complex subunit beta-1,23221,135,1.44 [1.18-1.76],0.0003644475470771
Chapter XI Diseases of the digestive system,Ulcerative colitis,APCS,Serum amyloid P-component,23144,134,2.64 [1.63-4.27],8.079233362704203e-05
Chapter XI Diseases of the digestive system,Ulcerative colitis,APP,Amyloid-beta precursor protein,26767,152,1.52 [1.24-1.87],6.557732354839566e-05
Chapter XI Diseases of the digestive system,Ulcerative colitis,ARSB,Arylsulfatase B,26703,149,1.56 [1.23-1.98],0.0002154975436374
Chapter XI Diseases of the digestive system,Ulcerative colitis,ASGR1,Asialoglycoprotein receptor 1,26645,149,2.35 [1.51-3.65],0.0001490390538073
Chapter XI Diseases of the digestive system,Ulcerative colitis,ATP5IF1,"ATPase inhibitor, mitochondrial",26936,152,1.29 [1.13-1.47],0.0001608379985568
Chapter XI Diseases of the digestive system,Ulcerative colitis,B2M,Beta-2-microglobulin,23342,134,1.54 [1.21-1.96],0.0003980648264081
Chapter XI Diseases of the digestive system,Ulcerative colitis,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,26169,144,1.45 [1.17-1.79],0.0005945193914407
Chapter XI Diseases of the digestive system,Ulcerative colitis,BCL2L1,Bcl-2-like protein 1,23243,135,1.32 [1.12-1.56],0.0008845862366045
Chapter XI Diseases of the digestive system,Ulcerative colitis,BTC,Probetacellulin,26169,144,1.35 [1.15-1.59],0.0002346119295881
Chapter XI Diseases of the digestive system,Ulcerative colitis,BTN3A2,Butyrophilin subfamily 3 member A2,26813,152,1.76 [1.27-2.45],0.000713476795763
Chapter XI Diseases of the digestive system,Ulcerative colitis,CACNB3,Voltage-dependent L-type calcium channel subunit beta-3,23279,134,1.45 [1.20-1.75],0.0001110424859012
Chapter XI Diseases of the digestive system,Ulcerative colitis,CANT1,Soluble calcium-activated nucleotidase 1,26756,154,4.83 [2.41-9.66],8.551822952617915e-06
