Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Sleep apnoea,ACE2,Angiotensin-converting enzyme 2,27588,513,1.24 [1.09-1.41],0.0008364881888371
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAMTSL2,ADAMTS-like protein 2,24396,452,1.67 [1.33-2.10],9.715882703343644e-06
Chapter VI Diseases of the nervous system,Sleep apnoea,AGR3,Anterior gradient protein 3,27368,500,1.29 [1.14-1.45],4.7745837268617554e-05
Chapter VI Diseases of the nervous system,Sleep apnoea,AGRN,Agrin,28211,520,1.49 [1.21-1.83],0.0001336094459553
Chapter VI Diseases of the nervous system,Sleep apnoea,AGRP,Agouti-related protein,28423,527,1.33 [1.15-1.55],0.0001447790342665
Chapter VI Diseases of the nervous system,Sleep apnoea,AMBP,Protein AMBP,28305,522,2.65 [1.80-3.89],6.703819289627952e-07
Chapter VI Diseases of the nervous system,Sleep apnoea,ASGR1,Asialoglycoprotein receptor 1,27901,513,1.59 [1.24-2.04],0.0003031810936055
Chapter VI Diseases of the nervous system,Sleep apnoea,ASGR2,Asialoglycoprotein receptor 2,24427,453,1.80 [1.29-2.51],0.0004891628687454
Chapter VI Diseases of the nervous system,Sleep apnoea,B2M,Beta-2-microglobulin,24440,451,1.39 [1.15-1.68],0.0005312970163769
Chapter VI Diseases of the nervous system,Sleep apnoea,BAMBI,BMP and activin membrane-bound inhibitor homolog,27404,500,1.51 [1.20-1.90],0.0003933954914775
Chapter VI Diseases of the nervous system,Sleep apnoea,BMPER,BMP-binding endothelial regulator protein,23858,443,1.83 [1.28-2.61],0.0008894295811014
Chapter VI Diseases of the nervous system,Sleep apnoea,BTN3A2,Butyrophilin subfamily 3 member A2,28069,516,1.46 [1.20-1.77],0.0001878719577642
Chapter VI Diseases of the nervous system,Sleep apnoea,CCL15,C-C motif chemokine 15,28433,525,1.45 [1.23-1.71],9.18950915490072e-06
Chapter VI Diseases of the nervous system,Sleep apnoea,CCL21,C-C motif chemokine 21,28211,520,1.36 [1.17-1.59],8.4597090723174e-05
Chapter VI Diseases of the nervous system,Sleep apnoea,CD300C,CMRF35-like molecule 6,28358,519,1.49 [1.19-1.85],0.0004301630669261
Chapter VI Diseases of the nervous system,Sleep apnoea,CD300E,CMRF35-like molecule 2,28252,520,1.45 [1.21-1.75],8.594059206180728e-05
Chapter VI Diseases of the nervous system,Sleep apnoea,CD302,CD302 antigen,27965,516,1.56 [1.24-1.98],0.000195635297501
Chapter VI Diseases of the nervous system,Sleep apnoea,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,27965,516,1.60 [1.26-2.03],0.0001186211398828
