Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
LHB,Lutropin subunit beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,20941,629,1.22 [1.14-1.30],1.3646118406521408e-08
LHB,Lutropin subunit beta,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,13961,4490,0.89 [0.85-0.92],1.514416177368653e-09
LHB,Lutropin subunit beta,Chapter IX Diseases of the circulatory system,"Hypertension, essential",14780,3149,0.89 [0.85-0.93],1.9591931100781937e-07
LHB,Lutropin subunit beta,Chapter IX Diseases of the circulatory system,Hypertension,14822,3191,0.89 [0.86-0.93],3.7563634788846173e-07
LHB,Lutropin subunit beta,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",19810,1795,0.81 [0.77-0.86],9.928803122334717e-14
LHB,Lutropin subunit beta,Chapter IX Diseases of the circulatory system,Angina pectoris,19084,1069,0.82 [0.77-0.88],3.8086452652348446e-08
LHB,Lutropin subunit beta,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,21622,681,0.80 [0.73-0.87],7.529537821192895e-07
LHB,Lutropin subunit beta,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",18438,423,0.76 [0.68-0.85],2.861108389282569e-06
LHB,Lutropin subunit beta,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,19448,1456,0.78 [0.73-0.83],3.357447430099811e-15
LHB,Lutropin subunit beta,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,9365,673,0.81 [0.74-0.89],6.800380439999751e-06
LHB,Lutropin subunit beta,Chapter XI Diseases of the digestive system,Inguinal hernia,17853,771,0.60 [0.55-0.66],7.009816161593326e-26
LHB,Lutropin subunit beta,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),13957,292,1.31 [1.19-1.43],2.5263353227400162e-08
LHB,Lutropin subunit beta,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,16513,4007,1.09 [1.05-1.13],2.7808263424303937e-06
