Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
MTUS1,Microtubule-associated tumor suppressor 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,16316,771,1.33 [1.19-1.49],8.570491103024905e-07
MTUS1,Microtubule-associated tumor suppressor 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,11457,866,1.34 [1.19-1.50],6.08505791275542e-07
MTUS1,Microtubule-associated tumor suppressor 1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",18380,366,1.42 [1.22-1.65],6.1674354484341775e-06
MTUS1,Microtubule-associated tumor suppressor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,17919,636,1.40 [1.23-1.58],2.585107666969948e-07
MTUS1,Microtubule-associated tumor suppressor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,17900,617,1.40 [1.23-1.59],2.9234630799762544e-07
MTUS1,Microtubule-associated tumor suppressor 1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,12190,3762,1.35 [1.25-1.45],7.486583298594799e-16
MTUS1,Microtubule-associated tumor suppressor 1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",12967,2610,1.29 [1.19-1.40],1.8176096790776367e-10
MTUS1,Microtubule-associated tumor suppressor 1,Chapter IX Diseases of the circulatory system,Hypertension,12992,2635,1.29 [1.20-1.40],9.285850006859176e-11
MTUS1,Microtubule-associated tumor suppressor 1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",17352,1480,1.26 [1.16-1.38],1.6181227716806898e-07
MTUS1,Microtubule-associated tumor suppressor 1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,17040,1190,1.29 [1.17-1.42],1.2997926870364334e-07
MTUS1,Microtubule-associated tumor suppressor 1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,8310,576,1.60 [1.40-1.84],1.4880823735346008e-11
MTUS1,Microtubule-associated tumor suppressor 1,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,12799,5414,1.16 [1.09-1.23],5.793328957160565e-06
MTUS1,Microtubule-associated tumor suppressor 1,Chapter XI Diseases of the digestive system,Diseases of liver,19024,101,1.79 [1.41-2.27],1.9531858925419616e-06
