Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ACVRL1,Serine/threonine-protein kinase receptor R3,22093,142,3.11 [1.93-5.02],3.377537407675978e-06
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,22487,143,2.39 [1.63-3.51],8.664100288549716e-06
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADGRE2,Adhesion G protein-coupled receptor E2,22396,142,2.95 [1.85-4.72],6.05472728541092e-06
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ADM,Pro-adrenomedullin,22517,143,4.27 [2.41-7.56],6.53430304874033e-07
Chapter XI Diseases of the digestive system,Other diseases of pancreas,AGRN,Agrin,22396,142,2.14 [1.54-2.97],4.975197484511737e-06
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ANGPT2,Angiopoietin-2,22517,143,2.03 [1.42-2.90],9.215775391534314e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ANGPTL4,Angiopoietin-related protein 4,22364,142,2.28 [1.65-3.16],6.932789653839187e-07
Chapter XI Diseases of the digestive system,Other diseases of pancreas,AREG,Amphiregulin,22217,143,2.49 [1.88-3.30],2.4896950091458467e-10
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ASGR1,Asialoglycoprotein receptor 1,22134,142,2.51 [1.71-3.69],2.680368989749137e-06
Chapter XI Diseases of the digestive system,Other diseases of pancreas,B2M,Beta-2-microglobulin,19358,118,1.65 [1.31-2.07],1.724530188718001e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,BAMBI,BMP and activin membrane-bound inhibitor homolog,21819,134,2.88 [1.98-4.19],3.587599579783774e-08
Chapter XI Diseases of the digestive system,Other diseases of pancreas,BSG,Basigin,22547,143,6.30 [3.48-11.42],1.236215801913977e-09
Chapter XI Diseases of the digestive system,Other diseases of pancreas,BST2,Bone marrow stromal antigen 2,22524,144,1.69 [1.34-2.12],8.170735580718293e-06
Chapter XI Diseases of the digestive system,Other diseases of pancreas,BTN2A1,Butyrophilin subfamily 2 member A1,22396,142,3.30 [2.14-5.10],7.056744720524285e-08
Chapter XI Diseases of the digestive system,Other diseases of pancreas,C1QA,Complement C1q subcomponent subunit A,22474,142,4.37 [2.63-7.26],1.2936490537466774e-08
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CA12,Carbonic anhydrase 12,22217,143,2.33 [1.64-3.33],2.803640082516033e-06
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CCL15,C-C motif chemokine 15,22598,144,1.88 [1.40-2.54],2.9469731701863885e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CCL21,C-C motif chemokine 21,22396,142,1.89 [1.49-2.39],1.6123297249842304e-07
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CCN3,CCN family member 3,22553,144,2.17 [1.49-3.14],4.4651251870573934e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD160,CD160 antigen,22583,143,1.78 [1.34-2.36],5.788731314549003e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD163,Scavenger receptor cysteine-rich type 1 protein M130,22412,143,1.89 [1.38-2.59],7.269705688149048e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD27,CD27 antigen,22377,141,1.93 [1.42-2.62],2.9503388381389e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD274,Programmed cell death 1 ligand 1,22134,142,2.33 [1.67-3.23],4.876936336157554e-07
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD28,T-cell-specific surface glycoprotein CD28,21819,134,1.85 [1.44-2.37],1.687358867720979e-06
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD300C,CMRF35-like molecule 6,22524,144,3.19 [2.20-4.62],9.361448897675572e-10
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD300E,CMRF35-like molecule 2,22459,143,2.61 [1.93-3.52],4.1317220012861486e-10
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD302,CD302 antigen,22217,143,3.01 [2.12-4.28],7.93711189853525e-10
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD55,Complement decay-accelerating factor,21538,137,2.49 [1.62-3.83],3.391769668804298e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD59,CD59 glycoprotein,21533,141,3.50 [2.31-5.30],3.2603931410058443e-09
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD74,HLA class II histocompatibility antigen gamma chain,22524,144,3.43 [2.41-4.89],9.11802248990331e-12
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD79B,B-cell antigen receptor complex-associated protein beta chain,22583,143,1.74 [1.33-2.28],5.049895437482954e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CD83,CD83 antigen,22300,143,2.91 [2.07-4.10],8.797205304368785e-10
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CDH3,Cadherin-3,22524,144,2.22 [1.55-3.19],1.4389138713024332e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CFD,Complement factor D,19358,118,2.80 [1.72-4.55],3.3366517573706846e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CHI3L1,Chitinase-3-like protein 1,21833,139,1.38 [1.18-1.61],4.1227914335942825e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CHRDL1,Chordin-like protein 1,22364,142,3.09 [2.02-4.72],1.7784064208667125e-07
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CKAP4,Cytoskeleton-associated protein 4,22473,142,2.85 [2.09-3.88],3.0765604081844826e-11
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CLEC1A,C-type lectin domain family 1 member A,21916,139,2.35 [1.59-3.50],2.2278292130729247e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CLEC4D,C-type lectin domain family 4 member D,22300,143,1.73 [1.40-2.15],6.514294102909983e-07
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CLEC5A,C-type lectin domain family 5 member A,22235,140,2.48 [1.59-3.85],5.411749381759112e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CLMP,CXADR-like membrane protein,22517,143,3.32 [1.88-5.86],3.3001988770231834e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,COL6A3,Collagen alpha-3(VI) chain,22598,144,2.53 [1.82-3.51],3.4036391893600446e-08
Chapter XI Diseases of the digestive system,Other diseases of pancreas,COLEC12,Collectin-12,22284,142,4.11 [2.62-6.45],8.387682971341732e-10
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CRHBP,Corticotropin-releasing factor-binding protein,22284,142,3.37 [1.97-5.76],8.673297975782833e-06
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CRIM1,Cysteine-rich motor neuron 1 protein,22396,142,4.27 [2.17-8.42],2.7573512954954414e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CSF1,Macrophage colony-stimulating factor 1,22396,142,4.28 [2.64-6.94],3.590939432565814e-09
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CST3,Cystatin-C,22371,143,2.75 [1.79-4.22],3.724110544092728e-06
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CSTB,Cystatin-B,22018,140,1.84 [1.36-2.49],7.347705613561992e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CTSL,Cathepsin L1,22310,141,3.07 [1.77-5.34],6.974815728595592e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CXADR,Coxsackievirus and adenovirus receptor,22300,143,1.78 [1.36-2.33],2.8654261647445027e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,CXCL9,C-X-C motif chemokine 9,22396,142,1.56 [1.30-1.86],1.4284268102964692e-06
Chapter XI Diseases of the digestive system,Other diseases of pancreas,DDR1,Epithelial discoidin domain-containing receptor 1,22524,144,4.13 [2.45-6.93],8.71299682512031e-08
Chapter XI Diseases of the digestive system,Other diseases of pancreas,DLL1,Delta-like protein 1,22377,141,2.98 [1.94-4.59],6.236527455192324e-07
Chapter XI Diseases of the digestive system,Other diseases of pancreas,DSC2,Desmocollin-2,22060,140,2.84 [1.93-4.18],1.3035069891959084e-07
Chapter XI Diseases of the digestive system,Other diseases of pancreas,DTNB,Dystrobrevin beta,19231,117,1.91 [1.38-2.64],9.623485190941042e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,EBI3_IL27,Interleukin-27,22489,143,2.73 [1.74-4.28],1.1139939940113425e-05
Chapter XI Diseases of the digestive system,Other diseases of pancreas,EDA2R,Tumor necrosis factor receptor superfamily member 27,22517,143,2.70 [1.99-3.65],1.3980088423280682e-10
Chapter XI Diseases of the digestive system,Other diseases of pancreas,EFNA1,Ephrin-A1,22287,141,3.46 [2.35-5.11],3.9888125939781407e-10
