Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,TFF3,Trefoil factor 3,Inverse variance weighted,10,0.52 [0.28-0.95],0.0326094813256127
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,EBI3_IL27,Interleukin-27,Inverse variance weighted,37,0.70 [0.53-0.91],0.0070871809265946
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,LGALS4,Galectin-4,Inverse variance weighted,19,0.55 [0.41-0.74],5.51957191329693e-05
