Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of pancreas,TFF3,Trefoil factor 3,Inverse variance weighted,10,1.57 [1.06-2.33],0.0247990360983819
Chapter XI Diseases of the digestive system,Other diseases of pancreas,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,18,1.19 [1.00-1.42],0.0466019764380035
Chapter XI Diseases of the digestive system,Other diseases of pancreas,BSG,Basigin,Inverse variance weighted,8,1.43 [1.00-2.05],0.048429448513893
Chapter XI Diseases of the digestive system,Other diseases of pancreas,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,1.62 [1.08-2.43],0.0209220458141244
