Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
DNER,Delta and Notch-like epidermal growth factor-related receptor,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18450,770,0.34 [0.26-0.44],2.7226324110170853e-15
DNER,Delta and Notch-like epidermal growth factor-related receptor,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,20393,2805,0.43 [0.37-0.51],8.773650737646245e-25
DNER,Delta and Notch-like epidermal growth factor-related receptor,Chapter IX Diseases of the circulatory system,"Hypertension, essential",21423,2066,0.42 [0.35-0.50],1.5926388565715857e-21
DNER,Delta and Notch-like epidermal growth factor-related receptor,Chapter IX Diseases of the circulatory system,Hypertension,21444,2087,0.41 [0.35-0.50],5.254859474032151e-22
DNER,Delta and Notch-like epidermal growth factor-related receptor,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,19157,6052,0.61 [0.55-0.69],6.13429619857205e-17
DNER,Delta and Notch-like epidermal growth factor-related receptor,Chapter XI Diseases of the digestive system,Other diseases of intestines,21932,2215,0.57 [0.48-0.67],7.975484630805925e-12
DNER,Delta and Notch-like epidermal growth factor-related receptor,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,20399,682,0.38 [0.28-0.50],2.2627354780061585e-11
DNER,Delta and Notch-like epidermal growth factor-related receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,19527,4427,0.60 [0.53-0.68],1.5820938660869954e-15
DNER,Delta and Notch-like epidermal growth factor-related receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,21282,2556,0.56 [0.48-0.65],2.7415283214732826e-13
DNER,Delta and Notch-like epidermal growth factor-related receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,19971,1245,0.48 [0.38-0.59],4.1758274220624416e-11
DNER,Delta and Notch-like epidermal growth factor-related receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,26896,223,0.22 [0.14-0.35],1.0929961753839836e-10
DNER,Delta and Notch-like epidermal growth factor-related receptor,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,22616,6160,0.64 [0.57-0.71],4.331279292662076e-16
DNER,Delta and Notch-like epidermal growth factor-related receptor,Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,25483,1266,0.51 [0.42-0.63],2.6839757911132456e-10
