Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
KIT,Mast/stem cell growth factor receptor Kit,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18500,772,0.43 [0.34-0.53],3.0462804872662063e-14
KIT,Mast/stem cell growth factor receptor Kit,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,20450,2830,0.49 [0.43-0.56],3.247578061170257e-27
KIT,Mast/stem cell growth factor receptor Kit,Chapter IX Diseases of the circulatory system,"Hypertension, essential",21487,2089,0.49 [0.42-0.56],1.849438634879136e-22
KIT,Mast/stem cell growth factor receptor Kit,Chapter IX Diseases of the circulatory system,Hypertension,21509,2111,0.49 [0.43-0.57],5.407629680312026e-22
KIT,Mast/stem cell growth factor receptor Kit,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",26109,736,0.46 [0.37-0.58],1.524918939871441e-11
KIT,Mast/stem cell growth factor receptor Kit,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,25845,484,0.41 [0.32-0.54],2.2652660780930486e-10
KIT,Mast/stem cell growth factor receptor Kit,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,18997,210,0.26 [0.18-0.39],5.028395049200397e-11
KIT,Mast/stem cell growth factor receptor Kit,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",27222,201,0.25 [0.17-0.37],1.3515143787254667e-11
KIT,Mast/stem cell growth factor receptor Kit,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,27239,183,0.25 [0.16-0.38],8.284770376192046e-11
KIT,Mast/stem cell growth factor receptor Kit,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,26985,220,0.12 [0.08-0.17],7.63071496942851e-30
KIT,Mast/stem cell growth factor receptor Kit,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,26856,91,0.11 [0.06-0.19],1.8051319743798424e-14
