Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,A1BG,Alpha-1B-glycoprotein,22933,143,2.26 [0.90-5.69],0.0844869495885723
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AAMDC,Mth938 domain-containing protein,22294,135,1.19 [0.88-1.61],0.2629667218742684
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AARSD1,Alanyl-tRNA editing protein Aarsd1,26105,170,1.17 [0.92-1.48],0.1978446840701609
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ABCA2,ATP-binding cassette sub-family A member 2,22155,139,1.36 [0.90-2.05],0.1463367694998529
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ABHD14B,Protein ABHD14B,25953,171,1.16 [0.92-1.47],0.195676462802104
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ABL1,Tyrosine-protein kinase ABL1,26105,170,1.19 [0.99-1.44],0.0687144731509673
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ABO,Histo-blood group ABO system transferase,22898,143,0.91 [0.81-1.01],0.0805968183663255
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ABRAXAS2,BRISC complex subunit Abraxas 2,22155,139,1.39 [1.10-1.75],0.0057195288666462
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",25624,166,1.11 [0.94-1.30],0.2072193945785202
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",22459,139,1.04 [0.84-1.29],0.7062079110798098
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",22886,142,1.25 [1.06-1.48],0.0076007248664589
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACAN,Aggrecan core protein,25999,172,0.87 [0.54-1.41],0.5777381363027989
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACE,Angiotensin-converting enzyme,22898,143,1.28 [0.69-2.38],0.4349231231133251
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACE2,Angiotensin-converting enzyme 2,25740,168,1.30 [1.02-1.66],0.0339776633954135
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACHE,Acetylcholinesterase,22397,139,0.81 [0.49-1.34],0.4123521970166752
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACOT13,Acyl-coenzyme A thioesterase 13,22773,140,1.20 [1.04-1.38],0.0145430527165898
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,26227,173,1.06 [0.81-1.37],0.6850754528218821
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACP1,Low molecular weight phosphotyrosine protein phosphatase,22220,139,0.87 [0.60-1.27],0.4842360961096695
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACP5,Tartrate-resistant acid phosphatase type 5,26344,172,1.45 [0.98-2.15],0.0611625447705131
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACP6,Lysophosphatidic acid phosphatase type 6,26393,171,1.31 [1.04-1.64],0.0192953978673843
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACRBP,Acrosin-binding protein,22762,139,1.50 [1.06-2.12],0.0205000716292313
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACRV1,Acrosomal protein SP-10,22220,139,0.80 [0.50-1.29],0.3605720303886367
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACSL1,Long-chain-fatty-acid--CoA ligase 1,22155,139,1.17 [0.80-1.71],0.4122409101069224
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACTA2,"Actin, aortic smooth muscle",25740,168,1.29 [0.99-1.67],0.0583835708153616
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACTN2,Alpha-actinin-2,22155,139,1.13 [0.85-1.50],0.3874987768442156
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACTN4,Alpha-actinin-4,25686,163,1.20 [0.82-1.77],0.3476828937554626
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACVRL1,Serine/threonine-protein kinase receptor R3,25997,171,2.13 [1.29-3.49],0.0029408812490165
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACY1,Aminoacylase-1,26227,173,1.12 [0.90-1.39],0.3037645899415753
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,22155,139,1.12 [0.83-1.49],0.4605003538399772
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACYP1,Acylphosphatase-1,22306,139,1.24 [0.97-1.57],0.0814084278498096
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADA,Adenosine deaminase,26496,171,1.49 [1.04-2.12],0.0286814161346402
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADA2,Adenosine deaminase 2,26051,168,1.27 [0.93-1.75],0.1380958280899129
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22220,139,1.30 [0.89-1.91],0.1730027616257801
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,25740,168,0.77 [0.49-1.21],0.2655279191537308
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,26036,171,1.02 [0.69-1.49],0.9362131529419488
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,26496,171,0.82 [0.57-1.18],0.2762261159221829
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,26408,173,1.15 [0.72-1.86],0.5573891169606375
