Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,A1BG,Alpha-1B-glycoprotein,17931,596,1.37 [0.86-2.19],0.1851549458463648
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AAMDC,Mth938 domain-containing protein,17416,581,1.05 [0.90-1.22],0.5626170377646684
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AARSD1,Alanyl-tRNA editing protein Aarsd1,20360,673,1.12 [0.99-1.27],0.0729235118649508
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABCA2,ATP-binding cassette sub-family A member 2,17311,568,1.34 [1.09-1.65],0.0060436545194833
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABHD14B,Protein ABHD14B,20238,667,1.11 [0.98-1.25],0.0982271146237993
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABL1,Tyrosine-protein kinase ABL1,20360,673,1.08 [0.98-1.20],0.129217622572921
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABO,Histo-blood group ABO system transferase,17901,594,0.96 [0.91-1.01],0.1461536916708727
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABRAXAS2,BRISC complex subunit Abraxas 2,17311,568,0.98 [0.86-1.11],0.6961390035353655
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",19959,661,1.09 [1.00-1.19],0.0407828681283286
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",17532,585,0.87 [0.77-1.00],0.04560996451983
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",17883,592,1.01 [0.92-1.10],0.8501700308535292
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACAN,Aggrecan core protein,20281,678,0.84 [0.66-1.08],0.1841166422790627
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACE,Angiotensin-converting enzyme,17901,594,1.03 [0.75-1.40],0.8606928178074881
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACE2,Angiotensin-converting enzyme 2,20077,663,1.39 [1.23-1.57],1.960319968973968e-07
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACHE,Acetylcholinesterase,17495,580,0.79 [0.61-1.02],0.0730166593040079
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACOT13,Acyl-coenzyme A thioesterase 13,17799,589,1.00 [0.93-1.08],0.928055380068492
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,20455,685,1.05 [0.91-1.20],0.5018882617621323
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACP1,Low molecular weight phosphotyrosine protein phosphatase,17381,571,1.15 [0.97-1.37],0.1053480128386457
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACP5,Tartrate-resistant acid phosphatase type 5,20553,680,1.06 [0.84-1.32],0.6365423416327556
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACP6,Lysophosphatidic acid phosphatase type 6,20593,678,1.06 [0.95-1.18],0.3019474361107511
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACRBP,Acrosin-binding protein,17781,587,1.02 [0.83-1.26],0.8414025855938754
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACRV1,Acrosomal protein SP-10,17381,571,1.12 [0.89-1.42],0.3388500853609725
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACSL1,Long-chain-fatty-acid--CoA ligase 1,17311,568,0.81 [0.63-1.03],0.0909748978212196
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACTA2,"Actin, aortic smooth muscle",20077,663,1.08 [0.93-1.27],0.3137907255854681
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACTN2,Alpha-actinin-2,17311,568,1.10 [0.95-1.28],0.2004012967961532
