Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Ulcerative colitis,A1BG,Alpha-1B-glycoprotein,22611,114,2.58 [0.92-7.28],0.072699985620211
Chapter XI Diseases of the digestive system,Ulcerative colitis,AAMDC,Mth938 domain-containing protein,21996,114,1.03 [0.74-1.44],0.8509606944343818
Chapter XI Diseases of the digestive system,Ulcerative colitis,AARSD1,Alanyl-tRNA editing protein Aarsd1,25771,135,0.89 [0.68-1.17],0.4110776500426746
Chapter XI Diseases of the digestive system,Ulcerative colitis,ABCA2,ATP-binding cassette sub-family A member 2,21855,112,1.57 [1.04-2.36],0.0305062919160729
Chapter XI Diseases of the digestive system,Ulcerative colitis,ABHD14B,Protein ABHD14B,25625,133,1.11 [0.86-1.44],0.4324571799964856
Chapter XI Diseases of the digestive system,Ulcerative colitis,ABL1,Tyrosine-protein kinase ABL1,25771,135,1.07 [0.85-1.33],0.5766438121016704
Chapter XI Diseases of the digestive system,Ulcerative colitis,ABO,Histo-blood group ABO system transferase,22578,116,1.00 [0.88-1.13],0.9808238654591664
Chapter XI Diseases of the digestive system,Ulcerative colitis,ABRAXAS2,BRISC complex subunit Abraxas 2,21855,112,1.15 [0.88-1.51],0.296220564162077
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",25274,134,1.10 [0.91-1.31],0.3229299005093826
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",22145,112,1.31 [1.11-1.55],0.0017298586512242
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",22569,116,1.04 [0.86-1.27],0.6745434750042851
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACAN,Aggrecan core protein,25657,131,1.31 [0.76-2.27],0.3309464130497672
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACE,Angiotensin-converting enzyme,22578,116,1.50 [0.76-2.97],0.2448471516575489
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACE2,Angiotensin-converting enzyme 2,25406,128,1.52 [1.17-1.98],0.0016085697119562
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACHE,Acetylcholinesterase,22077,112,1.09 [0.63-1.90],0.7469881449213782
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACOT13,Acyl-coenzyme A thioesterase 13,22448,114,1.16 [0.99-1.36],0.0617658608370094
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,25887,132,1.25 [0.95-1.65],0.1067224205337313
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACP1,Low molecular weight phosphotyrosine protein phosphatase,21926,110,1.23 [0.84-1.80],0.2947100327640519
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACP5,Tartrate-resistant acid phosphatase type 5,26011,133,1.07 [0.66-1.74],0.7772556744418063
