Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,A1BG,Alpha-1B-glycoprotein,18803,656,1.27 [0.82-1.98],0.2801726181984257
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,AAMDC,Mth938 domain-containing protein,18287,632,0.97 [0.84-1.13],0.7229385523870682
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,AARSD1,Alanyl-tRNA editing protein Aarsd1,21420,737,1.00 [0.89-1.12],0.9751968875589776
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ABCA2,ATP-binding cassette sub-family A member 2,18174,632,1.12 [0.91-1.37],0.2900022536836444
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ABHD14B,Protein ABHD14B,21301,744,0.98 [0.87-1.09],0.6792902129808337
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ABL1,Tyrosine-protein kinase ABL1,21420,737,1.06 [0.96-1.17],0.2169078242020673
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ABO,Histo-blood group ABO system transferase,18782,658,0.97 [0.92-1.02],0.2092866224417331
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ABRAXAS2,BRISC complex subunit Abraxas 2,18174,632,1.02 [0.90-1.15],0.7658791759744481
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21010,729,1.00 [0.92-1.09],0.976497759745408
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",18409,646,1.04 [0.94-1.16],0.4392692772835892
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",18776,654,0.99 [0.91-1.08],0.8687300431338637
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACAN,Aggrecan core protein,21299,745,0.79 [0.62-1.00],0.0472550174744469
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACE,Angiotensin-converting enzyme,18782,658,1.08 [0.81-1.45],0.5912831232944746
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACE2,Angiotensin-converting enzyme 2,21105,731,1.28 [1.14-1.45],6.634588207584225e-05
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACHE,Acetylcholinesterase,18381,648,1.00 [0.79-1.27],0.9741659337495884
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACOT13,Acyl-coenzyme A thioesterase 13,18678,650,1.00 [0.93-1.07],0.9676137717937948
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,21485,751,0.92 [0.81-1.06],0.2429307654205512
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACP1,Low molecular weight phosphotyrosine protein phosphatase,18259,637,0.97 [0.82-1.16],0.7610235428767198
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACP5,Tartrate-resistant acid phosphatase type 5,21594,747,1.23 [1.00-1.51],0.0520462835754311
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACP6,Lysophosphatidic acid phosphatase type 6,21644,748,1.01 [0.92-1.12],0.8369974624697843
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACRBP,Acrosin-binding protein,18676,654,1.03 [0.85-1.25],0.7678529125995353
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACRV1,Acrosomal protein SP-10,18259,637,0.91 [0.73-1.14],0.4051203097700454
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACSL1,Long-chain-fatty-acid--CoA ligase 1,18174,632,0.96 [0.77-1.18],0.6786523912319313
