Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of the digestive system,A1BG,Alpha-1B-glycoprotein,23052,262,3.27 [1.65-6.51],0.0007175907575232
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AAMDC,Mth938 domain-containing protein,22408,249,1.21 [0.97-1.52],0.0920079695060571
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AARSD1,Alanyl-tRNA editing protein Aarsd1,26246,311,1.16 [0.97-1.38],0.1058687689628337
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABCA2,ATP-binding cassette sub-family A member 2,22270,254,1.33 [0.98-1.81],0.0676557262836146
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABHD14B,Protein ABHD14B,26092,310,1.19 [1.00-1.41],0.0491987971304326
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABL1,Tyrosine-protein kinase ABL1,26246,311,1.18 [1.03-1.36],0.0211370795461409
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABO,Histo-blood group ABO system transferase,23017,262,0.97 [0.89-1.05],0.4405160352410282
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABRAXAS2,BRISC complex subunit Abraxas 2,22270,254,1.39 [1.17-1.65],0.0001782928601187
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",25756,298,1.17 [1.04-1.32],0.0088846636120741
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",22572,252,1.05 [0.90-1.23],0.5170641802406564
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23005,261,1.23 [1.09-1.39],0.0010957093144615
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACAN,Aggrecan core protein,26139,312,0.85 [0.60-1.21],0.3662355096503014
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACE,Angiotensin-converting enzyme,23017,262,1.59 [1.01-2.50],0.0472326737933588
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACE2,Angiotensin-converting enzyme 2,25880,308,1.32 [1.10-1.58],0.0031331538397217
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACHE,Acetylcholinesterase,22512,254,0.97 [0.67-1.40],0.8606296851806807
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACOT13,Acyl-coenzyme A thioesterase 13,22891,258,1.21 [1.09-1.35],0.0003357398678261
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,26368,314,1.16 [0.96-1.40],0.1279743463237442
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACP1,Low molecular weight phosphotyrosine protein phosphatase,22340,259,0.91 [0.69-1.20],0.4989412001152334
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACP5,Tartrate-resistant acid phosphatase type 5,26484,312,1.47 [1.10-1.97],0.0091296064249684
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACP6,Lysophosphatidic acid phosphatase type 6,26533,311,1.18 [1.01-1.39],0.0406373306706446
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACRBP,Acrosin-binding protein,22881,258,1.47 [1.13-1.91],0.0039284075114772
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACRV1,Acrosomal protein SP-10,22340,259,1.37 [1.00-1.88],0.0489211465024828
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACSL1,Long-chain-fatty-acid--CoA ligase 1,22270,254,1.21 [0.92-1.59],0.1669641794687744
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACTA2,"Actin, aortic smooth muscle",25880,308,1.33 [1.10-1.61],0.0031323002219406
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACTN2,Alpha-actinin-2,22270,254,1.05 [0.85-1.31],0.6383073182716832
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACTN4,Alpha-actinin-4,25820,297,1.14 [0.85-1.53],0.3923053021509046
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACVRL1,Serine/threonine-protein kinase receptor R3,26136,310,2.50 [1.74-3.60],8.194667688352651e-07
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACY1,Aminoacylase-1,26368,314,1.27 [1.09-1.49],0.002848215957429
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,22270,254,1.82 [1.50-2.20],6.982174018524613e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACYP1,Acylphosphatase-1,22421,254,1.28 [1.07-1.53],0.0060389932888517
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADA,Adenosine deaminase,26637,312,1.53 [1.18-1.99],0.001530412984643
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADA2,Adenosine deaminase 2,26188,305,1.72 [1.37-2.17],3.2176083154595625e-06
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22340,259,1.51 [1.21-1.89],0.0003274871511608
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,25880,308,0.99 [0.71-1.38],0.9687694718789795
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,26175,310,1.12 [0.84-1.49],0.4559500266139463
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,26637,312,1.01 [0.76-1.34],0.9547890739072552
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,26550,315,1.66 [1.17-2.35],0.0043980327357249
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,22891,258,1.69 [1.17-2.44],0.0047090118470126
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,22340,259,1.32 [0.95-1.85],0.0990022162936696
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,26684,313,0.51 [0.34-0.77],0.0015582479369193
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,26246,311,1.31 [1.03-1.66],0.0277378785641841
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,25880,308,1.07 [0.79-1.46],0.6494666212525247
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,22340,259,1.66 [1.24-2.21],0.0005771845961736
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,26450,310,0.83 [0.67-1.04],0.1110505374290338
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTSL2,ADAMTS-like protein 2,23002,260,1.16 [0.80-1.67],0.4298518935883101
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTSL4,ADAMTS-like protein 4,22408,249,1.51 [0.90-2.53],0.1172220182546738
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTSL5,ADAMTS-like protein 5,23005,261,1.15 [0.84-1.55],0.3826142234123524
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,25756,298,1.08 [0.83-1.40],0.5656271395474899
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADD1,Alpha-adducin,22512,254,1.19 [1.00-1.41],0.0438183340821317
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADGRB3,Adhesion G protein-coupled receptor B3,26136,310,1.11 [0.82-1.50],0.4899965463283621
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADGRD1,Adhesion G-protein coupled receptor D1,22512,254,1.02 [0.74-1.42],0.8863360487923067
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADGRE1,Adhesion G protein-coupled receptor E1,22891,258,1.31 [1.07-1.61],0.0097164030614584
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADGRE2,Adhesion G protein-coupled receptor E2,26491,307,1.12 [0.78-1.60],0.545359669679442
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADGRE5,Adhesion G protein-coupled receptor E5,26553,313,1.04 [0.74-1.45],0.8287625407960493
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADGRF5,Adhesion G protein-coupled receptor F5,23005,261,2.03 [1.38-3.00],0.0003464975166209
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADGRG1,Adhesion G-protein coupled receptor G1,26246,311,1.14 [0.98-1.34],0.0925562696715812
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADGRG2,Adhesion G-protein coupled receptor G2,26368,314,0.51 [0.35-0.74],0.0003492454217896
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADGRV1,Adhesion G-protein coupled receptor V1,22264,257,1.03 [0.87-1.22],0.71652755255092
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADH1B,All-trans-retinol dehydrogenase,22512,254,1.01 [0.86-1.18],0.9339940386119004
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,25880,308,1.11 [0.98-1.24],0.0906296744020691
