Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastric ulcer,A1BG,Alpha-1B-glycoprotein,18275,128,2.25 [0.83-6.06],0.1100251966381519
Chapter XI Diseases of the digestive system,Gastric ulcer,AAMDC,Mth938 domain-containing protein,17778,123,0.95 [0.69-1.31],0.7555993572980237
Chapter XI Diseases of the digestive system,Gastric ulcer,AARSD1,Alanyl-tRNA editing protein Aarsd1,20831,148,0.84 [0.64-1.08],0.1756367345127336
Chapter XI Diseases of the digestive system,Gastric ulcer,ABCA2,ATP-binding cassette sub-family A member 2,17664,122,0.94 [0.58-1.51],0.7883756732472464
Chapter XI Diseases of the digestive system,Gastric ulcer,ABHD14B,Protein ABHD14B,20705,148,0.75 [0.58-0.97],0.0291396423997021
Chapter XI Diseases of the digestive system,Gastric ulcer,ABL1,Tyrosine-protein kinase ABL1,20831,148,0.94 [0.75-1.17],0.5541526106015415
Chapter XI Diseases of the digestive system,Gastric ulcer,ABO,Histo-blood group ABO system transferase,18251,127,0.88 [0.78-0.99],0.0321515522923846
Chapter XI Diseases of the digestive system,Gastric ulcer,ABRAXAS2,BRISC complex subunit Abraxas 2,17664,122,0.76 [0.58-0.99],0.0448540986725746
Chapter XI Diseases of the digestive system,Gastric ulcer,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",20427,146,0.99 [0.83-1.18],0.8853657664914465
Chapter XI Diseases of the digestive system,Gastric ulcer,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",17890,127,0.88 [0.67-1.16],0.3561466962685046
Chapter XI Diseases of the digestive system,Gastric ulcer,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",18249,127,0.89 [0.73-1.08],0.2188325974750277
Chapter XI Diseases of the digestive system,Gastric ulcer,ACAN,Aggrecan core protein,20699,145,0.87 [0.52-1.46],0.5893257478515896
Chapter XI Diseases of the digestive system,Gastric ulcer,ACE,Angiotensin-converting enzyme,18251,127,0.64 [0.34-1.19],0.1592183185135914
Chapter XI Diseases of the digestive system,Gastric ulcer,ACE2,Angiotensin-converting enzyme 2,20518,144,1.19 [0.91-1.57],0.2077163202282589
Chapter XI Diseases of the digestive system,Gastric ulcer,ACHE,Acetylcholinesterase,17861,128,0.72 [0.42-1.24],0.2404018272598305
Chapter XI Diseases of the digestive system,Gastric ulcer,ACOT13,Acyl-coenzyme A thioesterase 13,18155,127,0.87 [0.75-1.00],0.0573152453435975
Chapter XI Diseases of the digestive system,Gastric ulcer,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,20880,146,0.95 [0.71-1.27],0.7206477119727246
Chapter XI Diseases of the digestive system,Gastric ulcer,ACP1,Low molecular weight phosphotyrosine protein phosphatase,17747,125,0.78 [0.52-1.17],0.2285152051971659
Chapter XI Diseases of the digestive system,Gastric ulcer,ACP5,Tartrate-resistant acid phosphatase type 5,20994,147,1.24 [0.78-1.96],0.3633484174893743
Chapter XI Diseases of the digestive system,Gastric ulcer,ACP6,Lysophosphatidic acid phosphatase type 6,21044,148,1.07 [0.86-1.35],0.5320078286833431
