Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACAN,Aggrecan core protein,16768,46,4.19 [1.61-10.90],0.0033079703289426
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACTA2,"Actin, aortic smooth muscle",16620,46,1.73 [1.17-2.57],0.0063577178223275
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACVRL1,Serine/threonine-protein kinase receptor R3,16766,46,3.06 [1.19-7.87],0.0206021949659313
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,14662,38,2.76 [1.29-5.93],0.0089713791899367
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADGRE2,Adhesion G protein-coupled receptor E2,16997,45,2.82 [1.20-6.65],0.0178736092372767
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADGRE5,Adhesion G protein-coupled receptor E5,17057,44,2.05 [1.02-4.13],0.0438187992818085
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADGRG2,Adhesion G-protein coupled receptor G2,16931,46,5.53 [2.12-14.41],0.0004746154894617
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ALCAM,CD166 antigen,17136,45,4.05 [1.15-14.29],0.0294804564194717
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ALPP,"Alkaline phosphatase, placental type",16855,45,1.31 [1.02-1.68],0.0356850067504518
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ARG2,"Arginase-2, mitochondrial",14655,38,2.13 [1.49-3.04],3.127338882667191e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ASPN,Asporin,14706,38,2.14 [1.23-3.71],0.0067790475839389
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",14312,35,4.66 [1.93-11.24],0.0006247796141719
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),BAG3,BAG family molecular chaperone regulator 3,16766,46,2.32 [1.28-4.20],0.0053541802111125
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),BCL2,Apoptosis regulator Bcl-2,14662,38,1.55 [1.09-2.21],0.0152407414958787
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),BRK1,Protein BRICK1,16588,45,1.75 [1.01-3.03],0.0458171125204792
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),BRSK2,Serine/threonine-protein kinase BRSK2,14674,38,0.32 [0.12-0.89],0.0285650567191148
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),C1QTNF6,Complement C1q tumor necrosis factor-related protein 6,14674,38,2.33 [1.29-4.20],0.0048980199710664
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CA12,Carbonic anhydrase 12,16855,45,2.29 [1.31-4.02],0.0038421911543962
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CA3,Carbonic anhydrase 3,17106,45,1.53 [1.03-2.28],0.033640536669564
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CACNB1,Voltage-dependent L-type calcium channel subunit beta-1,14214,36,1.54 [1.02-2.33],0.0407585419647956
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CAPS,Calcyphosin,14661,38,1.30 [1.06-1.58],0.0104740751735398
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CCAR2,Cell cycle and apoptosis regulator protein 2,14661,38,1.42 [1.04-1.95],0.0287775407771833
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CCL7,C-C motif chemokine 7,16940,43,1.66 [1.23-2.24],0.0009582014058761
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CCN3,CCN family member 3,17106,45,3.30 [1.84-5.93],6.526841832324501e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD164L2,CD164 sialomucin-like 2 protein,14324,38,2.69 [1.53-4.73],0.0005726400095198
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD209,CD209 antigen,16972,45,2.23 [1.16-4.31],0.0167970212065436
