Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of tongue,ABCA2,ATP-binding cassette sub-family A member 2,19132,95,2.21 [1.48-3.31],0.0001090398224624
Chapter XI Diseases of the digestive system,Diseases of tongue,ACAN,Aggrecan core protein,22615,107,2.08 [1.11-3.91],0.0227774575341374
Chapter XI Diseases of the digestive system,Diseases of tongue,ACE2,Angiotensin-converting enzyme 2,22433,106,1.33 [1.00-1.76],0.0498811152362596
Chapter XI Diseases of the digestive system,Diseases of tongue,ACVRL1,Serine/threonine-protein kinase receptor R3,22608,107,4.03 [2.44-6.66],5.155431492377658e-08
Chapter XI Diseases of the digestive system,Diseases of tongue,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19228,93,1.96 [1.24-3.11],0.0040534298144486
Chapter XI Diseases of the digestive system,Diseases of tongue,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,22433,106,1.81 [1.05-3.12],0.0323047285834671
Chapter XI Diseases of the digestive system,Diseases of tongue,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19743,98,2.00 [1.14-3.52],0.0160647099476116
Chapter XI Diseases of the digestive system,Diseases of tongue,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,22741,106,2.01 [1.33-3.05],0.000954329695501
Chapter XI Diseases of the digestive system,Diseases of tongue,ADAMTSL2,ADAMTS-like protein 2,19815,98,2.14 [1.33-3.44],0.001732198464286
Chapter XI Diseases of the digestive system,Diseases of tongue,ADM,Pro-adrenomedullin,23046,110,2.93 [1.52-5.65],0.0013875645837472
Chapter XI Diseases of the digestive system,Diseases of tongue,AFP,Alpha-fetoprotein,22566,107,0.72 [0.55-0.95],0.0218205193321835
Chapter XI Diseases of the digestive system,Diseases of tongue,AGR3,Anterior gradient protein 3,22284,104,1.31 [1.01-1.70],0.0448587579061084
Chapter XI Diseases of the digestive system,Diseases of tongue,AGRN,Agrin,22928,108,2.00 [1.36-2.95],0.0004766630954378
Chapter XI Diseases of the digestive system,Diseases of tongue,AHNAK,Neuroblast differentiation-associated protein AHNAK,19264,94,1.78 [1.06-2.98],0.0282427323143132
Chapter XI Diseases of the digestive system,Diseases of tongue,ALCAM,CD166 antigen,23130,109,2.87 [1.27-6.49],0.0111225961930547
Chapter XI Diseases of the digestive system,Diseases of tongue,AMBP,Protein AMBP,23011,110,3.38 [1.52-7.53],0.0029028648728247
Chapter XI Diseases of the digestive system,Diseases of tongue,ANG,Angiogenin,22806,109,1.79 [1.13-2.83],0.01326386968482
Chapter XI Diseases of the digestive system,Diseases of tongue,ANGPT2,Angiopoietin-2,23046,110,1.83 [1.20-2.78],0.0046678436493311
Chapter XI Diseases of the digestive system,Diseases of tongue,APOA4,Apolipoprotein A-IV,19831,97,1.63 [1.03-2.57],0.0373189073486508
Chapter XI Diseases of the digestive system,Diseases of tongue,APOBR,Apolipoprotein B receptor,19264,94,1.66 [1.01-2.72],0.0466041962943235
Chapter XI Diseases of the digestive system,Diseases of tongue,AREG,Amphiregulin,22741,106,2.04 [1.41-2.93],0.0001404518009031
Chapter XI Diseases of the digestive system,Diseases of tongue,ART3,Ecto-ADP-ribosyltransferase 3,22952,109,1.61 [1.02-2.53],0.0418692491274671
Chapter XI Diseases of the digestive system,Diseases of tongue,ASAH1,Acid ceramidase,19635,98,1.63 [1.25-2.11],0.0002345384578242
Chapter XI Diseases of the digestive system,Diseases of tongue,ASGR1,Asialoglycoprotein receptor 1,22651,107,2.55 [1.59-4.08],9.874335568019785e-05
Chapter XI Diseases of the digestive system,Diseases of tongue,ASGR2,Asialoglycoprotein receptor 2,19829,98,2.19 [1.09-4.43],0.028551052451807
Chapter XI Diseases of the digestive system,Diseases of tongue,ATRAID,All-trans retinoic acid-induced differentiation factor,19743,98,1.77 [1.33-2.36],8.502850958586233e-05
Chapter XI Diseases of the digestive system,Diseases of tongue,AXL,Tyrosine-protein kinase receptor UFO,22952,109,1.88 [1.03-3.43],0.0390421302626193
Chapter XI Diseases of the digestive system,Diseases of tongue,B4GALT1,"Beta-1,4-galactosyltransferase 1",22928,108,2.35 [1.32-4.19],0.0035663849679739
Chapter XI Diseases of the digestive system,Diseases of tongue,BAMBI,BMP and activin membrane-bound inhibitor homolog,22320,105,1.87 [1.13-3.07],0.0139959228296559
Chapter XI Diseases of the digestive system,Diseases of tongue,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",19809,98,1.72 [1.04-2.83],0.0337065832772312
Chapter XI Diseases of the digestive system,Diseases of tongue,BGLAP,Osteocalcin,19815,98,1.33 [1.05-1.68],0.0171851367179655
