Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACTN4,Alpha-actinin-4,23210,258,0.65 [0.43-0.99],0.0469692794971915
Chapter X Diseases of the respiratory system,Allergic rhinitis,ANKRA2,Ankyrin repeat family A protein 2,19755,233,0.73 [0.57-0.94],0.0145769873331816
Chapter X Diseases of the respiratory system,Allergic rhinitis,BAP18,Chromatin complexes subunit BAP18,20424,240,0.81 [0.66-0.99],0.0357745721640236
Chapter X Diseases of the respiratory system,Allergic rhinitis,C1QBP,"Complement component 1 Q subcomponent-binding protein, mitochondrial",20433,239,1.16 [1.00-1.35],0.0471288921152056
Chapter X Diseases of the respiratory system,Allergic rhinitis,CA12,Carbonic anhydrase 12,23510,263,1.41 [1.03-1.94],0.0334837161371643
Chapter X Diseases of the respiratory system,Allergic rhinitis,CCL3,C-C motif chemokine 3,23597,263,0.70 [0.55-0.90],0.0056096328832333
Chapter X Diseases of the respiratory system,Allergic rhinitis,CD109,CD109 antigen,23632,265,0.72 [0.53-0.99],0.041380605460811
Chapter X Diseases of the respiratory system,Allergic rhinitis,CD59,CD59 glycoprotein,22795,254,0.57 [0.33-1.00],0.0492764120649685
Chapter X Diseases of the respiratory system,Allergic rhinitis,CDC25A,M-phase inducer phosphatase 1,19755,233,1.35 [1.05-1.72],0.0190233077755001
Chapter X Diseases of the respiratory system,Allergic rhinitis,CDCP1,CUB domain-containing protein 1,23418,267,0.81 [0.66-1.00],0.0476879151820679
Chapter X Diseases of the respiratory system,Allergic rhinitis,CDKL5,Cyclin-dependent kinase-like 5,19822,235,0.74 [0.55-0.98],0.0365381998075539
Chapter X Diseases of the respiratory system,Allergic rhinitis,CEP350,Centrosome-associated protein 350,19755,233,0.68 [0.47-0.98],0.0410327545530355
Chapter X Diseases of the respiratory system,Allergic rhinitis,CHIT1,Chitotriosidase-1,23731,268,0.94 [0.89-1.00],0.0486737642027032
Chapter X Diseases of the respiratory system,Allergic rhinitis,CLNS1A,Methylosome subunit pICln,19928,230,1.41 [1.02-1.95],0.0389151702402096
Chapter X Diseases of the respiratory system,Allergic rhinitis,COL28A1,Collagen alpha-1(XXVIII) chain,19928,230,0.82 [0.70-0.96],0.0153071744730448
Chapter X Diseases of the respiratory system,Allergic rhinitis,COL6A3,Collagen alpha-3(VI) chain,23920,269,0.71 [0.51-0.99],0.0432217914570713
Chapter X Diseases of the respiratory system,Allergic rhinitis,CRISP2,Cysteine-rich secretory protein 2,23828,267,1.27 [1.03-1.57],0.0257424480216479
Chapter X Diseases of the respiratory system,Allergic rhinitis,CTSB,Cathepsin B,23647,263,0.80 [0.64-1.00],0.0466848449430557
Chapter X Diseases of the respiratory system,Allergic rhinitis,DDC,Aromatic-L-amino-acid decarboxylase,23592,267,1.28 [1.02-1.60],0.0336563388001084
Chapter X Diseases of the respiratory system,Allergic rhinitis,DDX53,Probable ATP-dependent RNA helicase DDX53,19928,230,1.47 [1.12-1.92],0.005204274487321
Chapter X Diseases of the respiratory system,Allergic rhinitis,DEFB103A_DEFB103B,Beta-defensin 103,19724,229,1.41 [1.12-1.78],0.0033647654370303
Chapter X Diseases of the respiratory system,Allergic rhinitis,DEFB104A_DEFB104B,Beta-defensin 104,19822,235,0.76 [0.58-0.98],0.0336915780943438
Chapter X Diseases of the respiratory system,Allergic rhinitis,DLL4,Delta-like protein 4,19913,234,0.79 [0.63-0.99],0.0412438624276452
Chapter X Diseases of the respiratory system,Allergic rhinitis,DSG4,Desmoglein-4,23434,263,0.74 [0.59-0.92],0.008200228638356
Chapter X Diseases of the respiratory system,Allergic rhinitis,ELAVL4,ELAV-like protein 4,19822,235,0.83 [0.70-0.98],0.0318294315664845
