Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,A1BG,Alpha-1B-glycoprotein,16989,2642,1.67 [1.33-2.10],9.79641783561717e-06
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABCA2,ATP-binding cassette sub-family A member 2,16392,2556,1.11 [1.00-1.24],0.0439732715975378
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",19059,2958,1.09 [1.04-1.13],3.606495009899293e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACAN,Aggrecan core protein,19314,3014,0.87 [0.77-0.98],0.0180392941218584
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACE2,Angiotensin-converting enzyme 2,19185,2986,1.09 [1.02-1.15],0.0064601518613649
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACHE,Acetylcholinesterase,16580,2572,0.88 [0.78-0.98],0.0231305199216176
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACP1,Low molecular weight phosphotyrosine protein phosphatase,16460,2560,0.88 [0.81-0.96],0.0042859100100692
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACRV1,Acrosomal protein SP-10,16460,2560,1.05 [1.01-1.09],0.0053853022212852
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACVRL1,Serine/threonine-protein kinase receptor R3,19317,3015,1.15 [1.01-1.31],0.0348534485089248
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACY1,Aminoacylase-1,19520,3037,1.10 [1.05-1.16],0.0001949796031295
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,16392,2556,1.09 [1.02-1.17],0.0142158610962527
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,16460,2560,1.26 [1.13-1.41],4.171988709276745e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,19423,3032,1.14 [1.05-1.23],0.0014975418786507
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,19573,3049,0.82 [0.76-0.88],2.7335267462120667e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAMTSL2,ADAMTS-like protein 2,16972,2640,1.22 [1.10-1.36],0.000211268873931
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAMTSL5,ADAMTS-like protein 5,16975,2641,0.86 [0.78-0.94],0.0014086787952092
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADGRE2,Adhesion G protein-coupled receptor E2,19580,3054,0.89 [0.79-1.00],0.0434452070848492
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADGRG1,Adhesion G-protein coupled receptor G1,19423,3032,1.05 [1.01-1.09],0.0083354554976496
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADGRG2,Adhesion G-protein coupled receptor G2,19520,3037,0.79 [0.70-0.89],7.587116342586252e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADM,Pro-adrenomedullin,19686,3063,1.55 [1.37-1.76],1.322812794173147e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AGR2,Anterior gradient protein 2 homolog,18966,2925,1.11 [1.08-1.15],7.753232133457084e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AGR3,Anterior gradient protein 3,19029,2952,1.09 [1.03-1.15],0.0019077679146433
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AGRN,Agrin,19580,3054,1.24 [1.13-1.35],4.1254740041347975e-06
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AGXT,Serine--pyruvate aminotransferase,19520,3037,1.08 [1.03-1.12],0.00067344502361
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AHNAK,Neuroblast differentiation-associated protein AHNAK,16481,2560,1.14 [1.02-1.28],0.0226399588558349
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AHSG,Alpha-2-HS-glycoprotein,16986,2642,1.22 [1.06-1.40],0.005029497420736
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AHSP,Alpha-hemoglobin-stabilizing protein,19492,3037,0.96 [0.92-1.00],0.029731131815575
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AKR1B10,Aldo-keto reductase family 1 member B10,16528,2555,1.08 [1.02-1.14],0.0116840524544986
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ALPP,"Alkaline phosphatase, placental type",19423,3032,1.06 [1.03-1.09],0.0001097125490552
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AMBP,Protein AMBP,19653,3055,1.59 [1.35-1.86],2.2121456506585223e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ANG,Angiogenin,19496,3030,1.30 [1.18-1.42],5.9560103652141474e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ANGPTL4,Angiopoietin-related protein 4,19557,3051,1.27 [1.19-1.37],4.221872833346587e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ANXA10,Annexin A10,19109,2962,1.15 [1.10-1.19],1.4189342983991668e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ANXA5,Annexin A5,19039,2951,1.17 [1.05-1.30],0.0049459868968205
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AOC3,Membrane primary amine oxidase,19624,3054,0.82 [0.74-0.92],0.0006038356636246
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,APCS,Serum amyloid P-component,16828,2623,1.22 [1.08-1.37],0.0011663423258185
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,APOA2,Apolipoprotein A-II,16986,2642,1.18 [1.09-1.27],2.8572750033042293e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,APOA4,Apolipoprotein A-IV,16989,2642,1.17 [1.05-1.30],0.0029675537656707
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,APOD,Apolipoprotein D,16262,2507,0.83 [0.74-0.92],0.0004962664279263
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,APOH,Beta-2-glycoprotein 1,19531,3043,1.15 [1.05-1.25],0.0016145003662581
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AREG,Amphiregulin,19423,3032,1.36 [1.26-1.47],6.11617101711036e-14
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ARHGAP1,Rho GTPase-activating protein 1,19059,2958,0.89 [0.83-0.95],0.0011691170124908
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ARNT,Aryl hydrocarbon receptor nuclear translocator,19189,2983,0.90 [0.83-0.99],0.0305142283670072
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ARSA,Arylsulfatase A,19531,3043,1.07 [1.00-1.15],0.0457310011378642
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ASGR1,Asialoglycoprotein receptor 1,19352,3019,1.62 [1.47-1.80],8.664095592745216e-21
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ASGR2,Asialoglycoprotein receptor 2,16986,2642,1.46 [1.27-1.68],1.021604944558688e-07
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ATP6AP2,Renin receptor,19059,2958,1.13 [1.04-1.22],0.0025386308455403
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AZU1,Azurocidin,18987,2956,1.05 [1.00-1.09],0.0344072474249819
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,B2M,Beta-2-microglobulin,16989,2642,1.20 [1.09-1.32],0.0002289648304258
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,B4GALT1,"Beta-1,4-galactosyltransferase 1",19580,3054,1.29 [1.15-1.45],1.6001312668987223e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BAG3,BAG family molecular chaperone regulator 3,19317,3015,1.12 [1.04-1.22],0.0047869658560336
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,19059,2958,1.10 [1.05-1.16],7.707653716462801e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BAMBI,BMP and activin membrane-bound inhibitor homolog,19059,2958,1.13 [1.01-1.26],0.0354720490512984
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BCAN,Brevican core protein,19352,3019,0.82 [0.74-0.90],2.178744057225509e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",16975,2641,1.21 [1.08-1.36],0.0014335529048785
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BCL2,Apoptosis regulator Bcl-2,16917,2624,1.07 [1.00-1.14],0.0373141995907677
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BLNK,B-cell linker protein,16460,2560,1.13 [1.04-1.23],0.0057111110637211
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BMP6,Bone morphogenetic protein 6,19155,2984,0.87 [0.80-0.95],0.0013421008642544
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BOC,Brother of CDO,19185,2986,0.73 [0.63-0.84],9.264625095639125e-06
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BPIFA2,BPI fold-containing family A member 2,15903,2479,0.95 [0.92-0.99],0.0085878411155988
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BPIFB2,BPI fold-containing family B member 2,16943,2633,1.11 [1.05-1.18],0.0003853965151156
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BRK1,Protein BRICK1,19109,2962,1.11 [1.03-1.19],0.0055068842238476
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BSG,Basigin,19708,3061,1.31 [1.12-1.54],0.0009537073853635
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BST2,Bone marrow stromal antigen 2,19709,3063,1.20 [1.13-1.27],4.894262366940948e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BTN1A1,Butyrophilin subfamily 1 member A1,16871,2620,0.87 [0.78-0.97],0.0091029554313744
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BTN2A1,Butyrophilin subfamily 2 member A1,19580,3054,1.22 [1.09-1.38],0.0009339868117381
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BTN3A2,Butyrophilin subfamily 3 member A2,19492,3036,1.15 [1.06-1.25],0.0006844933160697
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,C1QA,Complement C1q subcomponent subunit A,19652,3055,1.37 [1.18-1.58],2.1908523858019136e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,19624,3054,1.09 [1.01-1.17],0.0278410629571689
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,C1RL,Complement C1r subcomponent-like protein,16953,2636,1.44 [1.19-1.75],0.0002244399554451
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,C1S,Complement C1s subcomponent,16989,2642,1.29 [1.09-1.54],0.0039711633629842
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,C3,Complement C3,16099,2521,1.12 [1.03-1.21],0.0084096220039728
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,C5,Complement C5,16989,2642,1.42 [1.12-1.82],0.0044479448294345
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,C7,Complement component C7,16573,2592,1.18 [1.05-1.33],0.007065259273186
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CA14,Carbonic anhydrase 14,19686,3063,0.84 [0.77-0.92],0.0001164425388953
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CA5A,"Carbonic anhydrase 5A, mitochondrial",19185,2986,1.05 [1.02-1.09],0.0040280648542613
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CA6,Carbonic anhydrase 6,19471,3036,0.88 [0.83-0.92],5.726178600575763e-07
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CA9,Carbonic anhydrase 9,19686,3063,1.15 [1.07-1.23],7.013267584347229e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CALB1,Calbindin,19423,3032,1.13 [1.05-1.22],0.0012353025158334
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CALCB,Calcitonin gene-related peptide 2,16923,2625,1.13 [1.04-1.24],0.0058840373993316
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CANT1,Soluble calcium-activated nucleotidase 1,19456,3029,1.25 [1.07-1.47],0.0061466892964957
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CAPG,Macrophage-capping protein,19375,3003,1.11 [1.05-1.17],0.000107421176202
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CASP1,Caspase-1,19109,2962,1.05 [1.00-1.10],0.0344346314370017
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CBLIF,Cobalamin binding intrinsic factor,19496,3032,1.09 [1.05-1.14],6.51798115476947e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CBLN4,Cerebellin-4,19686,3063,0.81 [0.74-0.90],8.288836006728345e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL11,Eotaxin,19742,3068,1.16 [1.07-1.27],0.0004858614776815
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL14,C-C motif chemokine 14,19496,3030,1.11 [1.03-1.20],0.0079709779446976
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL15,C-C motif chemokine 15,19772,3074,1.20 [1.11-1.29],8.402896880420765e-07
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL16,C-C motif chemokine 16,19772,3074,1.26 [1.18-1.35],3.0341283583513108e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL18,C-C motif chemokine 18,19281,3002,1.07 [1.02-1.12],0.0020599106430078
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL20,C-C motif chemokine 20,19742,3068,1.16 [1.12-1.20],3.929578270887827e-19
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL21,C-C motif chemokine 21,19580,3054,1.13 [1.04-1.22],0.0033102920951122
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL23,C-C motif chemokine 23,19580,3054,1.14 [1.05-1.23],0.0009564723410334
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL25,C-C motif chemokine 25,19742,3068,1.16 [1.09-1.24],5.3925874260370574e-06
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL27,C-C motif chemokine 27,19520,3037,1.07 [1.02-1.13],0.0113577427284957
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL28,C-C motif chemokine 28,19425,3027,1.08 [1.03-1.15],0.0033731863727439
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL3,C-C motif chemokine 3,19492,3036,1.11 [1.06-1.16],2.9432505589712168e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL7,C-C motif chemokine 7,19492,3036,1.06 [1.00-1.12],0.0494481230344627
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCN3,CCN family member 3,19731,3070,1.17 [1.06-1.29],0.0013356721658896
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD109,CD109 antigen,19531,3043,0.89 [0.81-0.98],0.0156230446838033
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD14,Monocyte differentiation antigen CD14,19168,2989,1.21 [1.12-1.31],1.7883273635686462e-06
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD160,CD160 antigen,19742,3068,1.11 [1.04-1.19],0.0024128149361832
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD1C,T-cell surface glycoprotein CD1c,19573,3049,0.86 [0.76-0.98],0.0265721163531171
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD2,T-cell surface antigen CD2,16392,2556,1.10 [1.01-1.21],0.0324812572721975
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD200R1,Cell surface glycoprotein CD200 receptor 1,19423,3024,0.88 [0.80-0.97],0.007491569102039
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD207,C-type lectin domain family 4 member K,19084,2979,1.10 [1.01-1.20],0.0231734300893874
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD248,Endosialin,16972,2640,0.87 [0.79-0.95],0.0033947274166481
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD27,CD27 antigen,19573,3049,1.23 [1.14-1.32],1.443888117442038e-07
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD274,Programmed cell death 1 ligand 1,19352,3019,1.13 [1.03-1.25],0.0122776767229332
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD300A,CMRF35-like molecule 8,16580,2572,1.21 [1.07-1.37],0.0029960945565347
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD300C,CMRF35-like molecule 6,19709,3063,1.21 [1.11-1.33],3.830860207688157e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD300E,CMRF35-like molecule 2,19631,3055,1.25 [1.16-1.35],1.4022402363506921e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD300LF,CMRF35-like molecule 1,19686,3063,1.13 [1.07-1.19],2.065770063114051e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD300LG,CMRF35-like molecule 9,19531,3043,0.89 [0.81-0.97],0.0082233675019867
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD302,CD302 antigen,19423,3032,1.40 [1.27-1.55],3.537700457143637e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD34,Hematopoietic progenitor cell antigen CD34,19649,3053,0.75 [0.66-0.86],3.05695868224003e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,19423,3032,1.16 [1.05-1.28],0.0043495680194013
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD3G,T-cell surface glycoprotein CD3 gamma chain,16460,2560,0.94 [0.90-0.99],0.0141829120014478
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD4,T-cell surface glycoprotein CD4,19460,3031,1.21 [1.08-1.34],0.0005668980499249
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD40,Tumor necrosis factor receptor superfamily member 5,19491,3039,1.08 [1.01-1.15],0.0262706386146509
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD5,T-cell surface glycoprotein CD5,19653,3055,1.16 [1.06-1.26],0.001216178582102
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD59,CD59 glycoprotein,18837,2921,1.34 [1.17-1.54],3.930641471442987e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD7,T-cell antigen CD7,16431,2551,1.09 [1.00-1.19],0.0413287011703738
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD74,HLA class II histocompatibility antigen gamma chain,19709,3063,1.26 [1.14-1.38],1.3607511869132831e-06
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD80,T-lymphocyte activation antigen CD80,16975,2641,1.13 [1.01-1.26],0.0275463740149775
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD83,CD83 antigen,19492,3036,1.24 [1.12-1.36],1.0660364741034348e-05
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD86,T-lymphocyte activation antigen CD86,16917,2624,0.84 [0.74-0.95],0.0073582298224944
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD8A,T-cell surface glycoprotein CD8 alpha chain,19709,3063,1.06 [1.00-1.13],0.0494339914664435
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD99L2,CD99 antigen-like protein 2,19531,3043,1.24 [1.09-1.42],0.0013711998350387
