Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Memory loss,AAMDC,Mth938 domain-containing protein,19482,104,0.67 [0.46-0.96],0.0312209845988435
Chapter VI Diseases of the nervous system,Memory loss,ABCA2,ATP-binding cassette sub-family A member 2,19353,102,1.89 [1.22-2.94],0.0045063499557728
Chapter VI Diseases of the nervous system,Memory loss,ACE,Angiotensin-converting enzyme,20058,106,3.12 [1.80-5.43],5.464960167980281e-05
Chapter VI Diseases of the nervous system,Memory loss,ACE2,Angiotensin-converting enzyme 2,22634,118,1.58 [1.23-2.04],0.0003798944587086
Chapter VI Diseases of the nervous system,Memory loss,ACTA2,"Actin, aortic smooth muscle",22634,118,1.47 [1.10-1.97],0.009839420903597
Chapter VI Diseases of the nervous system,Memory loss,ACTN2,Alpha-actinin-2,19353,102,1.31 [1.01-1.71],0.0427711204202891
Chapter VI Diseases of the nervous system,Memory loss,ACVRL1,Serine/threonine-protein kinase receptor R3,22815,120,1.98 [1.11-3.50],0.0197798842244795
Chapter VI Diseases of the nervous system,Memory loss,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19353,102,1.42 [1.04-1.95],0.0278463297344239
Chapter VI Diseases of the nervous system,Memory loss,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,22634,118,1.72 [1.03-2.88],0.0396419138674331
Chapter VI Diseases of the nervous system,Memory loss,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,22946,118,1.64 [1.10-2.44],0.0157412236727081
Chapter VI Diseases of the nervous system,Memory loss,ADAMTSL2,ADAMTS-like protein 2,20040,106,1.88 [1.17-3.02],0.009273362954169
Chapter VI Diseases of the nervous system,Memory loss,ADGRG1,Adhesion G-protein coupled receptor G1,22946,118,1.21 [1.03-1.44],0.0239155796167136
Chapter VI Diseases of the nervous system,Memory loss,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,22634,118,1.25 [1.02-1.53],0.0286467237960454
Chapter VI Diseases of the nervous system,Memory loss,ADM,Pro-adrenomedullin,23260,121,2.51 [1.34-4.70],0.0039584180265661
Chapter VI Diseases of the nervous system,Memory loss,AGRN,Agrin,23145,119,1.54 [1.02-2.32],0.0392116937531866
Chapter VI Diseases of the nervous system,Memory loss,AGRP,Agouti-related protein,23333,120,1.51 [1.10-2.09],0.0116469485126355
Chapter VI Diseases of the nervous system,Memory loss,AHSP,Alpha-hemoglobin-stabilizing protein,23025,119,1.26 [1.03-1.54],0.0230640754694322
Chapter VI Diseases of the nervous system,Memory loss,ALCAM,CD166 antigen,23349,120,2.27 [1.02-5.03],0.0441861749448994
Chapter VI Diseases of the nervous system,Memory loss,ALDH1A1,Retinal dehydrogenase 1,23068,119,1.35 [1.02-1.78],0.0343159259417123
Chapter VI Diseases of the nervous system,Memory loss,AMBP,Protein AMBP,23225,121,2.51 [1.16-5.40],0.01902856269643
Chapter VI Diseases of the nervous system,Memory loss,AMY2B,Alpha-amylase 2B,21509,111,0.64 [0.45-0.92],0.0144356371744026
Chapter VI Diseases of the nervous system,Memory loss,ANGPT2,Angiopoietin-2,23260,121,2.50 [1.74-3.60],8.139389227369601e-07
Chapter VI Diseases of the nervous system,Memory loss,ANGPTL7,Angiopoietin-related protein 7,23260,121,1.75 [1.16-2.65],0.0080861750882335
Chapter VI Diseases of the nervous system,Memory loss,ANXA10,Annexin A10,22553,117,1.22 [1.02-1.46],0.0322648181937157
Chapter VI Diseases of the nervous system,Memory loss,AREG,Amphiregulin,22946,118,2.22 [1.60-3.07],1.598043192835975e-06
Chapter VI Diseases of the nervous system,Memory loss,ARHGAP1,Rho GTPase-activating protein 1,22510,118,0.67 [0.47-0.95],0.0251528344716133
Chapter VI Diseases of the nervous system,Memory loss,ASGR1,Asialoglycoprotein receptor 1,22857,120,2.34 [1.48-3.71],0.000276905849397
Chapter VI Diseases of the nervous system,Memory loss,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",19482,104,1.70 [1.02-2.84],0.0430867293410454
Chapter VI Diseases of the nervous system,Memory loss,BCAN,Brevican core protein,22857,120,0.62 [0.39-0.98],0.0415934212443764
Chapter VI Diseases of the nervous system,Memory loss,BLNK,B-cell linker protein,19439,105,0.55 [0.32-0.96],0.0341736384585777
Chapter VI Diseases of the nervous system,Memory loss,BPIFB2,BPI fold-containing family B member 2,19995,104,1.37 [1.05-1.78],0.0191756391263061
Chapter VI Diseases of the nervous system,Memory loss,BSG,Basigin,23295,120,2.96 [1.44-6.10],0.0031651135284637
Chapter VI Diseases of the nervous system,Memory loss,BSND,Barttin,19333,100,1.48 [1.01-2.15],0.0426621775308283
Chapter VI Diseases of the nervous system,Memory loss,BST2,Bone marrow stromal antigen 2,23270,121,1.35 [1.03-1.77],0.032471865178957
Chapter VI Diseases of the nervous system,Memory loss,C4BPB,C4b-binding protein beta chain,23125,120,0.60 [0.39-0.92],0.0192044453926315
Chapter VI Diseases of the nervous system,Memory loss,C7,Complement component C7,19571,103,2.09 [1.18-3.70],0.0119190743573999
Chapter VI Diseases of the nervous system,Memory loss,CA14,Carbonic anhydrase 14,23260,121,0.62 [0.40-0.96],0.033389735095619
Chapter VI Diseases of the nervous system,Memory loss,CA3,Carbonic anhydrase 3,23315,120,1.40 [1.09-1.79],0.008571450747664
Chapter VI Diseases of the nervous system,Memory loss,CA4,Carbonic anhydrase 4,23349,120,2.45 [1.30-4.62],0.0055408865791791
Chapter VI Diseases of the nervous system,Memory loss,CCDC28A,Coiled-coil domain-containing protein 28A,19500,103,1.87 [1.04-3.37],0.0370900373010176
Chapter VI Diseases of the nervous system,Memory loss,CCDC80,Coiled-coil domain-containing protein 80,23061,119,2.09 [1.40-3.12],0.0003410168008822
Chapter VI Diseases of the nervous system,Memory loss,CCL21,C-C motif chemokine 21,23145,119,1.67 [1.25-2.23],0.0005949513742677
Chapter VI Diseases of the nervous system,Memory loss,CD14,Monocyte differentiation antigen CD14,22636,116,1.54 [1.04-2.26],0.0291153152290273
Chapter VI Diseases of the nervous system,Memory loss,CD27,CD27 antigen,23125,120,1.48 [1.04-2.12],0.029553602802232
Chapter VI Diseases of the nervous system,Memory loss,CD276,CD276 antigen,23029,118,1.75 [1.09-2.82],0.0198934314851878
Chapter VI Diseases of the nervous system,Memory loss,CD300E,CMRF35-like molecule 2,23197,121,1.46 [1.01-2.11],0.042725481742115
Chapter VI Diseases of the nervous system,Memory loss,CD302,CD302 antigen,22946,118,2.60 [1.73-3.90],4.138390799570993e-06
Chapter VI Diseases of the nervous system,Memory loss,CD4,T-cell surface glycoprotein CD4,22999,118,1.86 [1.23-2.83],0.0034282169062598
Chapter VI Diseases of the nervous system,Memory loss,CD59,CD59 glycoprotein,22254,113,1.90 [1.03-3.50],0.0411278753123809
Chapter VI Diseases of the nervous system,Memory loss,CD7,T-cell antigen CD7,19406,105,1.69 [1.19-2.41],0.0033471883140031
Chapter VI Diseases of the nervous system,Memory loss,CD80,T-lymphocyte activation antigen CD80,20032,104,1.67 [1.00-2.77],0.0482228033049063
Chapter VI Diseases of the nervous system,Memory loss,CD83,CD83 antigen,23037,118,2.35 [1.56-3.53],4.095220345640003e-05
Chapter VI Diseases of the nervous system,Memory loss,CD8A,T-cell surface glycoprotein CD8 alpha chain,23270,121,0.73 [0.53-1.00],0.0489319359137696
Chapter VI Diseases of the nervous system,Memory loss,CDC25A,M-phase inducer phosphatase 1,19333,100,1.48 [1.06-2.07],0.0224446423978841
