Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Other headache syndromes,ADGRG2,Adhesion G-protein coupled receptor G2,21862,39,0.42 [0.21-0.82],0.0108726850603436
Chapter VI Diseases of the nervous system,Other headache syndromes,AK1,Adenylate kinase isoenzyme 1,21862,39,0.54 [0.33-0.87],0.0117278822223193
Chapter VI Diseases of the nervous system,Other headache syndromes,ATG4A,Cysteine protease ATG4A,21362,35,0.55 [0.32-0.95],0.0328752695690383
Chapter VI Diseases of the nervous system,Other headache syndromes,BACH1,Transcription regulator protein BACH1,21845,39,0.62 [0.41-0.94],0.0229528076506105
Chapter VI Diseases of the nervous system,Other headache syndromes,BCAN,Brevican core protein,21679,38,0.36 [0.16-0.81],0.0141376856656667
Chapter VI Diseases of the nervous system,Other headache syndromes,BPIFB2,BPI fold-containing family B member 2,18954,34,1.76 [1.19-2.62],0.0046572764946279
Chapter VI Diseases of the nervous system,Other headache syndromes,BSND,Barttin,18330,33,1.95 [1.20-3.18],0.0073730601456154
Chapter VI Diseases of the nervous system,Other headache syndromes,CCDC50,Coiled-coil domain-containing protein 50,18947,34,0.42 [0.21-0.84],0.013860259740346
Chapter VI Diseases of the nervous system,Other headache syndromes,CCN3,CCN family member 3,22097,39,0.32 [0.13-0.80],0.0154716643121017
Chapter VI Diseases of the nervous system,Other headache syndromes,CCS,Copper chaperone for superoxide dismutase,21679,38,0.50 [0.26-0.95],0.0356231058825389
Chapter VI Diseases of the nervous system,Other headache syndromes,CD2,T-cell surface antigen CD2,18344,33,1.65 [1.08-2.53],0.0197762455761044
Chapter VI Diseases of the nervous system,Other headache syndromes,CD209,CD209 antigen,21927,39,0.43 [0.20-0.92],0.0291179647020628
Chapter VI Diseases of the nervous system,Other headache syndromes,CD300LG,CMRF35-like molecule 9,21877,36,0.43 [0.19-0.97],0.0407817694703582
Chapter VI Diseases of the nervous system,Other headache syndromes,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,21767,38,2.36 [1.04-5.36],0.0407325486638262
Chapter VI Diseases of the nervous system,Other headache syndromes,CD80,T-lymphocyte activation antigen CD80,18989,34,2.30 [1.09-4.85],0.0284434893875134
Chapter VI Diseases of the nervous system,Other headache syndromes,CD8A,T-cell surface glycoprotein CD8 alpha chain,22073,38,2.15 [1.34-3.44],0.0014553579073159
Chapter VI Diseases of the nervous system,Other headache syndromes,CHAD,Chondroadherin,18562,34,0.46 [0.23-0.92],0.0271126088026114
Chapter VI Diseases of the nervous system,Other headache syndromes,CHGA,Chromogranin-A,18992,34,1.38 [1.02-1.86],0.034799043321232
Chapter VI Diseases of the nervous system,Other headache syndromes,CIT,Citron Rho-interacting kinase,18486,33,0.39 [0.16-0.95],0.0382556072290325
Chapter VI Diseases of the nervous system,Other headache syndromes,CNTN2,Contactin-2,22063,38,0.49 [0.25-0.96],0.0381052301342596
Chapter VI Diseases of the nervous system,Other headache syndromes,COL9A1,Collagen alpha-1(IX) chain,21845,39,0.39 [0.18-0.81],0.0121627796518074
Chapter VI Diseases of the nervous system,Other headache syndromes,CRISP2,Cysteine-rich secretory protein 2,22063,38,0.62 [0.39-0.97],0.0384912632368492
Chapter VI Diseases of the nervous system,Other headache syndromes,CYB5A,Cytochrome b5,18330,33,0.49 [0.26-0.91],0.0243379232537072
Chapter VI Diseases of the nervous system,Other headache syndromes,DDX53,Probable ATP-dependent RNA helicase DDX53,18486,33,1.98 [1.27-3.07],0.0023914897861792
Chapter VI Diseases of the nervous system,Other headache syndromes,DEFB116,Beta-defensin 116,18383,34,1.48 [1.13-1.94],0.0047036960696707
Chapter VI Diseases of the nervous system,Other headache syndromes,DIPK2B,Divergent protein kinase domain 2B,18562,34,0.41 [0.18-0.92],0.0302525930845034
Chapter VI Diseases of the nervous system,Other headache syndromes,DNAJB2,DnaJ homolog subfamily B member 2,18562,34,0.50 [0.26-0.98],0.0443471062194068
Chapter VI Diseases of the nervous system,Other headache syndromes,DPEP2,Dipeptidase 2,21767,38,0.37 [0.17-0.83],0.0154489098441642
Chapter VI Diseases of the nervous system,Other headache syndromes,DTX2,Probable E3 ubiquitin-protein ligase DTX2,18486,33,1.49 [1.07-2.08],0.0180498101453653
Chapter VI Diseases of the nervous system,Other headache syndromes,FBN2,Fibrillin-2,18486,33,1.78 [1.12-2.84],0.015175378191093
Chapter VI Diseases of the nervous system,Other headache syndromes,FCRL5,Fc receptor-like protein 5,21877,36,1.70 [1.07-2.70],0.0248955218475716
Chapter VI Diseases of the nervous system,Other headache syndromes,FGF9,Fibroblast growth factor 9,18296,33,1.89 [1.01-3.54],0.0453515398880909
Chapter VI Diseases of the nervous system,Other headache syndromes,FOXJ3,Forkhead box protein J3,18432,32,0.32 [0.12-0.84],0.0206739477161628
