Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Impacted teeth,ABCA2,ATP-binding cassette sub-family A member 2,19807,34,2.24 [1.28-3.93],0.0048444907956044
Chapter XI Diseases of the digestive system,Impacted teeth,ABO,Histo-blood group ABO system transferase,20532,36,1.25 [1.00-1.56],0.0453761343610553
Chapter XI Diseases of the digestive system,Impacted teeth,ACY1,Aminoacylase-1,23658,43,1.54 [1.03-2.30],0.0361796752635623
Chapter XI Diseases of the digestive system,Impacted teeth,ADAMTSL5,ADAMTS-like protein 5,20504,35,0.33 [0.15-0.71],0.0045053376727201
Chapter XI Diseases of the digestive system,Impacted teeth,ADGRV1,Adhesion G-protein coupled receptor V1,19849,32,1.55 [1.16-2.06],0.0031617610427853
Chapter XI Diseases of the digestive system,Impacted teeth,AHCY,Adenosylhomocysteinase,23658,43,1.47 [1.02-2.14],0.0411379837518811
Chapter XI Diseases of the digestive system,Impacted teeth,ANKMY2,Ankyrin repeat and MYND domain-containing protein 2,19899,35,1.63 [1.12-2.38],0.0110614374324758
Chapter XI Diseases of the digestive system,Impacted teeth,AP1G2,AP-1 complex subunit gamma-like 2,20434,34,1.51 [1.05-2.18],0.0248242259592096
Chapter XI Diseases of the digestive system,Impacted teeth,ARF6,ADP-ribosylation factor 6,20441,35,1.50 [1.10-2.05],0.0105399212196473
Chapter XI Diseases of the digestive system,Impacted teeth,ARG1,Arginase-1,23499,44,0.52 [0.31-0.88],0.0142227936171135
Chapter XI Diseases of the digestive system,Impacted teeth,ARHGAP45,Rho GTPase-activating protein 45,20045,33,1.54 [1.04-2.28],0.0329453920375819
Chapter XI Diseases of the digestive system,Impacted teeth,ASGR1,Asialoglycoprotein receptor 1,23454,43,2.57 [1.27-5.24],0.0090626166745189
Chapter XI Diseases of the digestive system,Impacted teeth,ATOX1,Copper transport protein ATOX1,23721,44,1.58 [1.07-2.32],0.0203224575577651
Chapter XI Diseases of the digestive system,Impacted teeth,ATP6V1G1,V-type proton ATPase subunit G 1,19942,30,1.57 [1.02-2.41],0.0389588253143727
Chapter XI Diseases of the digestive system,Impacted teeth,ATXN2L,Ataxin-2-like protein,20466,34,1.89 [1.26-2.83],0.0020136086592171
Chapter XI Diseases of the digestive system,Impacted teeth,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",19942,30,2.96 [1.13-7.76],0.0272904778904927
Chapter XI Diseases of the digestive system,Impacted teeth,BCAT2,"Branched-chain-amino-acid aminotransferase, mitochondrial",19849,32,1.58 [1.08-2.31],0.0173225306015843
Chapter XI Diseases of the digestive system,Impacted teeth,BLOC1S3,Biogenesis of lysosome-related organelles complex 1 subunit 3,20456,35,2.10 [1.09-4.04],0.0259825839305005
Chapter XI Diseases of the digestive system,Impacted teeth,BMP6,Bone morphogenetic protein 6,23189,44,2.18 [1.20-3.96],0.0108614192942008
Chapter XI Diseases of the digestive system,Impacted teeth,BNIP2,BCL2/adenovirus E1B 19 kDa protein-interacting protein 2,20504,35,2.29 [1.37-3.81],0.0015054835122395
