Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ACE2,Angiotensin-converting enzyme 2,21972,93,1.36 [1.01-1.83],0.0403034554476424
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,22379,92,1.39 [1.01-1.92],0.0420574426510254
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,22450,95,0.53 [0.36-0.79],0.0015536248109617
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ADAMTSL4,ADAMTS-like protein 4,18867,76,2.60 [1.22-5.52],0.0130991964221211
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ADGRD1,Adhesion G-protein coupled receptor D1,18960,77,1.68 [1.03-2.76],0.0396026465823407
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ADM,Pro-adrenomedullin,22575,93,2.13 [1.05-4.31],0.0364745432306612
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,AKR1B10,Aldo-keto reductase family 1 member B10,18884,77,1.36 [1.04-1.77],0.0260472836758206
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",22304,94,1.36 [1.12-1.66],0.0022601114735809
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",19355,81,1.54 [1.05-2.27],0.0278190817135003
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,AMY1A_AMY1B_AMY1C,Alpha-amylase 1A_Alpha-amylase 1B_Alpha-amylase 1C,18218,76,0.54 [0.33-0.88],0.0123056479987232
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ANGPTL2,Angiopoietin-related protein 2,22391,95,1.81 [1.17-2.82],0.0081472728267705
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ANGPTL3,Angiopoietin-related protein 3,22413,95,1.84 [1.09-3.11],0.0217454693510163
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ANGPTL4,Angiopoietin-related protein 4,22435,96,1.65 [1.11-2.45],0.0137657351717077
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,APOC1,Apolipoprotein C-I,19387,83,1.71 [1.07-2.73],0.0257348578976002
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,AREG,Amphiregulin,22281,91,1.68 [1.11-2.54],0.0146989172722235
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ARID4B,AT-rich interactive domain-containing protein 4B,21875,88,1.40 [1.03-1.90],0.0311494119958716
