Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,A1BG,Alpha-1B-glycoprotein,21565,70,3.91 [1.04-14.67],0.0431889277438937
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,ABCA2,ATP-binding cassette sub-family A member 2,20841,68,1.95 [1.27-3.00],0.00228891914392
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,ABHD14B,Protein ABHD14B,24573,80,1.58 [1.15-2.17],0.0051852441579205
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,24832,82,1.58 [1.15-2.18],0.0052584447403304
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,ADGRE1,Adhesion G protein-coupled receptor E1,21454,71,1.53 [1.03-2.27],0.0341224452502859
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,ADGRG2,Adhesion G-protein coupled receptor G2,24832,82,2.13 [1.04-4.36],0.0383754340534004
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,ADM,Pro-adrenomedullin,25050,81,2.27 [1.07-4.81],0.0321465014167219
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,AGRN,Agrin,24939,82,1.82 [1.11-2.98],0.0166951770796789
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,AK1,Adenylate kinase isoenzyme 1,24832,82,1.40 [1.05-1.85],0.019820807767399
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,AMBP,Protein AMBP,25019,81,3.14 [1.17-8.44],0.0234839957443742
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,AMDHD2,N-acetylglucosamine-6-phosphate deacetylase,21521,70,2.22 [1.07-4.59],0.0321085771188298
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,ANGPT2,Angiopoietin-2,25050,81,1.96 [1.23-3.13],0.004539572612975
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,ANP32C,Acidic leucine-rich nuclear phosphoprotein 32 family member C,20928,67,0.41 [0.17-0.98],0.0458359178615242
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,APLP1,Amyloid-like protein 1,24832,82,1.45 [1.01-2.10],0.0458640538077193
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,APRT,Adenine phosphoribosyltransferase,24635,80,1.79 [1.15-2.81],0.0105265887917589
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,ARG2,"Arginase-2, mitochondrial",21439,71,1.64 [1.17-2.28],0.0035999563423007
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,ARL13B,ADP-ribosylation factor-like protein 13B,20841,68,1.35 [1.01-1.79],0.040694695258017
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,ARMCX2,Armadillo repeat-containing X-linked protein 2,20849,70,1.42 [1.14-1.76],0.0015442507266059
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,ASAH1,Acid ceramidase,21336,69,1.53 [1.02-2.28],0.0383732000581851
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,AXL,Tyrosine-protein kinase receptor UFO,24900,82,2.40 [1.25-4.59],0.0081414754829642
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,B4GALT1,"Beta-1,4-galactosyltransferase 1",24939,82,2.61 [1.40-4.86],0.0025915537457969
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,BAG3,BAG family molecular chaperone regulator 3,24621,80,1.80 [1.09-2.99],0.021542943613849
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,24221,80,1.34 [1.01-1.78],0.0417563220225273
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,BCL2,Apoptosis regulator Bcl-2,21454,71,1.41 [1.04-1.92],0.0277436929818255
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,BOLA1,BolA-like protein 1,20849,70,1.46 [1.08-1.98],0.0140132498780736
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,BSG,Basigin,25075,82,3.44 [1.34-8.85],0.010360812113095
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,BST2,Bone marrow stromal antigen 2,25063,80,1.42 [1.07-1.89],0.0153502002199135
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,BTN2A1,Butyrophilin subfamily 2 member A1,24939,82,2.57 [1.30-5.10],0.0066867501108808
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,BTN3A2,Butyrophilin subfamily 3 member A2,24809,79,1.70 [1.05-2.76],0.0311255345772453
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,C1QTNF6,Complement C1q tumor necrosis factor-related protein 6,21497,71,1.80 [1.09-2.96],0.0216392670163399
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,C1R,Complement C1r subcomponent,21565,70,1.99 [1.03-3.84],0.0411870624287513
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other bursopathies,C4BPB,C4b-binding protein beta chain,24883,79,1.63 [1.02-2.62],0.0415768121972737
