Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,ABL1,Tyrosine-protein kinase ABL1,28079,84,1.32 [1.03-1.70],0.0299891043525345
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,ABO,Histo-blood group ABO system transferase,24532,74,1.17 [1.00-1.36],0.042985088126
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,28200,83,1.47 [1.04-2.06],0.0275805979070214
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,27508,80,1.46 [1.12-1.90],0.0051613820083032
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,AK2,"Adenylate kinase 2, mitochondrial",24434,72,1.34 [1.09-1.66],0.0052720007550571
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,ALPP,"Alkaline phosphatase, placental type",28079,84,0.80 [0.67-0.96],0.0160194344344411
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,AMPD3,AMP deaminase 3,24434,72,0.70 [0.51-0.95],0.0230598346701219
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,ANKMY2,Ankyrin repeat and MYND domain-containing protein 2,23807,73,1.44 [1.10-1.89],0.0076584070799048
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,ANXA4,Annexin A4,28057,83,1.31 [1.02-1.69],0.0351256633142581
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,AP1G2,AP-1 complex subunit gamma-like 2,24389,70,1.47 [1.14-1.89],0.003342179586647
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,AP2B1,AP-2 complex subunit beta,23824,71,1.58 [1.11-2.25],0.0119733731536054
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,AP3S2,AP-3 complex subunit sigma-2,24434,72,1.61 [1.05-2.45],0.027517192797252
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,APPL2,DCC-interacting protein 13-beta,23960,72,1.25 [1.02-1.54],0.0303501933744501
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,ARHGAP45,Rho GTPase-activating protein 45,23960,72,1.42 [1.09-1.86],0.0105918234530297
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,ARID3A,AT-rich interactive domain-containing protein 3A,23727,72,1.63 [1.04-2.55],0.0326785011037549
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,ARSB,Arylsulfatase B,28079,84,1.49 [1.08-2.05],0.015615288394089
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,ASGR1,Asialoglycoprotein receptor 1,28010,84,2.11 [1.16-3.83],0.0142044992905238
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,ATG16L1,Autophagy-related protein 16-1,24410,71,1.35 [1.05-1.75],0.0215856092262481
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,ATP6V1F,V-type proton ATPase subunit F,27483,82,1.51 [1.19-1.93],0.0008851067066239
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,ATP6V1G1,V-type proton ATPase subunit G 1,23825,69,1.55 [1.16-2.07],0.0027998522477456
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,AZI2,5-azacytidine-induced protein 2,24470,72,1.55 [1.09-2.21],0.0148322793997505
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,BAG4,BAG family molecular chaperone regulator 4,23807,73,1.61 [1.13-2.29],0.0081015571054037
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,BAP18,Chromatin complexes subunit BAP18,24434,72,1.30 [1.01-1.67],0.0384492242765014
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,BCL2L1,Bcl-2-like protein 1,24434,72,1.32 [1.05-1.65],0.0164828340004612
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,BECN1,Beclin-1,23825,69,1.47 [1.05-2.07],0.0254987392195377
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,BIN2,Bridging integrator 2,28188,85,1.24 [1.01-1.52],0.0403879899991223
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,BLOC1S3,Biogenesis of lysosome-related organelles complex 1 subunit 3,24434,72,1.93 [1.22-3.07],0.0053424711923757
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,BNIP2,BCL2/adenovirus E1B 19 kDa protein-interacting protein 2,24506,72,1.86 [1.18-2.91],0.007284993081952
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,BNIP3L,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like,23807,73,1.53 [1.01-2.31],0.0426826575864748
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,BRD2,Bromodomain-containing protein 2,23727,72,1.82 [1.15-2.87],0.0107259450782601
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,BRSK2,Serine/threonine-protein kinase BRSK2,24470,72,1.69 [1.04-2.73],0.0333244838722782
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,C1QTNF9,Complement C1q and tumor necrosis factor-related protein 9A,23917,72,0.59 [0.40-0.87],0.0075627467229705
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,C3,Complement C3,23306,72,1.57 [1.16-2.12],0.0030913915744915
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CABP2,Calcium-binding protein 2,23824,71,1.46 [1.13-1.90],0.0043633643192945
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CACNB3,Voltage-dependent L-type calcium channel subunit beta-3,24470,72,1.35 [1.04-1.75],0.0235518204177736
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CACYBP,Calcyclin-binding protein,23908,72,1.31 [1.05-1.64],0.0174763377535737
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CALCOCO2,Calcium-binding and coiled-coil domain-containing protein 2,23825,69,1.49 [1.13-1.97],0.0047431305448251
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CAMSAP1,Calmodulin-regulated spectrin-associated protein 1,24470,72,1.29 [1.06-1.57],0.0126529712754856
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CASP10,Caspase-10,27533,82,1.49 [1.15-1.93],0.0022762271314774
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CASP4,Caspase-4,24055,71,0.82 [0.69-0.97],0.0235286602994487
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CASP7,Caspase-7,24434,72,1.31 [1.01-1.70],0.0388840897762968
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CASP9,Caspase-9,23807,73,1.37 [1.02-1.83],0.0375045397746703
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CCAR2,Cell cycle and apoptosis regulator protein 2,24434,72,1.34 [1.05-1.72],0.0203346577936348
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,23825,69,1.48 [1.05-2.09],0.0250628577598438
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CCN4,CCN family member 4,28454,85,1.90 [1.26-2.85],0.0021701726070683
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CD226,CD226 antigen,23807,73,1.78 [1.06-2.99],0.0289301115435988
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CD300E,CMRF35-like molecule 2,28365,85,1.78 [1.13-2.80],0.0130328424822878
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CD36,Platelet glycoprotein 4,23807,73,1.62 [1.03-2.55],0.0363962512854924
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CDA,Cytidine deaminase,24466,72,1.51 [1.00-2.28],0.0482194209140082
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CDC26,Anaphase-promoting complex subunit CDC26,24370,71,1.62 [1.22-2.16],0.0008280068961474
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CDC27,Cell division cycle protein 27 homolog,27508,80,1.37 [1.03-1.82],0.0325604758660236
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CDC42BPB,Serine/threonine-protein kinase MRCK beta,24410,71,1.27 [1.03-1.56],0.0237033918480247
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CDCP1,CUB domain-containing protein 1,28010,84,1.49 [1.06-2.11],0.0226710045242577
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CDH17,Cadherin-17,28200,83,0.71 [0.52-0.96],0.0285819313915069
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CDH23,Cadherin-23,24434,72,2.37 [1.36-4.15],0.0024483008069521
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CDH3,Cadherin-3,28466,84,1.72 [1.04-2.86],0.0360988517251654
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CDKL5,Cyclin-dependent kinase-like 5,23727,72,1.67 [1.30-2.15],7.397270498844246e-05
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CEP170,Centrosomal protein of 170 kDa,23825,69,1.48 [1.15-1.91],0.0021589781241756
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CEP20,Centrosomal protein 20,27508,80,1.29 [1.00-1.66],0.0462072442390371
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CEP85,Centrosomal protein of 85 kDa,27508,80,1.33 [1.00-1.77],0.0485251558490004
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CFH,Complement factor H,23129,73,2.55 [1.01-6.44],0.0469168357364549
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CHM,Rab proteins geranylgeranyltransferase component A 1,23824,71,1.46 [1.05-2.03],0.0233113836772804
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CHMP6,Charged multivesicular body protein 6,24506,72,1.50 [1.02-2.21],0.0380599241153246
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CHP1,Calcineurin B homologous protein 1,23727,72,1.41 [1.17-1.69],0.0002847209795775
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CIRBP,Cold-inducible RNA-binding protein,24410,71,1.30 [1.02-1.65],0.030539195737084
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CKB,Creatine kinase B-type,24499,71,0.64 [0.43-0.93],0.021027409400112
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CKMT1A_CKMT1B,"Creatine kinase U-type, mitochondrial",28076,82,0.74 [0.60-0.92],0.005144670716485
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CLEC2L,C-type lectin domain family 2 member L,23824,71,1.51 [1.14-2.02],0.0044264103842993
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CLGN,Calmegin,23824,71,1.65 [1.09-2.48],0.0176021417480334
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CLSPN,Claspin,27483,82,1.44 [1.03-2.01],0.0316658168472142
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CLSTN2,Calsyntenin-2,28537,85,0.57 [0.34-0.97],0.037986734691908
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CMC1,COX assembly mitochondrial protein homolog,24506,72,1.34 [1.06-1.70],0.0156177877546688
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",23781,69,1.34 [1.01-1.78],0.0407307135175289
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,COL9A1,Collagen alpha-1(IX) chain,28184,83,0.54 [0.33-0.90],0.0173566936803706
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,COMMD1,COMM domain-containing protein 1,23825,69,1.61 [1.15-2.27],0.0058594641206109
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CORO1A,Coronin-1A,27637,84,1.34 [1.13-1.60],0.0009984177612371
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CPE,Carboxypeptidase E,28253,83,0.65 [0.42-1.00],0.0478874846396994
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CR2,Complement receptor type 2,28280,83,0.64 [0.42-0.97],0.0344290853898106
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CRACR2A,EF-hand calcium-binding domain-containing protein 4B,27508,80,1.25 [1.02-1.53],0.0327964564170972
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CRTAP,Cartilage-associated protein,23824,71,1.46 [1.06-2.01],0.0201449925953054
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CRYZL1,Quinone oxidoreductase-like protein 1,23825,69,1.36 [1.06-1.74],0.0172337727625048
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CSDE1,Cold shock domain-containing protein E1,23725,73,1.19 [1.03-1.38],0.0191681563543724
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CSF3,Granulocyte colony-stimulating factor,27676,82,1.65 [1.16-2.36],0.0055033825916712
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CTSZ,Cathepsin Z,28176,83,2.11 [1.16-3.86],0.0150201628609476
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CXCL13,C-X-C motif chemokine 13,28466,84,1.39 [1.14-1.71],0.0013483508939267
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,CXCL6,C-X-C motif chemokine 6,28537,85,1.30 [1.02-1.65],0.0332920069728714
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,DAAM1,Disheveled-associated activator of morphogenesis 1,23960,72,1.38 [1.06-1.80],0.0162712320901693
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,DAPK2,Death-associated protein kinase 2,23807,73,1.53 [1.16-2.02],0.002446294461405
Chapter XI Diseases of the digestive system,Embedded and impacted teeth,DBN1,Drebrin,23807,73,1.49 [1.06-2.11],0.0230759026648206
