Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ABCA2,ATP-binding cassette sub-family A member 2,23711,86,1.69 [1.12-2.55],0.0120330600119559
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ABL1,Tyrosine-protein kinase ABL1,28064,98,1.29 [1.02-1.63],0.0353797343262456
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ABO,Histo-blood group ABO system transferase,24517,87,1.17 [1.02-1.35],0.029421340974571
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27493,94,1.24 [1.01-1.53],0.0378810715630702
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",24039,84,1.25 [1.02-1.54],0.0332450177221845
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,27493,94,1.47 [1.15-1.87],0.0017830798822491
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,AK2,"Adenylate kinase 2, mitochondrial",24418,84,1.26 [1.04-1.53],0.0186421767034512
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ALPP,"Alkaline phosphatase, placental type",28064,98,0.84 [0.71-1.00],0.0451441393140348
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,AMBP,Protein AMBP,28402,101,2.56 [1.06-6.18],0.0368370955735425
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,AMPD3,AMP deaminase 3,24418,84,0.75 [0.56-1.00],0.0475984923929994
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ANKMY2,Ankyrin repeat and MYND domain-containing protein 2,23792,86,1.34 [1.04-1.72],0.0216480062555728
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ANXA4,Annexin A4,28041,98,1.28 [1.01-1.62],0.0372065758981664
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,AP1G2,AP-1 complex subunit gamma-like 2,24374,83,1.34 [1.06-1.71],0.0159959792091018
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,AP2B1,AP-2 complex subunit beta,23808,83,1.45 [1.01-2.06],0.04112800095762
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ARHGAP45,Rho GTPase-activating protein 45,23945,85,1.30 [1.01-1.67],0.03974859861354
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ARSB,Arylsulfatase B,28064,98,1.48 [1.10-2.00],0.0095273123894889
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ASGR1,Asialoglycoprotein receptor 1,27994,98,2.36 [1.39-4.03],0.0015707143439509
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ASRGL1,Isoaspartyl peptidase/L-asparaginase,23809,82,1.23 [1.00-1.51],0.0454803245391285
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ATP6V1F,V-type proton ATPase subunit F,27467,97,1.49 [1.19-1.87],0.000606850498758
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ATP6V1G1,V-type proton ATPase subunit G 1,23809,82,1.41 [1.08-1.85],0.0124223556474634
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,AZI2,5-azacytidine-induced protein 2,24455,84,1.44 [1.03-2.01],0.0326236748899151
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,AZU1,Azurocidin,27332,99,1.23 [1.01-1.49],0.0382742332253886
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,BAG4,BAG family molecular chaperone regulator 4,23792,86,1.48 [1.05-2.08],0.0243384387501517
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,27493,94,1.52 [1.17-1.97],0.0015605704156894
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,BLOC1S3,Biogenesis of lysosome-related organelles complex 1 subunit 3,24418,84,1.74 [1.12-2.71],0.0130292338609634
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,BMP6,Bone morphogenetic protein 6,27629,95,1.56 [1.00-2.41],0.0476260902139962
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,BNIP2,BCL2/adenovirus E1B 19 kDa protein-interacting protein 2,24491,85,1.63 [1.02-2.60],0.0394930500614993
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,C1QTNF9,Complement C1q and tumor necrosis factor-related protein 9A,23902,85,0.66 [0.45-0.96],0.0298231833145848
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,C3,Complement C3,23291,84,1.47 [1.08-2.00],0.0138502567060219
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CABP2,Calcium-binding protein 2,23808,83,1.40 [1.09-1.79],0.0091344623982076
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CACNB3,Voltage-dependent L-type calcium channel subunit beta-3,24455,84,1.28 [1.00-1.63],0.0469241177659647
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CACYBP,Calcyclin-binding protein,23893,85,1.24 [1.01-1.52],0.0425317900317972
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CALCOCO2,Calcium-binding and coiled-coil domain-containing protein 2,23809,82,1.36 [1.05-1.76],0.0208050932468125
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CAMSAP1,Calmodulin-regulated spectrin-associated protein 1,24455,84,1.21 [1.01-1.46],0.0413809056168821
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CASP10,Caspase-10,27517,97,1.42 [1.12-1.81],0.003831689506235
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CASP9,Caspase-9,23792,86,1.38 [1.06-1.81],0.0172196897116272
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CCAR2,Cell cycle and apoptosis regulator protein 2,24418,84,1.32 [1.04-1.68],0.0209584669912814
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,23809,82,1.43 [1.04-1.97],0.0278822852304716
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CCL26,C-C motif chemokine 26,28168,97,1.20 [1.02-1.41],0.0248405345342006
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CCN1,CCN family member 1,28024,98,1.33 [1.05-1.69],0.0172040323308214
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CCN4,CCN family member 4,28439,101,2.06 [1.43-2.97],0.0001152669507083
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CCT5,T-complex protein 1 subunit epsilon,27493,94,1.49 [1.10-2.00],0.008930070707052
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CD226,CD226 antigen,23792,86,1.63 [1.01-2.63],0.0476666001920945
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CD274,Programmed cell death 1 ligand 1,27994,98,1.59 [1.02-2.47],0.0401894185754147
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CD28,T-cell-specific surface glycoprotein CD28,27493,94,1.63 [1.03-2.57],0.0362275391290603
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CD300E,CMRF35-like molecule 2,28350,101,1.85 [1.22-2.80],0.0035951256199643
