Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ABL1,Tyrosine-protein kinase ABL1,27696,1049,1.09 [1.01-1.18],0.0299565689537006
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27144,1024,1.11 [1.04-1.18],0.0021814557571999
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACE2,Angiotensin-converting enzyme 2,27323,1034,1.24 [1.12-1.37],2.441504396499407e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACP5,Tartrate-resistant acid phosphatase type 5,27915,1057,1.30 [1.10-1.52],0.0015914804851141
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACRBP,Acrosin-binding protein,24055,907,1.19 [1.01-1.39],0.0341175949685863
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACTA2,"Actin, aortic smooth muscle",27323,1034,1.17 [1.04-1.31],0.0092007389612905
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACVRL1,Serine/threonine-protein kinase receptor R3,27579,1049,1.68 [1.35-2.11],5.123064854636856e-06
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACY1,Aminoacylase-1,27811,1053,1.14 [1.05-1.24],0.0026739508927267
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23389,887,1.14 [1.02-1.27],0.024037045422631
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADA2,Adenosine deaminase 2,27629,1056,1.17 [1.02-1.33],0.0198159095874842
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23470,899,1.25 [1.08-1.46],0.0032800589811397
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,24078,911,1.29 [1.05-1.58],0.0165289161164808
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,27881,1065,0.81 [0.72-0.91],0.0004816658217599
