Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23627,61,1.43 [1.13-1.82],0.0034360105978514
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ACTA2,"Actin, aortic smooth muscle",26698,71,1.64 [1.20-2.25],0.002206559053006
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ACTN4,Alpha-actinin-4,26667,69,1.59 [1.02-2.48],0.0396537958999234
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ACY1,Aminoacylase-1,27181,73,0.71 [0.51-0.99],0.0449753997659127
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ADA2,Adenosine deaminase 2,26989,71,1.92 [1.21-3.04],0.0054816193739492
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,26997,70,0.49 [0.27-0.89],0.0199328124583674
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,26698,71,1.57 [1.09-2.25],0.0143301517869121
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ADAMTSL2,ADAMTS-like protein 2,23617,58,2.32 [1.24-4.35],0.008777727356956
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ADGRB3,Adhesion G protein-coupled receptor B3,26949,70,0.47 [0.24-0.91],0.0248654518510934
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ADGRE2,Adhesion G protein-coupled receptor E2,27287,73,2.08 [1.05-4.13],0.0362479928563813
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ADGRE5,Adhesion G protein-coupled receptor E5,27357,72,2.46 [1.35-4.49],0.0033309146749631
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ADGRG2,Adhesion G-protein coupled receptor G2,27181,73,0.49 [0.30-0.80],0.0044414490252152
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",27130,71,1.31 [1.03-1.67],0.0290760846878891
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",23586,60,2.03 [1.43-2.88],8.263190840544078e-05
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ANGPT2,Angiopoietin-2,27419,72,2.17 [1.33-3.54],0.0019528363112741
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ANKRA2,Ankyrin repeat family A protein 2,22787,61,0.58 [0.35-0.96],0.0326646274756233
Chapter XI Diseases of the digestive system,Diseases of salivary glands,APOM,Apolipoprotein M,27214,72,0.43 [0.21-0.90],0.0242023993092115
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ARG1,Arginase-1,27040,72,0.62 [0.42-0.92],0.016276739294659
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ARSA,Arylsulfatase A,27159,71,1.69 [1.14-2.51],0.0084868188270181
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ATP5PO,"ATP synthase subunit O, mitochondrial",26537,67,1.44 [1.04-1.98],0.0268003428786283
Chapter XI Diseases of the digestive system,Diseases of salivary glands,BAG3,BAG family molecular chaperone regulator 3,26949,70,0.62 [0.40-0.96],0.031339013756189
Chapter XI Diseases of the digestive system,Diseases of salivary glands,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",23627,61,2.08 [1.22-3.56],0.0074206411742493
Chapter XI Diseases of the digestive system,Diseases of salivary glands,BMPER,BMP-binding endothelial regulator protein,23093,61,2.17 [1.14-4.14],0.0187668437540805
Chapter XI Diseases of the digestive system,Diseases of salivary glands,BPIFA2,BPI fold-containing family A member 2,22147,57,1.33 [1.07-1.66],0.0115079745082358
Chapter XI Diseases of the digestive system,Diseases of salivary glands,BSG,Basigin,27459,72,2.86 [1.06-7.77],0.0387908144153729
Chapter XI Diseases of the digestive system,Diseases of salivary glands,BTLA,B- and T-lymphocyte attenuator,22787,61,1.22 [1.01-1.47],0.0403792010809684
Chapter XI Diseases of the digestive system,Diseases of salivary glands,C1QA,Complement C1q subcomponent subunit A,27367,72,2.61 [1.13-6.03],0.0246502140753934
Chapter XI Diseases of the digestive system,Diseases of salivary glands,C1QTNF5,Complement C1q tumor necrosis factor-related protein 5,23093,61,2.32 [1.21-4.45],0.0112621855136451
Chapter XI Diseases of the digestive system,Diseases of salivary glands,C1QTNF9,Complement C1q and tumor necrosis factor-related protein 9A,23053,61,0.63 [0.41-0.97],0.0363362199089944
Chapter XI Diseases of the digestive system,Diseases of salivary glands,CA1,Carbonic anhydrase 1,26536,69,0.66 [0.46-0.94],0.0214573983240373
