Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26005,82,1.43 [1.17-1.74],0.000396262951372
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ACE2,Angiotensin-converting enzyme 2,26172,87,1.54 [1.13-2.11],0.0063910471050511
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ACVRL1,Serine/threonine-protein kinase receptor R3,26420,86,2.80 [1.38-5.67],0.004330175073315
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,22480,74,1.72 [1.06-2.78],0.0276958247808583
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ADAMTSL2,ADAMTS-like protein 2,23131,72,2.01 [1.13-3.59],0.0176483420178887
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ADGRD1,Adhesion G-protein coupled receptor D1,22609,69,1.82 [1.09-3.04],0.0230807921887984
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ADGRF5,Adhesion G protein-coupled receptor F5,23140,71,2.15 [1.01-4.59],0.0467803240475352
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,AGR2,Anterior gradient protein 2 homolog,25811,77,1.33 [1.10-1.61],0.003317777348645
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",23099,73,1.93 [1.37-2.70],0.000139500114136
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ALPP,"Alkaline phosphatase, placental type",26531,84,1.19 [1.01-1.40],0.0368809961496576
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ANGPT2,Angiopoietin-2,26896,88,1.83 [1.16-2.88],0.0096433101825604
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,AREG,Amphiregulin,26531,84,1.54 [1.07-2.20],0.0196146214592897
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ARID4B,AT-rich interactive domain-containing protein 4B,26022,82,1.42 [1.03-1.95],0.0309066385040006
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ARSB,Arylsulfatase B,26531,84,1.46 [1.06-2.01],0.0212700861355828
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ASGR1,Asialoglycoprotein receptor 1,26469,86,2.38 [1.36-4.18],0.0024083347797258
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,ATP6AP2,Renin receptor,26005,82,1.54 [1.12-2.13],0.0076826813444578
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,BABAM1,BRISC and BRCA1-A complex member 1,22480,74,1.78 [1.05-3.01],0.0320894224245725
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,BACH1,Transcription regulator protein BACH1,26633,87,1.35 [1.06-1.72],0.0138595287459426
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,BAG4,BAG family molecular chaperone regulator 4,22480,74,1.53 [1.07-2.18],0.0187471979671195
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,26005,82,1.42 [1.08-1.86],0.0112998202818065
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,BAMBI,BMP and activin membrane-bound inhibitor homolog,26005,82,1.82 [1.05-3.16],0.0322503096507172
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,BAX,Apoptosis regulator BAX,25974,82,1.32 [1.08-1.62],0.0077869580954246
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,BEX3,Protein BEX3,22317,72,0.48 [0.26-0.90],0.0212733421772403
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,BMPER,BMP-binding endothelial regulator protein,22609,69,2.18 [1.11-4.28],0.0235460989787679
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,BNIP3L,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like,22480,74,1.53 [1.00-2.35],0.0489853390386777
Chapter VI Diseases of the nervous system,Lesion of ulnar nerve,BRK1,Protein BRICK1,26022,82,1.74 [1.15-2.62],0.0080591908091909
