Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Parkinson's disease,ADGRG2,Adhesion G-protein coupled receptor G2,51476,849,0.48 [0.40-0.58],1.2672123298048671e-14
Chapter VI Diseases of the nervous system,Parkinson's disease,AHNAK,Neuroblast differentiation-associated protein AHNAK,43557,401,0.56 [0.44-0.71],2.136581407841751e-06
Chapter VI Diseases of the nervous system,Parkinson's disease,ANGPTL3,Angiopoietin-related protein 3,51513,856,0.68 [0.58-0.81],9.629837726581052e-06
Chapter VI Diseases of the nervous system,Parkinson's disease,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",43557,401,0.55 [0.43-0.71],4.524626461521511e-06
Chapter VI Diseases of the nervous system,Parkinson's disease,BAG3,BAG family molecular chaperone regulator 3,50988,838,0.57 [0.51-0.63],4.586067004772437e-25
Chapter VI Diseases of the nervous system,Parkinson's disease,CCL27,C-C motif chemokine 27,51476,849,0.76 [0.69-0.84],5.462311681297237e-08
Chapter VI Diseases of the nervous system,Parkinson's disease,CD209,CD209 antigen,51609,851,0.59 [0.51-0.70],2.131042995465132e-10
Chapter VI Diseases of the nervous system,Parkinson's disease,CD276,CD276 antigen,51442,852,1.54 [1.30-1.83],7.44943542504773e-07
Chapter VI Diseases of the nervous system,Parkinson's disease,CD99,CD99 antigen,51486,848,0.47 [0.34-0.64],2.611404417619954e-06
Chapter VI Diseases of the nervous system,Parkinson's disease,CDON,Cell adhesion molecule-related/down-regulated by oncogenes,51527,852,0.58 [0.46-0.72],1.6848053884401874e-06
Chapter VI Diseases of the nervous system,Parkinson's disease,CLEC10A,C-type lectin domain family 10 member A,51073,838,0.49 [0.42-0.58],9.596674553727496e-17
Chapter VI Diseases of the nervous system,Parkinson's disease,CLEC3B,Tetranectin,43764,416,0.33 [0.21-0.51],5.84612879467589e-07
Chapter VI Diseases of the nervous system,Parkinson's disease,CLEC4C,C-type lectin domain family 4 member C,51399,849,0.74 [0.66-0.84],2.8216251545941616e-06
Chapter VI Diseases of the nervous system,Parkinson's disease,COMP,Cartilage oligomeric matrix protein,50930,840,0.62 [0.51-0.74],2.243366098332697e-07
Chapter VI Diseases of the nervous system,Parkinson's disease,CRTAC1,Cartilage acidic protein 1,52112,860,0.62 [0.51-0.75],7.921082235428755e-07
Chapter VI Diseases of the nervous system,Parkinson's disease,DCTPP1,dCTP pyrophosphatase 1,51476,849,0.59 [0.49-0.72],5.059411578457223e-08
Chapter VI Diseases of the nervous system,Parkinson's disease,EGFR,Epidermal growth factor receptor,52112,860,0.33 [0.23-0.48],1.920857972758284e-09
Chapter VI Diseases of the nervous system,Parkinson's disease,ENAH,Protein enabled homolog,50504,835,0.72 [0.63-0.83],3.297604536635977e-06
Chapter VI Diseases of the nervous system,Parkinson's disease,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,51827,855,0.52 [0.42-0.64],7.42870351209506e-10
Chapter VI Diseases of the nervous system,Parkinson's disease,F13B,Coagulation factor XIII B chain,44569,419,0.43 [0.30-0.61],2.366255547594688e-06
Chapter VI Diseases of the nervous system,Parkinson's disease,FABP4,"Fatty acid-binding protein, adipocyte",52112,860,0.73 [0.65-0.83],1.0105596850452187e-06
Chapter VI Diseases of the nervous system,Parkinson's disease,FURIN,Furin,51632,850,0.63 [0.53-0.76],1.5405083809442474e-06
Chapter VI Diseases of the nervous system,Parkinson's disease,GGH,Gamma-glutamyl hydrolase,50605,832,0.65 [0.54-0.79],6.091462993578674e-06
Chapter VI Diseases of the nervous system,Parkinson's disease,GHR,Growth hormone receptor,43766,407,0.42 [0.30-0.59],5.927127148575514e-07
Chapter VI Diseases of the nervous system,Parkinson's disease,GRP,Gastrin-releasing peptide,43557,401,0.67 [0.56-0.79],2.829888099349124e-06
Chapter VI Diseases of the nervous system,Parkinson's disease,HNMT,Histamine N-methyltransferase,50830,834,0.61 [0.54-0.70],9.68012533430893e-14
Chapter VI Diseases of the nervous system,Parkinson's disease,HPGDS,Hematopoietic prostaglandin D synthase,50261,834,0.46 [0.39-0.54],3.336377172033128e-20
Chapter VI Diseases of the nervous system,Parkinson's disease,IFNLR1,Interferon lambda receptor 1,51399,849,0.64 [0.53-0.77],2.6818244882052668e-06
Chapter VI Diseases of the nervous system,Parkinson's disease,IGSF9,Protein turtle homolog A,44742,423,0.74 [0.66-0.83],5.644828891762239e-07
Chapter VI Diseases of the nervous system,Parkinson's disease,IL13RA1,Interleukin-13 receptor subunit alpha-1,50836,813,0.46 [0.37-0.58],1.0252639743271734e-11
Chapter VI Diseases of the nervous system,Parkinson's disease,ITGA11,Integrin alpha-11,51399,849,0.46 [0.39-0.55],3.282113433218047e-18
Chapter VI Diseases of the nervous system,Parkinson's disease,ITGA2,Integrin alpha-2,43766,407,0.50 [0.38-0.66],9.319725966005756e-07
Chapter VI Diseases of the nervous system,Parkinson's disease,ITGAM,Integrin alpha-M,51486,848,0.42 [0.34-0.51],6.573874146211787e-18
Chapter VI Diseases of the nervous system,Parkinson's disease,ITGAV,Integrin alpha-V,51912,855,0.27 [0.20-0.35],5.396212917095924e-22
Chapter VI Diseases of the nervous system,Parkinson's disease,ITGB1,Integrin beta-1,51429,859,0.43 [0.32-0.58],2.1085397495926985e-08
Chapter VI Diseases of the nervous system,Parkinson's disease,ITGB2,Integrin beta-2,51184,853,0.46 [0.37-0.58],8.10806623742341e-12
Chapter VI Diseases of the nervous system,Parkinson's disease,KLK8,Kallikrein-8,49749,798,0.57 [0.47-0.68],3.3684955381319224e-10
Chapter VI Diseases of the nervous system,Parkinson's disease,LCAT,Phosphatidylcholine-sterol acyltransferase,44783,424,0.47 [0.35-0.64],1.074168170570805e-06
Chapter VI Diseases of the nervous system,Parkinson's disease,LDLR,Low-density lipoprotein receptor,51608,848,0.74 [0.66-0.84],1.0949051814547842e-06
