Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CCL11,Eotaxin,48803,268,1.93 [1.46-2.55],4.208515678361948e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CCL20,C-C motif chemokine 20,48803,268,1.26 [1.14-1.39],4.030150058400954e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CCL4,C-C motif chemokine 4,48304,265,1.32 [1.18-1.48],2.001195194338916e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD274,Programmed cell death 1 ligand 1,47884,261,1.86 [1.42-2.43],5.233817334283169e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD300E,CMRF35-like molecule 2,48511,267,1.98 [1.56-2.52],2.7713014931656786e-08
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD4,T-cell surface glycoprotein CD4,48115,266,1.95 [1.58-2.40],2.922462927993671e-10
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD5,T-cell surface glycoprotein CD5,48601,267,1.84 [1.42-2.37],2.891039466000381e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CXCL11,C-X-C motif chemokine 11,48688,267,1.37 [1.23-1.53],1.2855564779533242e-08
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CXCL9,C-X-C motif chemokine 9,48459,265,1.55 [1.36-1.75],1.1449527671773922e-11
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",DDC,Aromatic-L-amino-acid decarboxylase,48196,268,0.59 [0.47-0.74],5.354234298398739e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",DEFA1_DEFA1B,Neutrophil defensin 1,47292,261,1.46 [1.24-1.71],4.814231237286575e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",GZMB,Granzyme B,48197,266,1.50 [1.35-1.66],5.739575882346338e-14
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",HGF,Hepatocyte growth factor,48803,268,2.25 [1.73-2.93],1.6094709325127832e-09
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",IL10,Interleukin-10,47378,260,1.34 [1.22-1.47],5.85799892815136e-10
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",IL18R1,Interleukin-18 receptor 1,48803,268,2.09 [1.54-2.85],3.040031885729012e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",IL22,Interleukin-22,41779,231,1.51 [1.31-1.74],1.5478683342913855e-08
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",IL2RA,Interleukin-2 receptor subunit alpha,47941,264,1.92 [1.53-2.39],1.0762880711666886e-08
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",IL6,Interleukin-6,48041,263,1.31 [1.18-1.46],6.94542961560771e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",LCN2,Neutrophil gelatinase-associated lipocalin,46812,259,1.74 [1.36-2.23],9.57184468102665e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",MDK,Midkine,48259,266,1.52 [1.30-1.78],2.315274012504224e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",MMP10,Stromelysin-2,48148,263,1.53 [1.30-1.79],2.4903216463551825e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",MMP12,Macrophage metalloelastase,48300,266,1.73 [1.44-2.08],5.643292187878379e-09
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",MZB1,Marginal zone B- and B1-cell-specific protein,48376,265,1.64 [1.35-1.99],5.377572391494146e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",NOS2,"Nitric oxide synthase, inducible",40581,218,2.13 [1.72-2.63],2.80212505111034e-12
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ORM1,Alpha-1-acid glycoprotein 1,41877,229,5.48 [3.33-9.01],1.983964988756916e-11
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",OSM,Oncostatin-M,47970,266,1.47 [1.27-1.71],3.2127817662306905e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",PDCD1,Programmed cell death protein 1,48594,267,1.66 [1.33-2.06],5.827432412681029e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",PGLYRP1,Peptidoglycan recognition protein 1,48633,266,1.67 [1.34-2.08],5.1038374819236565e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",PLAUR,Urokinase plasminogen activator surface receptor,47906,264,2.62 [1.81-3.79],3.497237973817005e-07
