Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
DIPK2B,Divergent protein kinase domain 2B,Chapter IX Diseases of the circulatory system,Hypertension,22854,4304,0.77 [0.70-0.86],1.2662742381534622e-06
DIPK2B,Divergent protein kinase domain 2B,Chapter IX Diseases of the circulatory system,"Hypertension, essential",22863,4313,0.77 [0.70-0.86],1.373350126787268e-06
DIPK2B,Divergent protein kinase domain 2B,Chapter IX Diseases of the circulatory system,"Hypertension, portal",23919,50,3.02 [2.13-4.30],7.524120758863591e-10
DIPK2B,Divergent protein kinase domain 2B,Chapter IX Diseases of the circulatory system,Oesophageal varices,22944,31,2.90 [1.89-4.45],1.0161642150739324e-06
DIPK2B,Divergent protein kinase domain 2B,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,23428,42,2.86 [1.83-4.48],4.4043927215677135e-06
DIPK2B,Divergent protein kinase domain 2B,Chapter XI Diseases of the digestive system,Alcoholic liver disease,23396,77,2.60 [1.79-3.78],6.020811273862174e-07
DIPK2B,Divergent protein kinase domain 2B,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",23945,76,2.94 [2.16-4.01],8.64262886096366e-12
DIPK2B,Divergent protein kinase domain 2B,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,23413,94,2.66 [1.92-3.68],4.6781497238258245e-09
DIPK2B,Divergent protein kinase domain 2B,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,21131,1971,0.71 [0.61-0.83],9.975514712743666e-06
DIPK2B,Divergent protein kinase domain 2B,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,23428,562,2.03 [1.67-2.47],1.4901957373494237e-12
DIPK2B,Divergent protein kinase domain 2B,Chapter XIV Diseases of the genitourinary system,Dialysis,22908,42,3.65 [2.54-5.26],3.621775903181493e-12
DIPK2B,Divergent protein kinase domain 2B,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,23912,1317,1.58 [1.35-1.86],2.332938092063894e-08
