Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter II Neoplasms,Carcinoma in situ of breast,21957,134,0.78 [0.66-0.93],0.0048157218489586
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,46602,170,0.82 [0.70-0.96],0.0111829954339893
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,49675,2331,1.05 [1.00-1.09],0.0468592136919823
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other disorders of white blood cells,49201,116,1.25 [1.03-1.51],0.0256442501311281
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",49856,454,0.87 [0.79-0.95],0.0036432261632401
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",50198,814,0.93 [0.86-1.00],0.0461990525595742
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",47970,4358,1.04 [1.00-1.07],0.0250089385171646
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter V Mental and behavioural disorders,"Schizophrenia or delusion, excluding more controls",41435,174,1.21 [1.03-1.42],0.0193923891083907
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,49368,2655,1.05 [1.00-1.09],0.0347053056732372
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter VI Diseases of the nervous system,Migraine,47408,695,1.10 [1.01-1.19],0.0208409960652825
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",50176,627,1.09 [1.00-1.19],0.0384286219412435
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter VI Diseases of the nervous system,Other disorders of nervous system,49333,277,0.86 [0.76-0.97],0.012402089465604
WASF3,Wiskott-Aldrich syndrome protein family member 3,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",48001,124,0.82 [0.68-0.98],0.0272594989506922
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter X Diseases of the respiratory system,Acute pharyngitis,49839,147,0.77 [0.66-0.89],0.0006420876727022
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter X Diseases of the respiratory system,Allergic rhinitis,50056,548,1.11 [1.01-1.21],0.0255771602933842
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter X Diseases of the respiratory system,"Bronchitis, not specified as acute or chronic",43034,113,1.29 [1.06-1.56],0.0096864660716945
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter X Diseases of the respiratory system,Deviated nasal septum,47710,208,0.86 [0.75-0.99],0.0364797444046555
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter X Diseases of the respiratory system,Pollen allergy,50267,469,1.13 [1.03-1.25],0.0127994525724051
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter X Diseases of the respiratory system,Vasomotor and allergic rhinitis,48052,550,1.11 [1.01-1.21],0.0277716793894985
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter XI Diseases of the digestive system,Acute peritonitis,49398,181,0.82 [0.71-0.95],0.0095660655591524
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter XI Diseases of the digestive system,Cholelithiasis,48300,1930,1.05 [1.00-1.10],0.0482719732783431
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",50032,198,0.85 [0.73-0.98],0.0234345952144334
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,48689,240,0.87 [0.76-0.99],0.0354098858172519
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter XI Diseases of the digestive system,Other inflammatory liver diseases,48635,186,0.77 [0.67-0.89],0.0002908698360388
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,50117,946,1.08 [1.01-1.15],0.0347967001680491
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,49695,524,1.10 [1.00-1.20],0.0464120749531044
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter XII Diseases of the skin and subcutaneous tissue,Seborrhoeic keratosis,46542,522,0.88 [0.80-0.96],0.0038680527554002
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",46477,457,1.12 [1.01-1.23],0.0310226224042166
WASF3,Wiskott-Aldrich syndrome protein family member 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",50052,364,1.13 [1.01-1.26],0.0331575675781911
