Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter II Neoplasms,"Malignant neoplasm of pancreas, excluding all cancers (controls excluding all cancers)",35088,160,1.30 [1.06-1.60],0.0107350914879273
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,34453,815,1.13 [1.01-1.27],0.035404506970933
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,40040,265,1.22 [1.02-1.46],0.0324125321087389
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,40171,614,1.16 [1.02-1.32],0.0238716955226581
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter IX Diseases of the circulatory system,Conduction disorders,38185,1752,1.10 [1.01-1.20],0.033056257261828
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter IX Diseases of the circulatory system,"Heart failure, strict",43622,1828,1.09 [1.00-1.18],0.0394253762406414
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,42197,398,1.22 [1.05-1.42],0.0084625515663266
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,38145,1712,1.10 [1.01-1.19],0.0330097809887132
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,43848,1090,1.14 [1.03-1.26],0.0095470584793975
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of vitreous body,43811,309,0.69 [0.51-0.94],0.0169272675287044
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter VIII Diseases of the ear and mastoid process,Labyrinthitis,43550,110,1.32 [1.04-1.69],0.0244686345891602
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter X Diseases of the respiratory system,Chronic sinusitis,41747,258,1.24 [1.04-1.48],0.0163566053123489
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,40427,8899,1.04 [1.00-1.08],0.0497467613053472
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter X Diseases of the respiratory system,"Diseases of vocal cords and larynx+other diseases of upper respiratory tract, no elsewhere classified",42122,633,1.16 [1.02-1.32],0.0209013494393352
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,41708,506,1.19 [1.04-1.36],0.0138382806402451
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter X Diseases of the respiratory system,Interstitial lung disease,41765,563,1.16 [1.02-1.33],0.0263371327271611
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,42926,1437,1.14 [1.05-1.24],0.0027873355466261
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,43805,695,1.18 [1.04-1.33],0.0073875967360143
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,42510,195,1.24 [1.02-1.51],0.0308878554662327
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter XI Diseases of the digestive system,Other disorders of teeth and supporting structures,42614,299,1.23 [1.05-1.45],0.0127806248854976
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,43451,464,0.80 [0.64-1.00],0.0497182867475331
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter XII Diseases of the skin and subcutaneous tissue,"Lichen planus, including avohilmo",43945,90,1.32 [1.02-1.73],0.0381767886092208
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,43433,446,0.79 [0.63-1.00],0.0459048018193502
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Low back pain,38959,1058,0.87 [0.75-1.00],0.0425536961385594
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,40521,121,0.46 [0.26-0.81],0.0076470831915224
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other crystal arthropathies,30553,88,1.38 [1.08-1.76],0.0107656073719486
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of the musculoskeletal system and connective tissue,43921,167,1.32 [1.09-1.60],0.0050898328269991
GADD45B,Growth arrest and DNA damage-inducible protein GADD45 beta,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other enthesopathies,37694,169,0.62 [0.41-0.96],0.0309467516815013
