Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,20487,830,0.99 [0.89-1.10],0.8527811766247939
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,20436,167,1.18 [0.94-1.49],0.1448108237319608
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,22118,167,1.10 [0.87-1.39],0.4407173614767774
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15601,626,0.89 [0.78-1.01],0.0772930616235493
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,22058,107,1.29 [0.98-1.70],0.0683712842772446
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,21179,74,1.17 [0.84-1.65],0.3534819934619134
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23229,106,1.30 [0.99-1.72],0.0629391251111158
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,23220,69,1.10 [0.77-1.59],0.5953769060875023
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,20655,49,0.81 [0.52-1.28],0.3688672008639899
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,22688,103,1.14 [0.85-1.53],0.3812202001272534
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22648,63,1.14 [0.79-1.66],0.4814784821243438
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,23301,62,0.83 [0.55-1.24],0.3587939740165102
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23271,79,0.98 [0.69-1.39],0.9282483306604444
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23268,76,0.96 [0.67-1.37],0.8063578875157973
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,Mycoses,22985,53,0.96 [0.63-1.46],0.8348540859490259
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22312,367,1.11 [0.95-1.30],0.2039197625993768
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22061,116,1.06 [0.80-1.40],0.7002074146225359
GFRAL,GDNF family receptor alpha-like,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22195,250,1.19 [0.98-1.43],0.075739790705324
GFRAL,GDNF family receptor alpha-like,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",19052,44,0.83 [0.51-1.34],0.446420385632139
GFRAL,GDNF family receptor alpha-like,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",19061,53,0.67 [0.42-1.05],0.0787499712621851
GFRAL,GDNF family receptor alpha-like,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",19227,219,1.05 [0.85-1.29],0.6741926382276926
GFRAL,GDNF family receptor alpha-like,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",19234,226,1.05 [0.85-1.29],0.6480912514080446
GFRAL,GDNF family receptor alpha-like,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",19571,563,1.14 [1.00-1.29],0.0560304386695711
GFRAL,GDNF family receptor alpha-like,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",19056,48,0.72 [0.45-1.14],0.1578172940761734
GFRAL,GDNF family receptor alpha-like,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,20919,863,1.02 [0.92-1.14],0.6907895871710873
GFRAL,GDNF family receptor alpha-like,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",22406,247,1.06 [0.87-1.29],0.5614295657271522
GFRAL,GDNF family receptor alpha-like,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,23004,96,1.03 [0.75-1.41],0.8704275168137997
GFRAL,GDNF family receptor alpha-like,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",23375,80,1.03 [0.73-1.46],0.8491904273592907
GFRAL,GDNF family receptor alpha-like,Chapter II Neoplasms,Benign neoplasm: Rectum,23194,50,1.34 [0.91-1.99],0.1429121638521808
GFRAL,GDNF family receptor alpha-like,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,23376,58,1.17 [0.79-1.74],0.4274921724437137
GFRAL,GDNF family receptor alpha-like,Chapter II Neoplasms,Benign neoplasm: Stomach,23417,44,0.98 [0.61-1.58],0.9490760776305563
GFRAL,GDNF family receptor alpha-like,Chapter II Neoplasms,Benign lipomatous neoplasm,23227,237,1.10 [0.90-1.34],0.3692328148763412
GFRAL,GDNF family receptor alpha-like,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,23374,98,1.12 [0.82-1.51],0.479642346107261
