Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,21138,857,0.98 [0.90-1.06],0.5588402874646395
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,21092,168,0.86 [0.72-1.02],0.0845501001924139
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,22825,171,1.00 [0.85-1.19],0.963792494902688
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,16102,644,0.94 [0.85-1.03],0.1589072657675548
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,22765,111,0.90 [0.73-1.11],0.3235115188277477
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,21863,75,0.89 [0.69-1.15],0.3906002629205456
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23978,110,0.90 [0.73-1.11],0.3418620979053339
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,23971,73,1.02 [0.79-1.33],0.8625586228065558
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,21313,52,0.85 [0.62-1.15],0.2839886038669076
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23420,105,0.91 [0.74-1.14],0.420392582336386
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23379,64,0.87 [0.66-1.14],0.3108493990629882
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,24044,67,1.03 [0.78-1.35],0.8517672539804044
ELAC1,Zinc phosphodiesterase ELAC protein 1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,24019,86,0.96 [0.76-1.22],0.7382431200229109
