Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
OSBPL2,Oxysterol-binding protein-related protein 2,Lifestyle factors,X1050.Time spend outdoors in summer,47311,0.0543342344544937,0.037917243749337,-0.0199835632942069,0.128652032203194,0.151883407980393
OSBPL2,Oxysterol-binding protein-related protein 2,Lifestyle factors,X1060.Time spent outdoors in winter,45433,0.011942860830149,0.041502285798268,-0.0694016193344563,0.0932873409947543,0.773530993107991
OSBPL2,Oxysterol-binding protein-related protein 2,Physical activities,X1070.Time spent watching television (TV),48040,0.0582995399362076,0.0371657230190943,-0.0145452771812172,0.131144357053632,0.116748749197007
OSBPL2,Oxysterol-binding protein-related protein 2,Physical activities,X1080.Time spent using computer,45420,-0.00977985876287224,0.0365269285423963,-0.0813726387059691,0.0618129211802246,0.788899813544167
OSBPL2,Oxysterol-binding protein-related protein 2,Physical activities,X1090.Time spent driving,43133,0.0597689857554467,0.0401729721040817,-0.0189700395685535,0.138508011079447,0.136827721332684
OSBPL2,Oxysterol-binding protein-related protein 2,Lifestyle factors,X1160.Sleep duration,48963,-0.0133456337512357,0.033366519139841,-0.078744011265324,0.0520527437628526,0.689182210718303
OSBPL2,Oxysterol-binding protein-related protein 2,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34823,0.0056327040115742,0.0155606857817328,-0.0248662401206221,0.0361316481437705,0.717377011133166
OSBPL2,Oxysterol-binding protein-related protein 2,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34823,-0.0200051101243428,0.0173469086542967,-0.0540050510867642,0.0139948308380787,0.248857100372782
OSBPL2,Oxysterol-binding protein-related protein 2,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34823,0.0223033962853482,0.0184635810697345,-0.0138852226113314,0.0584920151820279,0.227105867212558
OSBPL2,Oxysterol-binding protein-related protein 2,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34823,0.0171344457377142,0.0190712087432348,-0.0202451233990259,0.0545140148744543,0.368982734935449
OSBPL2,Oxysterol-binding protein-related protein 2,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,34823,0.036247583485159,0.019323868730132,-0.00162719922589958,0.0741223661962177,0.0607304451576752
OSBPL2,Oxysterol-binding protein-related protein 2,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,34823,-0.0608115669920447,0.0523200202356435,-0.163358806653906,0.0417356726698166,0.245158141282673
OSBPL2,Oxysterol-binding protein-related protein 2,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,34823,-0.00236280717702679,0.0609821072523523,-0.121887737391637,0.117162123037584,0.969094213658596
OSBPL2,Oxysterol-binding protein-related protein 2,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,34823,-0.0103732122685072,0.0309925591650161,-0.0711186282319387,0.0503722036949243,0.737862615491291
OSBPL2,Oxysterol-binding protein-related protein 2,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,34823,0.0276820411852607,0.0240710855771022,-0.0194972865458596,0.0748613689163811,0.250183053588321
OSBPL2,Oxysterol-binding protein-related protein 2,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,34823,-0.00135968992086268,0.0159324562720139,-0.0325873042140098,0.0298679243722845,0.93199313378072
OSBPL2,Oxysterol-binding protein-related protein 2,Health and medical history,X120039#18.Location of pain during the past week_Upper back,34823,0.00735174331199901,0.0252551652703423,-0.042148380617872,0.05685186724187,0.770985610259356
OSBPL2,Oxysterol-binding protein-related protein 2,Health and medical history,X120039#19.Location of pain during the past week_Lower back,34823,0.00644899091430313,0.0118571606385505,-0.0167910439372558,0.029689025765862,0.58653666598226
OSBPL2,Oxysterol-binding protein-related protein 2,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,34823,0.0141004493025518,0.016058083480302,-0.0173733943188402,0.0455742929239437,0.379928550507997
OSBPL2,Oxysterol-binding protein-related protein 2,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,34823,-0.0361859974800916,0.0255770627961293,-0.086317040560505,0.0139450456003217,0.157182119704452
OSBPL2,Oxysterol-binding protein-related protein 2,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,34823,-0.0384242282350365,0.0236218185493957,-0.084722992591852,0.00787453612177903,0.10386390963301
